lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,map_inf
23.56063356,120.48186288,-8.3144,5.0,9.607346000000001,8.184857142857142,27.0,32.81371428571429,1.0
23.56063056,120.48186888,-11.151371428571426,5.0,9.613796,8.02025641025641,27.0,32.97353276353276,1.0
23.56066268,120.48182220000001,-8.5012,5.0,9.4824,7.578644067796612,28.497142857142855,32.942571428571426,1.0
23.56065368,120.4818372,-5.8888,5.0,9.5124,7.532564841498559,29.0,32.91,1.0
23.56064468,120.4818522,-4.315612535612536,5.0,9.5424,7.923342857142857,28.54,32.91,1.0
23.56060784,120.4819136,-2.5432,5.0,9.717168,6.714428571428572,35.92857142857143,32.91,1.0
23.56060334000001,120.4819211,-1.9843428571428567,5.0,9.723767999999998,8.572799999999999,54.22,32.919999999999995,1.0
23.560598840000008,120.48192859999999,-0.4757714285714287,5.0,9.730368,5.3328,59.811428571428564,33.005714285714284,1.0
23.56059434,120.4819361,-0.5974,5.0,9.736968,6.083142857142858,54.66857142857143,33.01,1.0
23.56058984,120.4819436,2.05135593220339,5.0,9.743568,5.262181303116146,56.97435897435898,33.01,1.0
23.56058534,120.48195109999999,4.2149567723342924,5.0,9.750168,4.255014409221902,58.0,33.05720461095101,1.0
23.56058084,120.48195859999998,4.2732,5.0,9.756768,7.890457142857143,42.91428571428571,33.026923076923076,1.0
23.56058512,120.48195732,3.4428,5.0,9.779172,4.336342857142856,34.42857142857143,32.934,1.0
23.56057912,120.48196632,4.084857142857143,5.0,9.783072,8.872136752136754,55.514285714285705,33.018742857142854,1.0
23.56057312,120.48197532,3.742,5.0,9.786972,4.0772649572649575,58.0,33.095885714285714,1.0
23.56055784,120.48202144,2.559828571428572,5.0,9.905016,6.033428571428572,58.0,33.1,1.0
23.56055334,120.48202444,0.9017948717948718,5.0,9.890466000000002,6.151719197707736,38.76000000000001,33.1,1.0
23.56054884,120.48202744,-1.1793714285714283,5.0,9.875915999999998,5.2588857142857135,46.331428571428575,33.1,1.0
23.56054434,120.48203044,-3.3728,5.0,9.861366,7.079542857142857,56.0,33.0658,1.0
23.56053984,120.48203344,-4.657535014005601,5.0,9.846816,6.127688022284121,47.28,33.01,1.0
23.56053534,120.48203644,-3.56,5.0,9.832266,10.431309192200557,28.0,33.01,1.0
23.56053084,120.48203944,-3.56,5.0,9.817716,8.388654970760236,28.0,33.01,1.0
23.560535120000008,120.48200732,-1.9014285714285712,5.0,9.802288,9.11198300283286,28.0,33.08277142857143,1.0
23.560529120000005,120.48201632,-3.6477142857142857,5.0,9.787888,9.494798850574712,28.0,33.1,1.0
23.56052312,120.48202532,-5.008857142857143,5.0,9.773488,7.364171428571429,28.0,33.1,1.0
23.56048928,120.48207144,-5.372285714285713,5.0,9.774863999999999,6.7445714285714295,36.12571428571428,33.1,1.0
23.56048778,120.48207444,-5.974045584045585,5.0,9.757914,7.4322857142857135,52.153846153846146,33.1,1.0
23.56048628,120.48207744,-5.831828571428572,5.0,9.740964000000002,7.573971428571429,63.394285714285715,33.1,1.0
23.56048478,120.48208044,-4.597542857142857,5.0,9.724014,8.251114285714285,50.16,33.1,1.0
23.56048328,120.48208344,-3.7079603399433436,5.0,9.707064,5.727705382436262,57.01714285714286,32.94735042735042,1.0
