2021-4-23 14:36:25,0.050
2021-4-23 14:36:25,23.56378,120.47789
2021-4-23 14:36:27,0.034
2021-4-23 14:36:27,23.56378,120.47789
2021-4-23 14:36:28,0.039
2021-4-23 14:36:28,23.56377,120.47788
2021-4-23 14:36:30,0.039
2021-4-23 14:36:30,23.56377,120.47788
2021-4-23 14:36:31,0.003
2021-4-23 14:36:31,23.56377,120.47788
2021-4-23 14:36:33,0.009
2021-4-23 14:36:33,23.56377,120.47789
2021-4-23 14:36:34,0.034
2021-4-23 14:36:34,23.56377,120.47789
2021-4-23 14:36:36,0.026
2021-4-23 14:36:36,23.56377,120.47789
2021-4-23 14:36:37,0.031
2021-4-23 14:36:37,23.56377,120.47789
2021-4-23 14:36:39,0.054
2021-4-23 14:36:39,23.56377,120.47789
2021-4-23 14:36:40,0.054
2021-4-23 14:36:40,23.56378,120.47789
2021-4-23 14:36:42,0.047
2021-4-23 14:36:42,23.56378,120.47789
2021-4-23 14:36:43,0.044
2021-4-23 14:36:43,23.56378,120.47789
2021-4-23 14:36:45,0.054
2021-4-23 14:36:45,23.56378,120.47789
2021-4-23 14:36:46,0.193
2021-4-23 14:36:46,23.56379,120.47790
2021-4-23 14:36:48,0.305
2021-4-23 14:36:48,23.56379,120.47791
2021-4-23 14:36:49,0.456
2021-4-23 14:36:49,23.56380,120.47792
2021-4-23 14:36:51,0.555
2021-4-23 14:36:51,23.56380,120.47793
2021-4-23 14:36:52,0.659
2021-4-23 14:36:52,23.56381,120.47794
2021-4-23 14:36:54,0.833
2021-4-23 14:36:54,23.56384,120.47794
2021-4-23 14:36:55,1.010
2021-4-23 14:36:55,23.56385,120.47795
2021-4-23 14:36:57,1.123
2021-4-23 14:36:57,23.56387,120.47794
2021-4-23 14:36:58,1.210
2021-4-23 14:36:58,23.56389,120.47793
2021-4-23 14:37:0,1.288
2021-4-23 14:37:0,23.56390,120.47793
2021-4-23 14:37:1,1.345
2021-4-23 14:37:1,23.56392,120.47792
2021-4-23 14:37:3,1.536
2021-4-23 14:37:3,23.56394,120.4779
2021-4-23 14:37:4,1.643
2021-4-23 14:37:4,23.56396,120.47788
2021-4-23 14:37:6,1.784
2021-4-23 14:37:6,23.56398,120.47786
2021-4-23 14:37:7,1.937
2021-4-23 14:37:7,23.56400,120.47785
2021-4-23 14:37:9,1.983
2021-4-23 14:37:9,23.56401,120.47785
2021-4-23 14:37:10,2.052
2021-4-23 14:37:10,23.56403,120.47784
2021-4-23 14:37:12,2.096
2021-4-23 14:37:12,23.56404,120.47784
2021-4-23 14:37:13,2.166
2021-4-23 14:37:13,23.56406,120.47783
2021-4-23 14:37:15,2.260
2021-4-23 14:37:15,23.56408,120.47781
2021-4-23 14:37:16,2.347
2021-4-23 14:37:16,23.56410,120.47779
2021-4-23 14:37:18,2.359
2021-4-23 14:37:18,23.56411,120.47779
2021-4-23 14:37:19,2.380
2021-4-23 14:37:19,23.56412,120.47778
2021-4-23 14:37:21,14.703
2021-4-23 14:37:21,23.56461,120.47712
2021-4-23 14:37:22,12.207
2021-4-23 14:37:22,23.56468,120.47706
2021-4-23 14:37:24,9.623
2021-4-23 14:37:24,23.56467,120.47701
2021-4-23 14:37:25,9.098
2021-4-23 14:37:25,23.56465,120.47698
2021-4-23 14:37:27,8.305
2021-4-23 14:37:27,23.56462,120.47696
2021-4-23 14:37:28,7.982
2021-4-23 14:37:28,23.56458,120.47696
2021-4-23 14:37:30,8.348
2021-4-23 14:37:30,23.56454,120.47701
2021-4-23 14:37:31,8.064
2021-4-23 14:37:31,23.56451,120.47702
2021-4-23 14:37:33,8.056
2021-4-23 14:37:33,23.56448,120.47703
2021-4-23 14:37:34,7.480
2021-4-23 14:37:34,23.56446,120.47704
2021-4-23 14:37:36,6.630
2021-4-23 14:37:36,23.56446,120.47704
2021-4-23 14:37:37,5.561
2021-4-23 14:37:37,23.56446,120.47704
2021-4-23 14:37:39,4.987
2021-4-23 14:37:39,23.56445,120.47704
2021-4-23 14:37:40,4.372
2021-4-23 14:37:40,23.56444,120.47705
2021-4-23 14:37:42,4.101
2021-4-23 14:37:42,23.56443,120.47705
2021-4-23 14:37:43,3.841
2021-4-23 14:37:43,23.56442,120.47705
2021-4-23 14:37:45,3.507
2021-4-23 14:37:45,23.56442,120.47705
2021-4-23 14:37:46,3.199
2021-4-23 14:37:46,23.56443,120.47705
2021-4-23 14:37:48,3.005
2021-4-23 14:37:48,23.56442,120.47705
2021-4-23 14:37:49,2.856
2021-4-23 14:37:49,23.56442,120.47705
2021-4-23 14:37:51,2.695
2021-4-23 14:37:51,23.56441,120.47705
2021-4-23 14:37:52,2.534
2021-4-23 14:37:52,23.56440,120.47705
2021-4-23 14:37:54,2.386
2021-4-23 14:37:54,23.56440,120.47705
2021-4-23 14:37:55,2.266
2021-4-23 14:37:55,23.56439,120.47706
2021-4-23 14:37:57,2.074
2021-4-23 14:37:57,23.56439,120.47706
2021-4-23 14:37:58,1.936
2021-4-23 14:37:58,23.56439,120.47706
2021-4-23 14:38:0,1.809
2021-4-23 14:38:0,23.56439,120.47706
2021-4-23 14:38:1,1.686
2021-4-23 14:38:1,23.56440,120.47706
2021-4-23 14:38:3,1.571
2021-4-23 14:38:3,23.56440,120.47706
2021-4-23 14:38:4,1.498
2021-4-23 14:38:4,23.56440,120.47706
2021-4-23 14:38:6,1.415
2021-4-23 14:38:6,23.56440,120.47706
2021-4-23 14:38:7,1.355
2021-4-23 14:38:7,23.56440,120.47706
2021-4-23 14:38:9,1.303
2021-4-23 14:38:9,23.56440,120.47706
2021-4-23 14:38:10,1.245
