lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,map_inf
23.56267,120.47872,1.3575700934579435,1.0,0.158356,0.18390625,68.0,31.574375,1
23.56267,120.47872,1.3083507306889353,1.0,0.15925599999999998,0.3169343065693431,68.0,31.60646506777893,1
23.56267,120.47872,1.2269311064718162,1.0,0.160156,0.5703232533889468,72.66597077244259,31.634619395203327,1
23.56267,120.47872,1.1455114822546977,1.0,0.161056,0.8237122002085505,77.3632567849687,31.662773722627737,1
23.56267,120.47872,1.1264375,1.0,0.161956,1.5188125,82.06054279749479,31.67,1
23.56267,120.47872,1.095125,1.0,0.162856,4.055015479876161,83.0,31.67,1
23.56267,120.47873747999998,1.07,1.0,0.156764,5.844132492113564,45.24137931034482,31.72736677115988,1
23.56267,120.47873447999996,1.07,1.0,0.15886400000000006,7.98771875,28.0,31.77,1
23.56267,120.47873147999998,0.9361250000000002,1.0,0.16096400000000002,8.464326018808777,29.12225705329153,31.7251724137931,1
23.56267,120.47871,0.6538125,1.0,0.184316,7.474953271028037,56.417445482866036,31.67,1
23.56267,120.47871,0.5886875,1.0,0.18296600000000002,6.253343749999999,83.0,31.67,1
23.56267,120.47871,0.8114374999999999,1.0,0.181616,7.9853560371517025,83.0,31.67,1
23.56267,120.47871,0.6983125,1.0,0.180266,8.64774294670846,83.0,31.652225705329162,1
23.56267,120.47871,0.46299999999999997,1.0,0.17891600000000002,7.265420560747661,65.80373831775701,31.566292834890962,1
23.56267,120.47871,0.608125,1.0,0.17756599999999995,7.069158878504673,26.761755485893417,31.48,1
23.56267,120.47871,0.514375,1.0,0.17621599999999998,6.871724137931032,80.38317757009345,31.48,1
23.56267,120.47871,0.670875,1.0,0.165252,7.03375,62.0,31.48,1
23.56267,120.47871,0.606875,1.0,0.165552,6.471128526645768,62.0,31.400156739811912,1
23.56267,120.47871,0.6130625,1.0,0.165852,6.183426791277259,31.158878504672888,31.39,1
23.56267,120.47871,0.549375,1.0,0.167076,5.733793103448276,65.73354231974922,31.39,1
23.56267,120.47871,0.6165625,1.0,0.16722599999999999,5.400965732087228,71.0,31.39,1
23.56267,120.47871,0.64675,1.0,0.167376,5.558965517241379,41.03134796238243,31.39,1
23.56267,120.47871,0.5988749999999999,1.0,0.167526,5.76915625,52.246105919003114,31.39,1
23.56267,120.47871,0.5061249999999999,1.0,0.167676,5.8231974921630085,62.0,31.34401253918495,1
23.56267,120.47871,0.8232727272727272,1.0,0.167826,5.9975,60.91238670694863,31.339154078549853,1
23.56267,120.47871,2.3491076923076917,1.0,0.167976,4.681666666666667,60.92546583850933,31.39,1
23.56267,120.47871,5.32421875,1.0,0.16899999999999998,3.06596875,61.606811145510825,31.41475,1
23.56267,120.47871,11.829028213166144,1.0,0.16899999999999998,16.94,53.19435736677117,31.49473354231975,1
23.56267,120.47871,4.949158878504672,1.0,0.16899999999999998,16.251926605504586,35.386292834890966,31.571277258566976,1
23.56267,120.47871,4.108037383177569,1.0,0.16899999999999998,6.808051118210863,53.5375,31.48,1
23.56267,120.47871,-2.849283489096573,1.0,0.16899999999999998,4.0175,58.64797507788161,31.48,1
23.56267,120.47871,-2.5323219814241487,1.0,0.16899999999999998,3.38,79.85139318885446,31.40027777777778,1
23.56267,120.47871,-1.1551401869158882,1.0,0.16899999999999998,3.76146875,57.56037151702785,31.46396875,1
23.56267,120.47871,-1.25,1.0,0.16899999999999998,6.068691588785048,69.03738317757009,31.48,1
23.56267,120.47871,-2.16390625,1.0,0.16899999999999998,10.66655172413793,71.0,31.417366771159877,1
23.56267,120.47871,-0.26328125,1.0,0.19871600000000006,14.370342679127724,39.72897196261682,31.44691588785047,1
23.56267,120.47871,-0.7868749999999997,1.0,0.19361600000000004,12.125454545454545,55.65203761755485,31.48,1
23.56267,120.47871,-2.1641795665634675,1.0,0.18851600000000002,6.6035076923076925,64.2803738317757,31.48,1
23.56266076,120.47871,-1.6510997204100657,2.0,0.183416,4.756448362720403,62.0,31.492954333643986,1
