lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,map_inf
23.56121,120.47666493,-5.044054054054054,1.0,0.239916,0.3393004769475357,32.824088748019015,33.2,0
23.56121,120.47666643,-4.996359300476947,1.0,0.241716,0.4585373608903021,51.84152139461173,33.2,0
23.56121,120.47666793,-5.666825396825397,1.0,0.24351599999999998,0.9050949367088608,70.85895404120443,33.2,0
23.56121,120.47666943,-6.683343848580443,1.0,0.24531599999999998,3.632397476340695,62.214511041009466,33.2,0
23.56121,120.47668,-6.520190476190477,1.0,0.274326,4.497120253164557,52.587301587301596,33.2,0
23.56121,120.47668,-6.3125159235668775,1.0,0.27162600000000003,4.489811320754717,51.0,33.2,0
23.56121,120.47668,-5.8302848101265825,1.0,0.268926,4.955769230769231,39.797468354430364,33.13301587301587,0
23.56121,120.47668,-5.69942857142857,1.0,0.249,6.957088607594937,36.0,33.16202531645569,0
23.56121,120.47668,-5.810700636942675,1.0,0.249,6.515777777777778,30.142857142857146,33.14267515923567,0
23.56121,120.47668,-5.878666666666667,1.0,0.249,5.7499681528662405,64.51592356687898,33.1,0
23.56121,120.47668,-5.917936507936507,1.0,0.249,5.283417721518988,74.47301587301584,33.1,0
23.56121,120.47668,-5.897848101265823,1.0,0.249,5.091509433962265,63.0,33.1,0
23.56121,120.47668,-5.930636942675159,1.0,0.249,4.940739549839228,63.0,33.06542857142857,0
23.56121,120.47668,-5.946050955414012,1.0,0.249,4.862420382165607,63.0,33.040382165605095,0
23.56121,120.47668,-5.897594936708861,1.0,0.234488,4.967428571428573,63.0,33.1,0
23.56121,120.47668,-5.84279365079365,1.0,0.23688800000000002,4.6722784810126585,63.0,33.1,0
23.56121,120.47668,-5.176750788643533,1.0,0.239288,4.7525,63.0,33.1,0
23.56121,120.47668,-3.0187898089171967,1.0,0.30293600000000004,6.571761006289308,63.0,33.1,0
23.56121,120.47668,-1.3833121019108277,1.0,0.295736,8.495369774919617,60.722929936305725,33.1,0
23.56121,120.47668,0.6967088607594936,1.0,0.288536,8.215627009646305,51.42721518987342,33.1,0
23.56121,120.47668,0.4498734177215191,1.0,0.28133600000000003,11.133904761904759,63.229299363057315,33.1,0
23.56121,120.47668,-1.0275159235668787,1.0,0.274136,12.323777777777774,87.84761904761903,33.1,0
23.56121,120.47668,-1.9191719745222928,1.0,0.266936,6.514761904761905,56.41904761904761,33.1,0
23.56121,120.47668,-1.3944444444444444,1.0,0.259736,4.102133757961783,56.0,33.1,0
23.56121,120.47668,-1.9444444444444449,1.0,0.261606,5.907333333333335,33.61904761904762,33.1,0
23.56121,120.47668,-4.054240506329114,1.0,0.252906,8.49983922829582,31.0,33.1,0
23.56121,120.47668,-5.055333333333332,1.0,0.244206,12.326677215189875,29.4063492063492,33.1,0
23.56121,120.47668,-4.3978025477707,1.0,0.22593600000000003,9.851904761904759,71.0891719745223,33.039522292993624,0
23.56121,120.47668,-3.822911392405064,1.0,0.218736,5.96873015873016,59.708860759493675,33.06628571428571,0
23.56121,120.47668,-4.657428571428572,1.0,0.211536,4.989682539682541,59.46349206349207,33.04816455696202,0
23.56121,120.47668,-5.371777777777778,1.0,0.204336,6.282,77.0886075949367,33.01,0
23.56121,120.47668,-5.378253968253968,1.0,0.19713599999999998,9.689516616314199,72.7388535031847,33.01,0
23.56121,120.47668,-5.57687898089172,1.0,0.189936,6.470317460317461,63.0,33.01,0
23.56121,120.47668,-5.316645569620253,1.0,0.18273599999999998,4.196349206349208,48.1139240506329,33.01,0
23.56121,120.47668,-4.753630573248409,1.0,0.219072,4.764857142857143,44.350318471337594,32.976031746031744,0
23.56121,120.47668,-5.305222929936306,1.0,0.204672,8.829809523809523,59.64649681528664,32.93929936305732,0
23.56121,120.47668,-5.748797468354431,1.0,0.190272,5.247142857142856,60.84493670886077,33.01,0
23.56120043,120.47668957,-5.722866242038218,1.0,0.10314,3.53764331210191,68.07324840764332,33.01,0
23.56120193,120.47668807,-5.112334384858045,1.0,0.10013999999999999,6.56719242902208,58.05993690851735,33.01,0
23.56120343,120.47668657,-4.3663375796178325,1.0,0.09714,7.725063694267518,85.0,33.01,0
23.56120493,120.47668507,-4.599936305732483,1.0,0.09414,4.428885350318472,77.77707006369425,33.004585987261144,0
23.56120643,120.47668357,-3.3961146496815284,1.0,0.09114,4.468571428571429,33.835443037974684,32.91095238095238,0
23.56120793,120.47668207,-2.752215189873417,1.0,0.08814000000000001,5.457999999999999,63.0,33.00619047619048,0
23.56120943,120.47668057000004,-4.153821656050956,1.0,0.08514,5.6302229299363065,63.0,33.01,0
23.561220000000002,120.47667,-3.210943396226416,1.0,0.015022000000000006,3.613949843260188,59.215873015873015,33.0872641509434,0
23.561220000000002,120.47667,-3.2076433121019106,1.0,0.02312200000000001,4.9129392971246,59.0,33.1,0
23.561220000000002,120.47667,-4.236582278481013,1.0,0.031222000000000003,5.519303797468353,36.2,33.031142857142854,0
23.561220000000002,120.47667957,-5.452000000000001,1.0,0.065161,3.8022222222222224,32.0,33.07457142857143,0
23.561220000000002,120.47667807,-4.951974522292993,1.0,0.069211,4.359108280254777,30.5031847133758,33.1,0
23.561220000000002,120.47667657,-5.34,1.0,0.07326099999999999,5.356114649681528,44.78025477707008,33.04382165605095,0
23.561220000000002,120.47667507,-6.2503125000000015,1.0,0.077311,4.563479623824451,75.89240506329114,33.01,0
23.561220000000002,120.47667357,-5.986389776357827,1.0,0.081361,5.267324840764331,72.73186119873817,33.056581469648556,0
23.561220000000002,120.47667207,-6.386455696202532,1.0,0.085411,7.0291428571428565,62.0,33.1,0
23.561220000000002,120.47667057,-7.292183544303797,1.0,0.089461,5.133873015873017,46.450793650793656,33.1,0
23.561220000000002,120.47669627999996,-6.203003194888179,1.0,-0.08879600000000001,4.544285714285714,41.019108280254784,33.1,0
23.561220000000002,120.47669027999996,-5.121139240506329,1.0,-0.05459600000000003,5.468,53.0,33.1,0
23.561220000000002,120.47668427999996,-4.862601880877743,1.0,-0.020396000000000025,5.5223125,46.184126984126976,33.074968750000004,0
23.56121043,120.47664957,-3.7664423076923077,1.0,0.15065499999999998,4.3959807073954975,42.99367088607593,33.01,0
23.56121193,120.47664807,-4.808949044585988,1.0,0.16340500000000002,4.192165605095541,63.52229299363057,33.02657142857143,0
23.56121343,120.47664657000004,-5.540666666666667,1.0,0.176155,5.660126582278481,62.40952380952381,33.1,0
23.56121493,120.47664507,-5.782151898734178,1.0,0.188905,4.929555555555555,57.19303797468354,33.092,0
23.56121643,120.47664357,-6.76,1.0,0.201655,4.796222222222221,76.23248407643312,33.01,0
23.56121793,120.47664207,-5.508407643312101,1.0,0.214405,4.487936507936508,62.853968253968254,33.01,0
23.56121943,120.47664057,-6.196477987421384,1.0,0.22715500000000002,5.31435736677116,60.7452229299363,33.01,0
23.56123,120.47666628,-7.1072668810289406,1.0,0.10113400000000004,5.942580645161289,51.191082802547776,33.01,0
23.56123,120.47666028,-6.556835443037975,1.0,0.13683399999999998,4.663249211356466,82.7333333333333,33.01,0
23.56123,120.47665428,-6.086317460317462,1.0,0.17253400000000002,6.758662420382168,85.0,32.92942675159235,0
