lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,map_inf
23.56145,120.47762319999997,-5.289156626506023,1.0,0.21195999999999998,3.4122822822822814,74.94294294294295,30.45,0
23.56145,120.47762620000002,-23.3090990990991,1.0,0.20536,5.144939759036143,60.528528528528525,30.3745945945946,0
23.56145,120.47762920000001,-9.769701492537312,1.0,0.19876,4.819074626865672,50.51044776119402,30.426089552238807,0
23.561441100000003,120.47765,-10.650963855421685,1.0,0.16990999999999998,4.0527409638554195,72.7168674698795,30.45,0
23.5614426,120.47765,-11.933795180722893,1.0,0.16706,3.6962650602409632,80.0,30.45,0
23.561444100000003,120.47765,-9.686902654867255,1.0,0.16421,3.7324096385542167,51.321321321321314,30.45,0
23.5614456,120.47765,-15.237035928143714,1.0,0.16136,3.967941176470589,38.36470588235295,30.45,0
23.561447100000002,120.47765,-10.489489489489488,1.0,0.15850999999999998,4.323963963963965,48.0,30.47252252252252,0
23.561448600000002,120.47765,-20.288955223880595,1.0,0.15566,4.5524324324324335,43.45994065281899,30.5375,0
23.56146,120.47765,-9.623283582089552,1.0,0.134,4.787164179104477,35.53846153846154,30.45176991150442,0
23.56146,120.47765,-19.866035502958574,1.0,0.134,5.014336283185839,68.7289156626506,30.540265486725666,0
23.56146,120.47765,-8.622492492492492,1.0,0.134,6.140963855421687,60.59638554216868,30.469578313253013,0
23.56146,120.47765,-7.207108433734941,1.0,0.134,6.993313253012048,60.0,30.45,0
23.561468899999998,120.47765,-4.6522822822822825,1.0,0.06992000000000001,7.696156156156155,57.03303303303303,30.511261261261264,0
23.5614674,120.47765,6.5634534534534525,1.0,0.08072000000000001,7.108228228228228,56.0,30.55,0
23.561465899999998,120.47765,7.921940298507461,1.0,0.09152,15.225345345345348,42.41141141141141,30.55,0
23.5614644,120.47765,-9.499222560975609,1.0,0.10232,15.977641791044777,43.37014925373135,30.55,0
23.5614629,120.47765,-17.607454268292685,1.0,0.11312,10.585135135135136,59.172256097560975,30.55,0
23.5614614,120.47765,-24.099900542495483,1.0,0.12392,3.2378048780487805,59.6295731707317,30.55,0
23.56139,120.4775916,-0.5195443541414484,1.0,1.0559199999999995,89.27439024390246,12.382021561157492,30.55,0
23.5614078,120.4775678,-1.0811040982189155,1.0,1.0982999999999998,91.80487804878048,10.947312961011598,30.55,0
23.561404800000002,120.47756479999997,-1.6426638422963828,1.0,1.1178,94.33536585365854,9.512604360865687,30.55,0
23.561401800000002,120.4775618,-2.2042235863738497,1.0,1.1373,96.8658536585366,8.077895760719782,30.55,0
23.561398800000003,120.4775588,-2.7657833304513204,1.0,1.1567999999999998,99.39634146341464,6.64318716057388,30.55,0
23.5613958,120.47755579999999,-3.3273430745287915,1.0,1.1763,101.92682926829269,5.208478560427976,30.55,0
23.5613928,120.4775528,-3.888902818606258,1.0,1.1958,104.45731707317071,3.7737699602820736,30.55,0
23.5613898,120.47760919999999,-4.4504625626837235,1.0,0.5638800000000002,106.9878048780488,2.3390613601361774,30.55,0
23.5613718,120.4775018,-13.756071428571428,1.0,1.6795900000000001,1.8884382284382282,50.45307769929363,30.59376146788991,0
23.5613688,120.47749879999999,-16.489744897959184,1.0,1.6944400000000002,3.0772494172494174,54.38849646821393,30.62128440366973,0
23.5613658,120.47749580000004,-14.214927113702624,1.0,1.7092900000000002,3.016,58.32391523713421,30.665189504373174,0
23.5613628,120.47749280000001,-15.784191616766467,1.0,1.7241400000000002,10.351531531531533,61.0,30.73,0
23.56139040000001,120.47748680000001,15.670240963855404,1.0,1.42708,1.7903603603603602,23.495495495495486,30.912582582582587,0
23.561321799999998,120.4774777,-6.3222572614107895,2.0,1.9730299999999998,1.2522935779816513,42.12612612612612,30.91444029850746,0
23.5613188,120.4774732,-6.611053941908714,2.0,2.00048,1.3807339449541285,30.580124223602482,30.903246268656723,0
23.5613158,120.47746869999999,-6.89985062240664,2.0,2.02793,1.5091743119266054,33.561490683229806,30.892052238805967,0
23.5613128,120.47746419999996,-7.188647302904565,2.0,2.05538,1.6376146788990824,36.542857142857144,30.880858208955225,0
23.5613098,120.47744979999999,-7.477443983402488,2.0,2.151139999999999,1.7660550458715596,39.524223602484476,30.86966417910448,0
23.5613068,120.47744680000002,-7.7662406639004145,2.0,2.1682399999999995,1.8944954128440368,42.5055900621118,30.85847014925373,0
23.5613038,120.4774438,-8.055037344398338,2.0,2.18534,2.022935779816513,45.48695652173913,30.84727611940298,0
23.5613008,120.47744080000001,-8.343834024896266,2.0,2.20244,2.151376146788992,48.46832298136646,30.83608208955224,0
23.561297800000002,120.47742889999998,-7.761272727272726,2.0,2.2257700000000002,2.2798165137614683,51.44968944099379,30.84871016691957,0
23.5612948,120.47742739999997,-5.815818181818183,2.0,2.24182,3.104719271623672,58.70731707317073,30.889681335356602,0
23.5612918,120.47742589999996,-7.644640718562875,2.0,2.2578700000000005,3.7648103186646433,70.59756097560975,30.92,0
23.5612888,120.47742439999999,-23.020602409638556,2.0,2.2739200000000004,5.324774774774776,73.97897897897897,30.907837837837835,0
23.5612858,120.47742290000001,-7.767590361445785,2.0,2.2899700000000003,1.1629429429429432,58.17771084337349,30.830166013373297,0
23.561191600000004,120.4772808,-1.9027544910179641,2.0,3.1754800000000003,2.110450450450451,57.0,31.01,0
23.5611589,120.4772689,-3.9065060240963847,2.0,3.19987,5.223181818181818,42.135135135135144,31.046636636636638,0
23.5611574,120.47726740000002,-2.828321464903357,2.0,3.20242,5.547363228699552,47.0,31.11,0
23.5611559,120.47726589999999,-1.8944455747711089,2.0,3.2049699999999994,5.665748878923766,77.40963855421687,31.11,0
23.5611544,120.47726440000001,-0.9605696846388609,2.0,3.20752,5.784134529147981,78.6144578313253,31.11,0
23.5611529,120.47726290000004,-0.02669379450661236,2.0,3.21007,5.902520179372197,79.81927710843372,31.11,0
