lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356120999999999910e+01,1.204766649299999983e+02,-5.044054054054053715e+00,1.000000000000000000e+00,2.399159999999999904e-01,3.393004769475357341e-01,3.282408874801901533e+01,3.320000000000000284e+01
2.356120999999999910e+01,1.204766664299999945e+02,-4.996359300476947318e+00,1.000000000000000000e+00,2.417159999999999864e-01,4.585373608903020592e-01,5.184152139461173192e+01,3.320000000000000284e+01
2.356120999999999910e+01,1.204766679300000050e+02,-5.666825396825396766e+00,1.000000000000000000e+00,2.435159999999999825e-01,9.050949367088607644e-01,7.085895404120444141e+01,3.320000000000000284e+01
2.356120999999999910e+01,1.204766694300000012e+02,-6.683343848580442170e+00,1.000000000000000000e+00,2.453160000000000063e-01,3.632397476340694098e+00,6.221451104100946594e+01,3.320000000000000284e+01
2.356120999999999910e+01,1.204766800000000018e+02,-6.520190476190476758e+00,1.000000000000000000e+00,2.743260000000000143e-01,4.497120253164556658e+00,5.258730158730158877e+01,3.320000000000000284e+01
2.356120999999999910e+01,1.204766800000000018e+02,-6.312515923566879295e+00,1.000000000000000000e+00,2.716260000000000341e-01,4.489811320754717450e+00,5.100000000000000000e+01,3.320000000000000284e+01
2.356120999999999910e+01,1.204766800000000018e+02,-5.830284810126581618e+00,1.000000000000000000e+00,2.689259999999999984e-01,4.955769230769231370e+00,3.979746835443037867e+01,3.313301587301587148e+01
2.356120999999999910e+01,1.204766800000000018e+02,-5.699428571428571288e+00,1.000000000000000000e+00,2.489999999999999991e-01,6.957088607594936747e+00,3.600000000000000000e+01,3.316202531645569707e+01
2.356120999999999910e+01,1.204766800000000018e+02,-5.810700636942675246e+00,1.000000000000000000e+00,2.489999999999999991e-01,6.515777777777778113e+00,3.014285714285714235e+01,3.314267515923567231e+01
2.356120999999999910e+01,1.204766800000000018e+02,-5.878666666666666707e+00,1.000000000000000000e+00,2.489999999999999991e-01,5.749968152866241411e+00,6.451592356687898189e+01,3.310000000000000142e+01
2.356120999999999910e+01,1.204766800000000018e+02,-5.917936507936508050e+00,1.000000000000000000e+00,2.489999999999999991e-01,5.283417721518987697e+00,7.447301587301586778e+01,3.310000000000000142e+01
2.356120999999999910e+01,1.204766800000000018e+02,-5.897848101265823040e+00,1.000000000000000000e+00,2.489999999999999991e-01,5.091509433962263742e+00,6.300000000000000000e+01,3.310000000000000142e+01
2.356120999999999910e+01,1.204766800000000018e+02,-5.930636942675159062e+00,1.000000000000000000e+00,2.489999999999999991e-01,4.940739549839228140e+00,6.300000000000000000e+01,3.306542857142856917e+01
