lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356063355999999942e+01,1.204818628799999942e+02,-8.314399999999999125e+00,5.000000000000000000e+00,9.607345999999999719e+00,8.184857142857142165e+00,2.700000000000000000e+01,3.281371428571429050e+01
2.356063055999999989e+01,1.204818688800000075e+02,-1.115137142857142827e+01,5.000000000000000000e+00,9.613796000000000674e+00,8.020256410256410007e+00,2.700000000000000000e+01,3.297353276353275930e+01
2.356066268000000008e+01,1.204818221999999963e+02,-8.501200000000000756e+00,5.000000000000000000e+00,9.482400000000000162e+00,7.578644067796609818e+00,2.849714285714285822e+01,3.294257142857142640e+01
2.356065367999999793e+01,1.204818372000000011e+02,-5.888799999999999812e+00,5.000000000000000000e+00,9.512399999999999523e+00,7.532564841498558650e+00,2.900000000000000000e+01,3.290999999999999659e+01
2.356064467999999934e+01,1.204818521999999916e+02,-4.315612535612535439e+00,5.000000000000000000e+00,9.542400000000000659e+00,7.923342857142857021e+00,2.853999999999999915e+01,3.290999999999999659e+01
2.356060784000000297e+01,1.204819135999999986e+02,-2.543200000000000127e+00,5.000000000000000000e+00,9.717167999999999140e+00,6.714428571428571857e+00,3.592857142857143060e+01,3.290999999999999659e+01
2.356060334000000367e+01,1.204819210999999939e+02,-1.984342857142857186e+00,5.000000000000000000e+00,9.723767999999997969e+00,8.572799999999999088e+00,5.421999999999999886e+01,3.291999999999999460e+01
2.356059884000000437e+01,1.204819286000000034e+02,-4.757714285714287339e-01,5.000000000000000000e+00,9.730367999999998574e+00,5.332799999999999763e+00,5.981142857142857139e+01,3.300571428571428356e+01
2.356059434000000152e+01,1.204819360999999986e+02,-5.974000000000000421e-01,5.000000000000000000e+00,9.736967999999999179e+00,6.083142857142856741e+00,5.466857142857142549e+01,3.300999999999999801e+01
2.356058984000000223e+01,1.204819435999999939e+02,2.051355932203390076e+00,5.000000000000000000e+00,9.743567999999999785e+00,5.262181303116147291e+00,5.697435897435897800e+01,3.300999999999999801e+01
2.356058534000000293e+01,1.204819511000000034e+02,4.214956772334293333e+00,5.000000000000000000e+00,9.750167999999998614e+00,4.255014409221901772e+00,5.800000000000000000e+01,3.305720461095101115e+01
2.356058084000000008e+01,1.204819585999999987e+02,4.273200000000000109e+00,5.000000000000000000e+00,9.756767999999999219e+00,7.890457142857143502e+00,4.291428571428571104e+01,3.302692307692307594e+01
2.356058511999999894e+01,1.204819573200000065e+02,3.442800000000000082e+00,5.000000000000000000e+00,9.779171999999999088e+00,4.336342857142857277e+00,3.442857142857143060e+01,3.293399999999999750e+01
2.356057911999999988e+01,1.204819663200000122e+02,4.084857142857143408e+00,5.000000000000000000e+00,9.783071999999998880e+00,8.872136752136752236e+00,5.551428571428571246e+01,3.301874285714285406e+01
