2.356145000000000067e+01,1.204776200000000017e+02,-7.607761194029851737e-01,1.000000000000000000e+00,1.066328000000000165e+00,1.778805970149253957e-01,7.194047619047618980e+01,2.787999999999999901e+01
2.356145000000000067e+01,1.204776200000000017e+02,-4.132272727272727764e-01,1.000000000000000000e+00,1.062728000000000117e+00,1.859304084720121153e-01,1.658333333333332860e+01,2.784220543806646475e+01
2.356145000000000067e+01,1.204776200000000017e+02,1.731363636363635328e-01,1.000000000000000000e+00,1.059128000000000069e+00,2.403933434190620444e-01,3.433585476550680937e+01,2.780141993957703761e+01
2.356145897000000033e+01,1.204776200000000017e+02,4.063333333333333242e-01,1.000000000000000000e+00,1.046558000000000099e+00,7.604651162790697638e-01,5.566717095310136187e+01,2.781949924127465934e+01
2.356145747000000057e+01,1.204776200000000017e+02,2.517878787878787827e-01,1.000000000000000000e+00,1.044458000000000109e+00,3.888372093023255260e+00,5.998343373493975861e+01,2.786047040971168443e+01
2.356145597000000080e+01,1.204776200000000017e+02,5.046647230320701338e-02,1.000000000000000000e+00,1.042358000000000118e+00,7.016279069767441534e+00,5.862801204819277245e+01,2.787999999999999901e+01
2.356145447000000104e+01,1.204776200000000017e+02,-2.786646884272997449e-01,1.000000000000000000e+00,1.040258000000000127e+00,4.795425219941348516e+00,5.847774480712165968e+01,2.784875370919881377e+01
2.356145297000000127e+01,1.204776200000000017e+02,-6.373134328358208700e-01,1.000000000000000000e+00,1.038158000000000136e+00,5.533382789317507822e+00,5.900000000000000000e+01,2.781136498516320543e+01
2.356145147000000151e+01,1.204776200000000017e+02,-3.686567164179104794e-01,1.000000000000000000e+00,1.036057999999999923e+00,5.947499999999999787e+00,5.071428571428571530e+01,2.786848214285714320e+01
2.356144000000000105e+01,1.204776399400000031e+02,-4.906508875739645226e-01,1.000000000000000000e+00,1.055892000000000053e+00,6.239020771513352770e+00,3.426409495548961104e+01,2.778999999999999915e+01
2.356144000000000105e+01,1.204776369400000107e+02,-5.368249258160238124e-01,1.000000000000000000e+00,1.050491999999999981e+00,6.734421364985163194e+00,7.425222551928783332e+01,2.778999999999999915e+01
2.356144000000000105e+01,1.204776339400000040e+02,-5.342729970326409727e-01,1.000000000000000000e+00,1.045092000000000132e+00,7.491071428571428825e+00,5.822848664688427789e+01,2.786210682492581370e+01
2.356144000000000105e+01,1.204776309400000116e+02,-6.600000000000000311e-01,1.000000000000000000e+00,1.039692000000000061e+00,7.500952380952380594e+00,6.029761904761905100e+01,2.781832352941176367e+01
2.356144000000000105e+01,1.204776099999999985e+02,-8.852238805970149560e-01,1.000000000000000000e+00,1.019940000000000069e+00,7.238452380952380416e+00,5.956547619047618980e+01,2.778999999999999915e+01
2.356144000000000105e+01,1.204776099999999985e+02,-1.227440476190476248e+00,1.000000000000000000e+00,1.016939999999999955e+00,6.747380952380952479e+00,5.410447761194029681e+01,2.783325373134328373e+01
2.356144000000000105e+01,1.204776099999999985e+02,-1.812291666666666634e+00,1.000000000000000000e+00,1.013940000000000063e+00,7.774523809523809170e+00,6.008011869436201380e+01,2.787999999999999901e+01
2.356144000000000105e+01,1.204776099999999985e+02,-1.597307692307692317e+00,1.000000000000000000e+00,1.010939999999999950e+00,7.863471810089021297e+00,6.505341246290801394e+01,2.787999999999999901e+01
2.356144000000000105e+01,1.204776099999999985e+02,-3.813313609467456899e-01,1.000000000000000000e+00,1.007940000000000058e+00,8.034480712166171656e+00,5.672106824925815971e+01,2.786611275964391510e+01
2.356144000000000105e+01,1.204776099999999985e+02,2.297611940298507349e+00,1.000000000000000000e+00,1.004939999999999944e+00,9.792225519287832469e+00,5.152522255192878475e+01,2.779402985074626642e+01
2.356144000000000105e+01,1.204776099999999985e+02,6.668849557522124272e+00,1.000000000000000000e+00,9.939639999999999587e-01,1.051923076923077005e+01,5.549704142011834307e+01,2.787462686567164027e+01
2.356144000000000105e+01,1.204776099999999985e+02,5.385562130177514284e+00,1.000000000000000000e+00,9.921640000000000459e-01,1.331118343195266362e+01,7.591124260355029207e+01,2.787999999999999901e+01
2.356144000000000105e+01,1.204776099999999985e+02,1.452077151335311456e+00,1.000000000000000000e+00,9.903640000000000221e-01,1.405418397626112892e+01,6.187573964497041601e+01,2.787999999999999901e+01
