2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.158190000000000053e-01,2.920738461538461905e+01,4.900000000000000000e+01,2.989535603715169998e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.159810000000000008e-01,3.539656441717791324e+01,4.900000000000000000e+01,2.998583333333333201e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.154280000000000028e-01,1.558000000000000007e+01,4.900000000000000000e+01,2.998999999999999844e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.147800000000000070e-01,2.894111111111111256e+01,4.900000000000000000e+01,2.990388888888888630e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.141320000000000112e-01,2.061611111111110972e+01,4.900000000000000000e+01,2.998584615384615404e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.137420000000000098e-01,2.581549382716049479e+01,4.900000000000000000e+01,2.990390092879256656e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.134180000000000049e-01,3.088600000000000279e+01,4.900000000000000000e+01,2.998584615384615404e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.130929999999999991e-01,1.558000000000000007e+01,4.717956656346748900e+01,2.990388888888888630e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.127690000000000081e-01,2.898247678018575968e+01,7.000000000000000000e+00,2.998611111111111072e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.124460000000000043e-01,2.068670926517571829e+01,7.869565217391304657e+00,2.998999999999999844e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.121230000000000004e-01,2.581549382716049479e+01,2.967692307692307807e+01,3.007425531914893568e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.134070000000000078e-01,3.088600000000000279e+01,8.366461538461538794e+01,3.007999999999999829e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.156819999999999932e-01,1.558000000000000007e+01,5.400000000000000000e+01,3.007999999999999829e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.179499999999999993e-01,2.581549382716049479e+01,5.400000000000000000e+01,3.007999999999999829e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.193479999999999958e-01,1.943799382716049351e+01,5.400000000000000000e+01,3.007999999999999829e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.199959999999999916e-01,2.894111111111111256e+01,5.400000000000000000e+01,3.016609907120743017e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.206440000000000012e-01,3.556000000000000227e+01,5.219076923076923435e+01,3.008519756838905579e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.212939999999999990e-01,1.558000000000000007e+01,1.200000000000000000e+01,3.007999999999999829e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.219419999999999948e-01,2.894111111111111256e+01,1.200000000000000000e+01,2.999388888888888616e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.226280000000000009e-01,2.025368421052631618e+01,1.200000000000000000e+01,3.007632653061224204e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,2.894111111111111256e+01,1.213003095975232171e+01,2.999416666666666487e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,3.551888888888888829e+01,1.680000000000000071e+01,3.007609907120743031e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,1.558000000000000007e+01,5.400000000000000000e+01,3.016589665653495445e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229449999999999987e-01,2.581549382716049479e+01,5.304643962848297178e+01,3.017000000000000171e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.227830000000000032e-01,1.943799382716049351e+01,3.333846153846153726e+01,3.008388888888888602e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.226209999999999939e-01,1.558000000000000007e+01,6.100000000000000000e+01,3.007999999999999829e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.223009999999999931e-01,1.558000000000000007e+01,6.191021671826625550e+01,2.999416666666666487e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.221369999999999956e-01,4.425500000000000256e+01,8.030461538461538851e+01,3.007614678899082250e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.220460000000000017e-01,2.070307692307692093e+01,5.375903614457831026e+01,3.007999999999999829e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.223780000000000007e-01,4.403636363636363882e+01,7.056656346749225861e+01,2.999406626506024054e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.227069999999999966e-01,3.490222222222222115e+01,6.100000000000000000e+01,3.007615853658536409e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,1.558000000000000007e+01,6.100000000000000000e+01,2.999423197492162885e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,4.385938461538462008e+01,5.966049382716049365e+01,2.998999999999999844e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,2.019076923076922725e+01,3.181230769230769084e+01,3.007617021276595537e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,1.558000000000000007e+01,6.100000000000000000e+01,2.999393749999999770e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,1.558000000000000007e+01,5.956923076923077076e+01,3.016222222222222271e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,1.558000000000000007e+01,3.116307692307692179e+01,3.008415384615384625e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.229999999999999982e-01,1.558000000000000007e+01,5.734567901234567699e+01,2.999388888888888616e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.161689999999999945e-01,1.558000000000000007e+01,6.477203647416413901e+01,2.998999999999999844e+01
2.356155000000000044e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.081649999999999973e-01,1.558000000000000007e+01,6.005159332321699850e+01,3.003513513513513189e+01
2.356154857499999977e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.027075000000000071e-01,1.558000000000000007e+01,6.100000000000000000e+01,3.016608695652174177e+01
2.356154695500000074e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.057855000000000045e-01,2.890000000000000213e+01,6.052615384615384642e+01,3.017000000000000171e+01
2.356154533000000129e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.088729999999999976e-01,2.060061538461538433e+01,5.125308641975308888e+01,3.008388888888888602e+01
2.356154370500000184e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.119604999999999906e-01,2.894111111111111256e+01,7.900000000000000000e+01,3.016612307692307837e+01
2.356154207000000156e+01,1.204776800000000065e+02,-2.314000000000000057e+01,1.000000000000000000e+00,1.150670000000000026e-01,4.888000000000000256e+01,7.821686746987951722e+01,3.014389249304911900e+01
2.356154000000000082e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,1.396769999999999956e-01,2.145051671732522536e+01,1.609090909090908994e+01,3.007999999999999829e+01
2.356154000000000082e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,1.498450000000000060e-01,1.558000000000000007e+01,6.000000000000000000e+01,3.003678899082568776e+01
2.356153674500000150e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,1.607414999999999816e-01,1.558000000000000007e+01,6.000000000000000000e+01,2.998999999999999844e+01
2.356153510500000081e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,1.661535000000000095e-01,1.558000000000000007e+01,6.000000000000000000e+01,2.998999999999999844e+01
2.356153185500000191e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,1.768784999999999941e-01,1.558000000000000007e+01,5.794832826747720134e+01,2.998999999999999844e+01
2.356153021500000122e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,1.822904999999999942e-01,1.558000000000000007e+01,1.579815100154083218e+01,2.994645608628659161e+01
2.356153000000000119e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,2.084519999999999984e-01,1.558000000000000007e+01,5.159327217125382248e+01,2.994321100917430911e+01
2.356152739000000196e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,2.407904999999999907e-01,1.558000000000000007e+01,3.300000000000000000e+01,2.990382978723404150e+01
2.356152411000000058e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,2.606344999999999912e-01,4.282545454545454788e+01,3.284194528875379859e+01,2.989999999999999858e+01
2.356152081000000109e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,2.805995000000000017e-01,2.155173252279635321e+01,3.048936170212765973e+01,2.989999999999999858e+01
2.356151751999999888e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,3.005039999999999933e-01,4.290826747720365120e+01,6.382978723404255561e+01,2.989999999999999858e+01
2.356151421999999940e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,3.204690000000000039e-01,3.568182926829268098e+01,6.000000000000000000e+01,2.998593548387096774e+01
2.356151093999999802e+01,1.204776800000000065e+02,-2.314000000000000057e+01,2.000000000000000000e+00,3.403129999999999766e-01,1.558000000000000007e+01,5.991515151515151416e+01,2.998999999999999844e+01
2.356150764999999936e+01,1.204776776500000040e+02,-2.314000000000000057e+01,2.000000000000000000e+00,3.709099999999999620e-01,4.290826747720365120e+01,5.807926829268292579e+01,2.998999999999999844e+01
2.356150434999999987e+01,1.204776743500000009e+02,-2.314000000000000057e+01,2.000000000000000000e+00,4.058899999999999730e-01,2.145051671732522536e+01,6.009118541033434724e+01,3.007617021276595537e+01
2.356150106999999849e+01,1.204776710699999995e+02,-2.314000000000000057e+01,2.000000000000000000e+00,4.406579999999999941e-01,1.558000000000000007e+01,6.200000000000000000e+01,3.007999999999999829e+01
2.356149776999999901e+01,1.204776688849999999e+02,-2.314000000000000057e+01,2.000000000000000000e+00,4.627040000000000042e-01,4.290826747720365120e+01,6.059574468085106247e+01,2.999409090909090736e+01
2.356149448000000035e+01,1.204776672400000024e+02,-2.314000000000000057e+01,2.000000000000000000e+00,4.784960000000000324e-01,2.146841463414634177e+01,3.023780487804878092e+01,3.007615853658536409e+01
2.356149118999999814e+01,1.204776655950000048e+02,-2.314000000000000057e+01,2.000000000000000000e+00,4.942880000000000051e-01,2.285593939393939422e+01,5.772727272727272663e+01,3.007999999999999829e+01
2.356148789999999948e+01,1.204776639500000073e+02,-2.314000000000000057e+01,2.000000000000000000e+00,5.100800000000000889e-01,2.093908814589665823e+01,5.319148936170212494e+01,3.007999999999999829e+01
2.356148461000000083e+01,1.204776623049999955e+02,-2.314000000000000057e+01,2.000000000000000000e+00,5.258720000000000061e-01,1.558000000000000007e+01,7.915915915915915946e+01,3.007999999999999829e+01
2.356148127999999886e+01,1.204776606399999963e+02,-2.314000000000000057e+01,2.000000000000000000e+00,5.418560000000000043e-01,4.308000000000000540e+01,5.958083832335329078e+01,3.007999999999999829e+01
2.356147999999999954e+01,1.204776600000000002e+02,-2.314000000000000057e+01,2.000000000000000000e+00,5.515189999999999815e-01,2.134537313432835859e+01,5.109422492401215976e+01,3.007999999999999829e+01
2.356147999999999954e+01,1.204776600000000002e+02,-2.314000000000000057e+01,2.000000000000000000e+00,5.570950000000000069e-01,1.558000000000000007e+01,7.344342507645259843e+01,3.007999999999999829e+01
2.356147904999999909e+01,1.204776590499999998e+02,-2.314000000000000057e+01,2.000000000000000000e+00,5.685149999999999926e-01,1.558000000000000007e+01,4.854545454545454675e+01,3.007999999999999829e+01
2.356147740499999799e+01,1.204776574050000022e+02,-2.314000000000000057e+01,2.000000000000000000e+00,5.746014999999999873e-01,1.558000000000000007e+01,6.085106382978723616e+01,3.016590909090909278e+01
2.356147576000000043e+01,1.204776557600000046e+02,-2.314000000000000057e+01,2.000000000000000000e+00,5.806879999999999820e-01,2.873805471124619970e+01,7.915151515151515582e+01,3.017000000000000171e+01
