lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356373999999999924e+01,1.204779530400000027e+02,-2.895155279503105472e+00,1.000000000000000000e+00,8.580000000000000127e-02,3.161111111111111205e-01,1.300000000000000000e+01,2.526555555555555443e+01
2.356373999999999924e+01,1.204779514200000108e+02,-3.345766871165644307e+00,1.000000000000000000e+00,9.390000000000001124e-02,2.132923076923076977e-01,1.388343558282208612e+01,2.526999999999999957e+01
2.356373999999999924e+01,1.204779500000000070e+02,-3.614814814814814703e+00,1.000000000000000000e+00,1.013360000000000094e-01,1.828923076923076874e-01,3.188888888888888928e+01,2.509944444444444400e+01
2.356373999999999924e+01,1.204779500000000070e+02,-3.841353846153846341e+00,1.000000000000000000e+00,1.039280000000000065e-01,1.120432098765432150e+00,5.012883435582821789e+01,2.526108359133126768e+01
2.356373999999999924e+01,1.204779500000000070e+02,-3.662357229647630774e+00,1.000000000000000000e+00,1.065360000000000057e-01,2.266334310850439682e+00,7.141534713763702769e+01,2.523682520808561236e+01
2.356374256999999872e+01,1.204779474300000004e+02,-3.209415384615384781e+00,1.000000000000000000e+00,1.174810000000000021e-01,6.493784615384615044e+00,4.137614678899082321e+01,2.517999999999999972e+01
2.356374419499999817e+01,1.204779458050000045e+02,-3.352944785276073425e+00,1.000000000000000000e+00,1.228434999999999944e-01,6.506060606060605878e+00,3.136363636363636331e+01,2.526556923076923056e+01
2.356374584499999969e+01,1.204779441550000030e+02,-2.978054711246200803e+00,1.000000000000000000e+00,1.282884999999999998e-01,5.262424242424242671e+00,6.000000000000000000e+01,2.535563636363636419e+01
2.356374747499999955e+01,1.204779425250000031e+02,-2.753803680981595114e+00,1.000000000000000000e+00,1.336674999999999947e-01,5.371507692307692317e+00,6.000000000000000000e+01,2.527441717791410980e+01
2.356374909499999859e+01,1.204779409050000112e+02,-2.465398773006135080e+00,1.000000000000000000e+00,1.390134999999999843e-01,6.151507692307692565e+00,5.814241486068111442e+01,2.526999999999999957e+01
2.356374999999999886e+01,1.204779400000000038e+02,-2.420061728395062062e+00,1.000000000000000000e+00,1.440299999999999914e-01,6.970276923076922593e+00,2.170642201834862561e+01,2.526999999999999957e+01
2.356374999999999886e+01,1.204779400000000038e+02,-2.645828220858895907e+00,1.000000000000000000e+00,1.485799999999999899e-01,6.272269938650306464e+00,5.100000000000000000e+01,2.526999999999999957e+01
2.356374999999999886e+01,1.204779400000000038e+02,-3.333323076923076833e+00,1.000000000000000000e+00,1.531440000000000023e-01,5.099199999999999733e+00,5.016408668730650078e+01,2.526999999999999957e+01
2.356374999999999886e+01,1.204779393999999968e+02,-4.009076923076923649e+00,1.000000000000000000e+00,1.567800000000000027e-01,3.770861538461538487e+00,3.300000000000000000e+01,2.526999999999999957e+01
2.356374999999999886e+01,1.204779377699999969e+02,-3.749386503067484888e+00,1.000000000000000000e+00,1.588990000000000125e-01,3.870061349693251440e+00,3.286196319018404921e+01,2.526999999999999957e+01
2.356374999999999886e+01,1.204779361350000073e+02,-3.777760736196319247e+00,1.000000000000000000e+00,1.610245000000000148e-01,3.427055214723925936e+00,3.000000000000000000e+01,2.501407975460122657e+01
2.356374999999999886e+01,1.204779345150000012e+02,-3.807138461538461360e+00,1.000000000000000000e+00,1.631305000000000116e-01,3.838926380368098190e+00,3.000000000000000000e+01,2.517108359133126783e+01
2.356374999999999886e+01,1.204779328850000013e+02,-3.982822085889570651e+00,1.000000000000000000e+00,1.652494999999999936e-01,4.834722222222222143e+00,3.000000000000000000e+01,2.509493902439024282e+01
2.356374999999999886e+01,1.204779312649999952e+02,-4.272283950617284276e+00,1.000000000000000000e+00,1.673555000000000181e-01,4.869876923076922992e+00,2.990769230769230802e+01,2.526105590062111617e+01
