lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,Time
2.356120130000000046e+01,1.204811880500000001e+02,-1.086403785488958995e+00,4.000000000000000000e+00,1.053190999999999988e+01,3.755601265822784640e+00,4.664668769716088548e+01,2.949044303797468558e+01,6.492087000000000000e+07
2.356121659999999807e+01,1.204811467999999763e+02,-1.057697160883280585e+00,4.000000000000000000e+00,1.053346999999999944e+01,7.347169811320755528e+00,6.300000000000000000e+01,2.946427672955974941e+01,6.492117000000000000e+07
2.356121059999999900e+01,1.204811587999999745e+02,-1.922689873417721351e+00,4.000000000000000000e+00,1.053077000000000041e+01,6.293059936908517393e+00,5.074683544303797333e+01,2.950120253164557127e+01,6.492147000000000000e+07
2.356120459999999994e+01,1.204811707999999726e+02,-1.679402515723270373e+00,4.000000000000000000e+00,1.052806999999999960e+01,9.961698113207546612e+00,3.727358490566037830e+01,2.942999999999999972e+01,6.492177000000000000e+07
2.356118895000000180e+01,1.204812310500000052e+02,-9.527531645569620178e-01,4.000000000000000000e+00,1.050896499999999811e+01,8.056937500000000085e+00,5.853481012658227911e+01,2.944803797468354389e+01,6.492207000000000000e+07
2.356118445000000250e+01,1.204812355500000081e+02,-2.271415094339622964e+00,4.000000000000000000e+00,1.050881499999999846e+01,1.403503184713375873e+00,7.742767295597484178e+01,2.953000000000000114e+01,6.492237000000000000e+07
2.356117995000000320e+01,1.204812400500000109e+02,-2.663659305993690829e+00,4.000000000000000000e+00,1.050866499999999881e+01,6.237898089171974192e+00,6.249211356466877021e+01,2.952245283018867994e+01,6.492267000000000000e+07
2.356117545000000391e+01,1.204812445500000138e+02,-4.452302839116719646e+00,4.000000000000000000e+00,1.050851499999999916e+01,4.556226415094339899e+00,5.397476340694006325e+01,2.943189873417721358e+01,6.492297000000000000e+07
2.356117095000000106e+01,1.204812490500000024e+02,-2.611671924290220659e+00,4.000000000000000000e+00,1.050836499999999951e+01,7.290822784810126578e+00,8.500000000000000000e+01,2.952683544303797447e+01,6.492327000000000000e+07
2.356116645000000176e+01,1.204812535500000052e+02,-4.373817034700313577e-01,4.000000000000000000e+00,1.050821499999999986e+01,7.404748427672955380e+00,8.465822784810126223e+01,2.943880503144654170e+01,6.492357000000000000e+07
2.356116195000000246e+01,1.204812580500000081e+02,-5.708860759493671333e-01,4.000000000000000000e+00,1.050806499999999843e+01,4.157066246056782433e+00,3.339240506329114311e+01,2.951607594936708878e+01,6.492387000000000000e+07
2.356116659999999641e+01,1.204812167999999986e+02,1.547708978328173224e+00,4.000000000000000000e+00,1.051797999999999966e+01,4.616470588235293881e+00,6.058620689655172953e+01,2.960155279503105774e+01,6.492417000000000000e+07
2.356116059999999734e+01,1.204812287999999967e+02,2.830480769230769411e+00,4.000000000000000000e+00,1.051618000000000031e+01,5.714872611464968166e+00,5.217088607594936889e+01,2.955271565495207753e+01,6.492447000000000000e+07
2.356115459999999828e+01,1.204812408000000090e+02,4.361886792452829731e+00,4.000000000000000000e+00,1.051437999999999917e+01,9.353533123028391572e+00,7.683647798742138946e+01,2.953000000000000114e+01,6.492477000000000000e+07
2.356112929999999750e+01,1.204812914000000035e+02,3.247753164556962169e+00,4.000000000000000000e+00,1.049617499999999914e+01,1.172110410094637345e+01,8.400000000000000000e+01,2.953000000000000114e+01,6.492507000000000000e+07
2.356112629999999797e+01,1.204812974000000025e+02,1.467886435331230199e+00,4.000000000000000000e+00,1.049692499999999917e+01,6.516677215189873529e+00,4.635015772870662687e+01,2.947082278481012807e+01,6.492537000000000000e+07
2.356112329999999844e+01,1.204813034000000016e+02,1.404810126582278551e+00,4.000000000000000000e+00,1.049767499999999920e+01,4.685047318611987421e+00,5.621518987341772799e+01,2.948394321766561532e+01,6.492567000000000000e+07
2.356112029999999891e+01,1.204813094000000007e+02,5.972151898734179287e-01,4.000000000000000000e+00,1.049842499999999923e+01,7.558012618296530150e+00,5.918987341772151467e+01,2.953000000000000114e+01,6.492597000000000000e+07
2.356111729999999937e+01,1.204813153999999997e+02,-1.177861635220125880e+00,4.000000000000000000e+00,1.049917499999999926e+01,6.155867507886434886e+00,6.796226415094339757e+01,2.953000000000000114e+01,6.492627000000000000e+07
2.356111429999999984e+01,1.204813213999999988e+02,-1.828417721518987404e+00,4.000000000000000000e+00,1.049992499999999929e+01,1.007762658227848007e+01,8.400000000000000000e+01,2.949202531645569536e+01,6.492657000000000000e+07
2.356111130000000031e+01,1.204813273999999979e+02,-2.453584905660377125e+00,4.000000000000000000e+00,1.050067499999999932e+01,6.772239747634069218e+00,6.166666666666666430e+01,2.946280757097791891e+01,6.492687000000000000e+07
2.356114489999999861e+01,1.204813151000000033e+02,-1.942712933753943272e+00,4.000000000000000000e+00,1.050051000000000023e+01,3.647169811320754462e+00,4.234384858044164446e+01,2.950264150943396402e+01,6.492717000000000000e+07
2.356113590000000002e+01,1.204813241000000090e+02,4.456151419558359583e-01,4.000000000000000000e+00,1.050140999999999991e+01,8.467899686520375724e+00,6.012618296529968376e+01,2.945183544303797518e+01,6.492747000000000000e+07
2.356112689999999787e+01,1.204813331000000005e+02,3.612658227848101200e-01,4.000000000000000000e+00,1.050230999999999959e+01,4.625750798722044088e+00,6.015189873417721600e+01,2.951328075709779242e+01,6.492777000000000000e+07
2.356107930000000295e+01,1.204813613999999831e+02,-8.181012658227848622e-01,4.000000000000000000e+00,1.046750500000000095e+01,1.178952681388012458e+01,6.719620253164556800e+01,2.942999999999999972e+01,6.492807000000000000e+07
2.356107630000000341e+01,1.204813673999999821e+02,-1.061509433962264159e+00,4.000000000000000000e+00,1.047395500000000013e+01,8.628643533123028675e+00,5.513207547169811562e+01,2.943628930817610012e+01,6.492837000000000000e+07
2.356107330000000388e+01,1.204813733999999812e+02,-1.136981132075471690e+00,4.000000000000000000e+00,1.048040500000000108e+01,7.625236593059937285e+00,8.800000000000000000e+01,2.953000000000000114e+01,6.492867000000000000e+07
2.356107030000000435e+01,1.204813793999999803e+02,8.915887850467285602e-02,4.000000000000000000e+00,1.048685500000000026e+01,8.437414330218068415e+00,8.585579937304075315e+01,2.953000000000000114e+01,6.492897000000000000e+07
2.356106730000000127e+01,1.204813853999999935e+02,2.635849056603773999e-01,4.000000000000000000e+00,1.049330500000000121e+01,4.663081761006289128e+00,3.225078369905956066e+01,2.953000000000000114e+01,6.492927000000000000e+07
2.356106430000000174e+01,1.204813913999999926e+02,4.729467084639498720e-01,4.000000000000000000e+00,1.049975500000000039e+01,6.483999999999999986e+00,6.067088607594936889e+01,2.953000000000000114e+01,6.492957000000000000e+07
2.356106130000000221e+01,1.204813973999999916e+02,-2.507460317460317611e+00,4.000000000000000000e+00,1.050620499999999957e+01,7.214426751592356801e+00,6.300000000000000000e+01,2.953000000000000114e+01,6.492987000000000000e+07
2.356109489999999695e+01,1.204813668000000035e+02,-3.168801261829653271e+00,4.000000000000000000e+00,1.054650999999999961e+01,7.466603773584906456e+00,3.522082018927444835e+01,2.959509433962264424e+01,6.493017000000000000e+07
2.356108589999999836e+01,1.204813788000000017e+02,-1.675804416403785746e+00,4.000000000000000000e+00,1.054740999999999929e+01,8.518544303797469297e+00,6.193037974683544178e+01,2.955962025316455666e+01,6.493047000000000000e+07
2.356107689999999621e+01,1.204813908000000140e+02,2.640378548895905286e-02,4.000000000000000000e+00,1.054830999999999896e+01,6.838706624605679352e+00,6.489308176100628600e+01,2.958547169811320998e+01,6.493077000000000000e+07
2.356103894999999682e+01,1.204814414000000085e+02,-1.055696202531645200e-01,4.000000000000000000e+00,1.053473499999999952e+01,5.597539432176656504e+00,6.265822784810126223e+01,2.956930379746835413e+01,6.493107000000000000e+07
2.356103444999999752e+01,1.204814474000000075e+02,-2.286230529595015604e+00,4.000000000000000000e+00,1.053788499999999928e+01,7.214500000000000135e+00,6.300000000000000000e+01,2.953000000000000114e+01,6.493137000000000000e+07
2.356102994999999822e+01,1.204814534000000066e+02,-4.496677215189873067e+00,4.000000000000000000e+00,1.054103499999999904e+01,5.852176656151419465e+00,4.554545454545454675e+01,2.953000000000000114e+01,6.493167000000000000e+07
2.356102544999999893e+01,1.204814594000000056e+02,-3.786698113207546790e+00,4.000000000000000000e+00,1.054418499999999881e+01,5.024668769716088335e+00,4.026100628930817749e+01,2.956548895899053875e+01,6.493197000000000000e+07
2.356102094999999963e+01,1.204814654000000047e+02,-1.104841772151898827e+00,4.000000000000000000e+00,1.054733499999999857e+01,6.345205047318612124e+00,5.563607594936708978e+01,2.962000000000000099e+01,6.493227000000000000e+07
2.356101645000000033e+01,1.204814714000000038e+02,-1.593280757097791822e+00,4.000000000000000000e+00,1.055048500000000011e+01,4.851677215189873493e+00,7.139747634069401272e+01,2.959408227848101447e+01,6.493257000000000000e+07
2.356101195000000104e+01,1.204814774000000028e+02,-1.784447949526813737e+00,4.000000000000000000e+00,1.055363499999999988e+01,9.407943925233645643e+00,8.500000000000000000e+01,2.953000000000000114e+01,6.493287000000000000e+07
2.356101659999999853e+01,1.204814285000000069e+02,-2.063259493670885902e+00,4.000000000000000000e+00,1.049182000000000237e+01,6.675236593059937107e+00,7.013291139240506311e+01,2.953000000000000114e+01,6.493317000000000000e+07
2.356101059999999947e+01,1.204814434999999975e+02,3.584150943396226197e+00,4.000000000000000000e+00,1.050562000000000218e+01,5.750000000000000000e+00,3.814465408805031643e+01,2.953000000000000114e+01,6.493347000000000000e+07
2.356100460000000041e+01,1.204814585000000022e+02,3.010822784810126329e+00,4.000000000000000000e+00,1.051942000000000199e+01,7.900943396226414173e+00,6.081962025316455822e+01,2.953655063291139271e+01,6.493377000000000000e+07
2.356097930000000318e+01,1.204815314000000086e+02,3.715822784810125512e-01,4.000000000000000000e+00,1.059980499999999992e+01,4.285646687697161283e+00,5.395597484276729716e+01,2.962000000000000099e+01,6.493407000000000000e+07
2.356097630000000365e+01,1.204815374000000077e+02,2.410754716981132084e+00,4.000000000000000000e+00,1.060325500000000076e+01,7.361356466876971538e+00,8.400000000000000000e+01,2.962000000000000099e+01,6.493437000000000000e+07
2.356097330000000412e+01,1.204815434000000067e+02,-1.282626582278481031e+00,4.000000000000000000e+00,1.060670499999999983e+01,7.321608832807570799e+00,8.349842271293375973e+01,2.953766561514195743e+01,6.493467000000000000e+07
2.356097030000000458e+01,1.204815494000000058e+02,-2.366561514195583804e+00,4.000000000000000000e+00,1.061015500000000067e+01,6.691597444089456559e+00,3.334069400630914259e+01,2.960775316455696426e+01,6.493497000000000000e+07
2.356096730000000150e+01,1.204815554000000049e+02,-1.323607594936708987e+00,4.000000000000000000e+00,1.061360499999999973e+01,7.830000000000000071e+00,5.996202531645569422e+01,2.962000000000000099e+01,6.493527000000000000e+07
2.356096430000000197e+01,1.204815614000000039e+02,-1.577911392405063395e+00,4.000000000000000000e+00,1.061705500000000058e+01,5.898012618296530007e+00,6.300000000000000000e+01,2.955164556962025557e+01,6.493557000000000000e+07
2.356096130000000244e+01,1.204815674000000030e+02,-1.786981132075471823e+00,4.000000000000000000e+00,1.062050499999999964e+01,6.882618296529967594e+00,3.744025157232704260e+01,2.959339622641509493e+01,6.493587000000000000e+07
2.356099489999999719e+01,1.204815368000000007e+02,-2.766455696202531733e+00,4.000000000000000000e+00,1.062669999999999959e+01,8.524588607594935752e+00,4.518987341772151467e+01,2.956132911392405305e+01,6.493617000000000000e+07
2.356098589999999859e+01,1.204815487999999988e+02,-2.701572327044025279e+00,4.000000000000000000e+00,1.062969999999999970e+01,5.375205047318612372e+00,5.899371069182389959e+01,2.958394321766561674e+01,6.493647000000000000e+07
2.356097689999999645e+01,1.204815608000000111e+02,-1.352305295950155806e+00,4.000000000000000000e+00,1.063269999999999982e+01,4.054285714285714270e+00,7.638170347003153893e+01,2.962000000000000099e+01,6.493677000000000000e+07
2.356092929999999797e+01,1.204816114000000056e+02,-3.574121405750798619e-01,4.000000000000000000e+00,1.064245500000000000e+01,6.552651757188498571e+00,6.357413249211356288e+01,2.957629392971245963e+01,6.493707000000000000e+07
2.356092629999999843e+01,1.204816174000000046e+02,-3.179746835443038044e-01,4.000000000000000000e+00,1.064440499999999901e+01,5.658829113924050525e+00,6.973417721518987378e+01,2.953000000000000114e+01,6.493737000000000000e+07
2.356092329999999890e+01,1.204816234000000037e+02,-1.292784810126582196e+00,4.000000000000000000e+00,1.064635499999999979e+01,8.114637223974762392e+00,8.800000000000000000e+01,2.953000000000000114e+01,6.493767000000000000e+07
2.356092029999999937e+01,1.204816294000000028e+02,-1.873018867924528319e+00,4.000000000000000000e+00,1.064830499999999880e+01,5.995962145110410368e+00,6.276729559748427789e+01,2.956009463722397612e+01,6.493797000000000000e+07
2.356091729999999984e+01,1.204816354000000018e+02,1.904430379746835655e-01,4.000000000000000000e+00,1.065025499999999958e+01,4.151293375394321750e+00,3.870886075949367466e+01,2.959473186119873844e+01,6.493827000000000000e+07
2.356091430000000031e+01,1.204816414000000009e+02,1.036729559748427620e+00,4.000000000000000000e+00,1.065220499999999859e+01,8.730630914826498667e+00,5.500000000000000000e+01,2.953000000000000114e+01,6.493857000000000000e+07
2.356091130000000078e+01,1.204816473999999999e+02,-1.264605678233438502e+00,4.000000000000000000e+00,1.065415499999999938e+01,5.589654088050314940e+00,4.996529968454258608e+01,2.954556603773584911e+01,6.493887000000000000e+07
2.356094489999999908e+01,1.204816167999999976e+02,-2.835236593059936805e+00,4.000000000000000000e+00,1.062590999999999575e+01,9.261139240506329529e+00,3.600000000000000000e+01,2.960946202531645710e+01,6.493917000000000000e+07
2.356093590000000049e+01,1.204816287999999957e+02,-2.905078864353312085e+00,4.000000000000000000e+00,1.063280999999999743e+01,8.330759493670885973e+00,3.521135646687697118e+01,2.954188679245283211e+01,6.493947000000000000e+07
2.356092689999999834e+01,1.204816408000000081e+02,3.340977917981072576e+00,4.000000000000000000e+00,1.063970999999999734e+01,4.475646687697160786e+00,3.455063291139240533e+01,2.970914556962025443e+01,6.493977000000000000e+07
2.356088895000000250e+01,1.204817010499999981e+02,4.082151898734177387e+00,4.000000000000000000e+00,1.069389500000000126e+01,8.764858044164036244e+00,6.500000000000000000e+01,2.962370253164556999e+01,6.494007000000000000e+07
2.356088445000000320e+01,1.204817055500000009e+02,3.048301886792453175e+00,4.000000000000000000e+00,1.069344500000000053e+01,8.280201729106627440e+00,6.500000000000000000e+01,2.970148264984227282e+01,6.494037000000000000e+07
2.356087995000000390e+01,1.204817100500000038e+02,1.314736842105262982e+00,4.000000000000000000e+00,1.069299500000000158e+01,5.612024922118380665e+00,3.352631578947368496e+01,2.963500000000000156e+01,6.494067000000000000e+07
2.356087545000000461e+01,1.204817145500000066e+02,1.658742138364779795e+00,4.000000000000000000e+00,1.069254500000000085e+01,6.154700315457413140e+00,5.877358490566037830e+01,2.962000000000000099e+01,6.494097000000000000e+07
2.356087095000000176e+01,1.204817190499999953e+02,3.131898734177215093e+00,4.000000000000000000e+00,1.069209500000000013e+01,6.025141955835961127e+00,6.300000000000000000e+01,2.962000000000000099e+01,6.494127000000000000e+07
2.356086645000000246e+01,1.204817235499999981e+02,3.407358490566037901e+00,4.000000000000000000e+00,1.069164500000000118e+01,6.189810725552050030e+00,3.864779874213836308e+01,2.962000000000000099e+01,6.494157000000000000e+07
2.356086195000000316e+01,1.204817280500000010e+02,3.627476340694006485e+00,4.000000000000000000e+00,1.069119500000000045e+01,7.166037735849056567e+00,3.100000000000000000e+01,2.962000000000000099e+01,6.494187000000000000e+07
2.356086659999999711e+01,1.204816867999999772e+02,4.755187499999999901e+00,4.000000000000000000e+00,1.068617000000000239e+01,6.345454545454545681e+00,2.904100946372239633e+01,2.956958860759493746e+01,6.494217000000000000e+07
2.356086059999999804e+01,1.204816987999999753e+02,6.203322683706070428e+00,4.000000000000000000e+00,1.068647000000000169e+01,5.993121019108280656e+00,5.806329113924050489e+01,2.957570977917981025e+01,6.494247000000000000e+07
2.356085459999999898e+01,1.204817107999999735e+02,6.272405063291139449e+00,4.000000000000000000e+00,1.068677000000000099e+01,8.390977917981071954e+00,7.800000000000000000e+01,2.962000000000000099e+01,6.494277000000000000e+07
2.356083894999999728e+01,1.204817614000000106e+02,4.482075471698113489e+00,4.000000000000000000e+00,1.068610499999999952e+01,6.690536277602523896e+00,5.464779874213836308e+01,2.958377358490566067e+01,6.494307000000000000e+07
2.356083444999999799e+01,1.204817674000000096e+02,2.740632911392404836e+00,4.000000000000000000e+00,1.068655500000000025e+01,8.059367088607595875e+00,3.100000000000000000e+01,2.949518987341772203e+01,6.494337000000000000e+07
2.356082994999999869e+01,1.204817734000000087e+02,1.753836477987421372e+00,4.000000000000000000e+00,1.068700499999999920e+01,7.199400630914825960e+00,3.100000000000000000e+01,2.942999999999999972e+01,6.494367000000000000e+07
2.356082544999999939e+01,1.204817794000000077e+02,1.479874608150470117e+00,4.000000000000000000e+00,1.068745499999999993e+01,2.619062500000000071e+00,3.737341772151899022e+01,2.942999999999999972e+01,6.494397000000000000e+07
2.356082095000000010e+01,1.204817854000000068e+02,2.418895899053628007e+00,4.000000000000000000e+00,1.068790500000000065e+01,1.016512658227848220e+01,5.000000000000000000e+01,2.944803797468354389e+01,6.494427000000000000e+07
2.356081645000000080e+01,1.204817914000000059e+02,9.476656151419557972e-01,4.000000000000000000e+00,1.068835499999999961e+01,6.521009463722397648e+00,4.668769716088328181e+01,2.951710691823899424e+01,6.494457000000000000e+07
2.356081195000000150e+01,1.204817974000000049e+02,2.300632911392405111e-01,4.000000000000000000e+00,1.068880500000000033e+01,7.221324921135646946e+00,3.969620253164556800e+01,2.942999999999999972e+01,6.494487000000000000e+07
2.356081660000000610e+01,1.204817851000000104e+02,-4.344936708860759333e-01,4.000000000000000000e+00,1.068833999999999840e+01,7.585316455696203164e+00,6.300000000000000000e+01,2.943220125786163521e+01,6.494517000000000000e+07
2.356081060000000704e+01,1.204817941000000161e+02,-1.620157232704402483e+00,4.000000000000000000e+00,1.068893999999999878e+01,4.103690851735015244e+00,6.107594936708860445e+01,2.952654088050314485e+01,6.494547000000000000e+07
2.356080460000000443e+01,1.204818031000000076e+02,-2.168461538461538218e+00,4.000000000000000000e+00,1.068953999999999915e+01,6.595740740740740904e+00,3.117924528301886866e+01,2.953000000000000114e+01,6.494577000000000000e+07
2.356077929999999654e+01,1.204818314000000044e+02,-2.792071197411003070e+00,4.000000000000000000e+00,1.068724500000000077e+01,7.153548387096773986e+00,4.910377358490566024e+01,2.953000000000000114e+01,6.494607000000000000e+07
2.356077629999999701e+01,1.204818374000000034e+02,-4.216518987341771663e+00,4.000000000000000000e+00,1.068829500000000188e+01,6.571230283911671854e+00,8.066455696202531556e+01,2.937656151419558270e+01,6.494637000000000000e+07
2.356077329999999748e+01,1.204818434000000025e+02,-4.094763406940063355e+00,4.000000000000000000e+00,1.068934500000000121e+01,7.038354430379746951e+00,8.400000000000000000e+01,2.940806962025316551e+01,6.494667000000000000e+07
2.356077029999999795e+01,1.204818494000000015e+02,-4.391798107255520556e+00,4.000000000000000000e+00,1.069039500000000054e+01,6.069022082018927122e+00,4.186750788643532672e+01,2.936688679245283140e+01,6.494697000000000000e+07
2.356076729999999841e+01,1.204818554000000006e+02,-4.043481012658228124e+00,4.000000000000000000e+00,1.069144500000000164e+01,7.386372239747634794e+00,5.479746835443037867e+01,2.933999999999999986e+01,6.494727000000000000e+07
2.356076429999999888e+01,1.204818613999999997e+02,-4.605517241379310178e+00,4.000000000000000000e+00,1.069249500000000097e+01,9.613478260869564807e+00,6.300000000000000000e+01,2.933999999999999986e+01,6.494757000000000000e+07
2.356076129999999935e+01,1.204818673999999987e+02,-5.330886075949367253e+00,4.000000000000000000e+00,1.069354500000000030e+01,5.584440894568690084e+00,4.274683544303797333e+01,2.938841772151898724e+01,6.494787000000000000e+07
2.356079489999999765e+01,1.204818367999999964e+02,-5.786645768025078240e+00,4.000000000000000000e+00,1.068819000000000052e+01,4.480566037735849605e+00,4.195924764890281722e+01,2.938641509433962185e+01,6.494817000000000000e+07
2.356078589999999906e+01,1.204818487999999945e+02,-6.165158227848101191e+00,4.000000000000000000e+00,1.069029000000000096e+01,6.564290220820189425e+00,5.574367088607594667e+01,2.933999999999999986e+01,6.494847000000000000e+07
2.356077689999999691e+01,1.204818608000000069e+02,-5.722915360501567683e+00,4.000000000000000000e+00,1.069239000000000139e+01,5.518238993710691709e+00,7.361128526645768488e+01,2.933999999999999986e+01,6.494877000000000000e+07
2.356072929999999843e+01,1.204819210499999969e+02,-5.396624605678233877e+00,4.000000000000000000e+00,1.070703500000000119e+01,6.212145110410093984e+00,7.733753943217665494e+01,2.931141509433962256e+01,6.494907000000000000e+07
2.356072629999999890e+01,1.204819255499999997e+02,-4.945906250000000171e+00,4.000000000000000000e+00,1.070718500000000084e+01,6.702093749999999517e+00,6.235759493670886400e+01,2.927341692789968519e+01,6.494937000000000000e+07
2.356072329999999937e+01,1.204819300500000026e+02,-7.140607028753994001e+00,4.000000000000000000e+00,1.070733500000000049e+01,4.265654952076677553e+00,6.300000000000000000e+01,2.932159744408945556e+01,6.494967000000000000e+07
2.356072029999999984e+01,1.204819345500000054e+02,-7.393217665615141598e+00,4.000000000000000000e+00,1.070748500000000014e+01,8.993396226415095285e+00,5.391482649842271258e+01,2.926443396226414961e+01,6.494997000000000000e+07
2.356071730000000031e+01,1.204819390499999940e+02,-9.577767295597483965e+00,4.000000000000000000e+00,1.070763499999999979e+01,6.645047318611987386e+00,3.829245283018867951e+01,2.933999999999999986e+01,6.495027000000000000e+07
2.356071430000000078e+01,1.204819435499999969e+02,-6.707066246056782255e+00,4.000000000000000000e+00,1.070778499999999944e+01,4.402145110410094375e+00,8.087697160883280389e+01,2.933999999999999986e+01,6.495057000000000000e+07
2.356071130000000124e+01,1.204819480499999997e+02,-5.826940063091482713e+00,5.000000000000000000e+00,1.070793500000000087e+01,4.771220338983050979e+00,6.118213058419244277e+01,2.933999999999999986e+01,6.495087000000000000e+07
2.356074490000000665e+01,1.204819067999999760e+02,-6.901352435530085927e+00,5.000000000000000000e+00,1.067056999999999789e+01,1.000285223367697540e+01,5.241924398625429404e+01,2.935536962750716228e+01,6.495117000000000000e+07
2.356073590000000451e+01,1.204819187999999741e+02,-8.085879656160457785e+00,5.000000000000000000e+00,1.067686999999999919e+01,1.075886597938144362e+01,4.365635738831615242e+01,2.937084240687678971e+01,6.495147000000000000e+07
2.356072690000000236e+01,1.204819307999999722e+02,-9.270406876790831419e+00,5.000000000000000000e+00,1.068316999999999872e+01,1.151487972508591184e+01,3.489347079037800370e+01,2.938631518624641714e+01,6.495177000000000000e+07
2.356068894999999586e+01,1.204819717500000138e+02,-1.045493409742120328e+01,5.000000000000000000e+00,1.070876999999999946e+01,1.227089347079037829e+01,2.613058419243986208e+01,2.940178796561604457e+01,6.495207000000000000e+07
2.356068444999999656e+01,1.204819792500000091e+02,-1.163946131805157691e+01,5.000000000000000000e+00,1.071207000000000065e+01,1.302690721649484473e+01,1.736769759450172046e+01,2.941726074498567201e+01,6.495237000000000000e+07
2.356067994999999726e+01,1.204819867500000186e+02,-1.259379310344827552e+01,5.000000000000000000e+00,1.071537000000000006e+01,1.498333333333333428e+01,2.187031700288184410e+01,2.941629310344827530e+01,6.495267000000000000e+07
2.356067544999999797e+01,1.204819942500000138e+02,-1.200758620689655132e+01,5.000000000000000000e+00,1.071866999999999948e+01,1.098333333333333428e+01,5.700000000000000000e+01,2.933999999999999986e+01,6.495297000000000000e+07
2.356067094999999867e+01,1.204820017500000091e+02,-6.112130681818181976e+00,5.000000000000000000e+00,1.072197000000000067e+01,4.267777777777777892e+00,5.700000000000000000e+01,2.933999999999999986e+01,6.495327000000000000e+07
2.356066644999999937e+01,1.204820092500000044e+02,-4.422485714285714131e+00,5.000000000000000000e+00,1.072527000000000008e+01,1.192899204244031708e+01,3.112571428571428456e+01,2.933999999999999986e+01,6.495357000000000000e+07
2.356066195000000008e+01,1.204820167499999997e+02,-2.138767123287671268e+00,5.000000000000000000e+00,1.072857000000000127e+01,1.850539249146757470e+01,5.372602739726027465e+01,2.933999999999999986e+01,6.495387000000000000e+07
2.356066659999999757e+01,1.204820150999999697e+02,-6.772463768115941640e-01,5.000000000000000000e+00,1.073919000000000068e+01,1.031982608695652104e+01,6.318260869565217064e+01,2.933999999999999986e+01,6.495417000000000000e+07
2.356066059999999851e+01,1.204820240999999754e+02,-7.244886363636363624e-01,5.000000000000000000e+00,1.074129000000000111e+01,4.634741379310344911e+00,5.669886363636363313e+01,2.933999999999999986e+01,6.495447000000000000e+07
2.356065459999999945e+01,1.204820330999999811e+02,2.051714285714285602e+00,5.000000000000000000e+00,1.074339000000000155e+01,9.144929178470254882e+00,5.556571428571428584e+01,2.935076923076923094e+01,6.495477000000000000e+07
2.356063894999999775e+01,1.204820710500000018e+02,2.737428571428571544e+00,5.000000000000000000e+00,1.077829999999999977e+01,1.265484419263456140e+01,4.767999999999999972e+01,2.942769230769230759e+01,6.495507000000000000e+07
2.356063444999999845e+01,1.204820755500000047e+02,2.362628571428571522e+00,5.000000000000000000e+00,1.077529999999999966e+01,7.779428571428572248e+00,7.168000000000000682e+01,2.942999999999999972e+01,6.495537000000000000e+07
2.356062994999999916e+01,1.204820800500000075e+02,3.248800000000000132e+00,5.000000000000000000e+00,1.077229999999999954e+01,4.221538461538461462e+00,6.083714285714285808e+01,2.942999999999999972e+01,6.495567000000000000e+07
2.356062544999999986e+01,1.204820845500000104e+02,4.609257142857142497e+00,5.000000000000000000e+00,1.076929999999999943e+01,4.322799999999999976e+00,5.700000000000000000e+01,2.942999999999999972e+01,6.495597000000000000e+07
2.356062095000000056e+01,1.204820890499999990e+02,5.670512820512820795e+00,5.000000000000000000e+00,1.076629999999999932e+01,1.083691428571428617e+01,5.164102564102564230e+01,2.942999999999999972e+01,6.495627000000000000e+07
2.356061645000000127e+01,1.204820935500000019e+02,5.529320113314447838e+00,5.000000000000000000e+00,1.076330000000000098e+01,8.486203966005666288e+00,4.600000000000000000e+01,2.940686440677966118e+01,6.495657000000000000e+07
2.356061195000000197e+01,1.204820980500000047e+02,3.469913544668587591e+00,5.000000000000000000e+00,1.076030000000000086e+01,4.712931034482759074e+00,4.320000000000000284e+01,2.936025936599423503e+01,6.495687000000000000e+07
2.356063490000000726e+01,1.204820751000000030e+02,5.164438040345821435e+00,5.000000000000000000e+00,1.079573000000000249e+01,3.859482758620689680e+00,3.200000000000000000e+01,2.952452449567723392e+01,6.495717000000000000e+07
2.356062590000000512e+01,1.204820841000000087e+02,1.499085714285713689e+00,5.000000000000000000e+00,1.078643000000000107e+01,5.615342857142857191e+00,3.200000000000000000e+01,2.953000000000000114e+01,6.495747000000000000e+07
2.356061690000000297e+01,1.204820931000000002e+02,-2.990883190883191212e-01,5.000000000000000000e+00,1.077713000000000143e+01,8.035057142857143120e+00,2.891428571428571459e+01,2.946142857142856997e+01,6.495777000000000000e+07
2.356056929999999738e+01,1.204821310499999782e+02,-1.030000000000000027e+00,5.000000000000000000e+00,1.072729999999999961e+01,5.919885714285713973e+00,2.800000000000000000e+01,2.942999999999999972e+01,6.495807000000000000e+07
2.356056629999999785e+01,1.204821355499999811e+02,-1.340714285714285747e+00,5.000000000000000000e+00,1.072429999999999950e+01,4.086971428571428255e+00,2.800000000000000000e+01,2.942999999999999972e+01,6.495837000000000000e+07
2.356056329999999832e+01,1.204821400499999839e+02,-1.441428571428571503e+00,5.000000000000000000e+00,1.072129999999999939e+01,3.112836676217765053e+00,3.618338108882521453e+01,2.945550143266475729e+01,6.495867000000000000e+07
2.356056029999999879e+01,1.204821445499999868e+02,-1.670714285714285818e+00,5.000000000000000000e+00,1.071829999999999927e+01,6.131566951566950863e+00,5.399430199430199195e+01,2.951860398860398860e+01,6.495897000000000000e+07
