lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356282674499999885e+01,1.204787599999999941e+02,-2.572292993630572955e+00,1.000000000000000000e+00,2.733725000000000183e-01,1.463492063492063677e-01,8.415923566878980466e+01,3.644617834394905032e+01
2.356282524499999909e+01,1.204787599999999941e+02,-2.803174603174602986e+00,1.000000000000000000e+00,2.726225000000000454e-01,1.821337579617834379e-01,6.314012738853503492e+01,3.645000000000000284e+01
2.356282374499999932e+01,1.204787599999999941e+02,-2.492229299363057038e+00,1.000000000000000000e+00,2.718725000000000169e-01,2.004444444444444529e-01,5.066242038216560672e+01,3.636305732484076714e+01
2.356282224499999955e+01,1.204787599999999941e+02,-2.272088607594936693e+00,1.000000000000000000e+00,2.711225000000000440e-01,8.794936708860758845e-01,5.000000000000000000e+01,3.643222222222222229e+01
2.356282074499999979e+01,1.204787599999999941e+02,-2.156751592356688008e+00,1.000000000000000000e+00,2.703725000000000156e-01,1.313301587301587192e+00,3.463694267515923286e+01,3.637278481012658204e+01
2.356280999999999892e+01,1.204787784899999679e+02,-1.517770700636942749e+00,1.000000000000000000e+00,2.705470000000000375e-01,2.844267515923566858e+00,3.200000000000000000e+01,3.642284345047923466e+01
2.356280999999999892e+01,1.204787754899999754e+02,-1.406202531645569520e+00,1.000000000000000000e+00,2.696470000000000256e-01,6.247619047619047628e+00,3.124050632911392356e+01,3.645000000000000284e+01
2.356280999999999892e+01,1.204787724899999830e+02,-1.808025477707006390e+00,1.000000000000000000e+00,2.687470000000000137e-01,7.440698412698412589e+00,6.952229299363057180e+01,3.645000000000000284e+01
2.356280999999999892e+01,1.204787500000000051e+02,-2.485605095541401521e+00,1.000000000000000000e+00,2.590764999999999874e-01,7.466031746031745797e+00,7.033333333333332860e+01,3.645000000000000284e+01
2.356280999999999892e+01,1.204787500000000051e+02,-3.015000000000000124e+00,1.000000000000000000e+00,2.595264999999999933e-01,7.095428571428571196e+00,6.300000000000000000e+01,3.645000000000000284e+01
2.356280999999999892e+01,1.204787500000000051e+02,-3.675541401273885178e+00,1.000000000000000000e+00,2.599764999999999993e-01,6.179523809523809419e+00,4.293630573248407245e+01,3.645000000000000284e+01
2.356280999999999892e+01,1.204787500000000051e+02,-4.000253164556961671e+00,1.000000000000000000e+00,2.604265000000000052e-01,4.097405063291139626e+00,5.794303797468354844e+01,3.653952380952380707e+01
2.356280999999999892e+01,1.204787500000000051e+02,-3.328152866242038321e+00,1.000000000000000000e+00,2.608765000000000112e-01,3.218095238095237676e+00,7.449044585987260803e+01,3.660999999999999943e+01
2.356280999999999892e+01,1.204787500000000051e+02,-2.913121019108280141e+00,1.000000000000000000e+00,2.613265000000000171e-01,4.129490445859872239e+00,6.300000000000000000e+01,3.658535031847133467e+01
