lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356269999999999953e+01,1.204787500000000051e+02,-5.012249999999999872e+00,1.000000000000000000e+00,2.286520000000000219e-01,1.824137931034482962e-01,1.578369905956112795e+01,3.130000000000000071e+01
2.356269999999999953e+01,1.204787500000000051e+02,-5.424859813084111693e+00,1.000000000000000000e+00,2.292520000000000391e-01,7.194488188976377874e-01,8.255485893416927468e+01,3.125586854460093988e+01
2.356269999999999953e+01,1.204787500000000051e+02,-5.794018691588784797e+00,1.000000000000000000e+00,2.298520000000000285e-01,1.404488188976377838e+00,6.761032863849764851e+01,3.120892018779342791e+01
2.356269999999999953e+01,1.204787500000000051e+02,-7.266962025316455076e+00,1.000000000000000000e+00,2.304520000000000179e-01,2.661924290220819778e+00,5.211737089201878348e+01,3.119999999999999929e+01
2.356269999999999953e+01,1.204787500000000051e+02,-8.030250000000000554e+00,1.000000000000000000e+00,2.310520000000000074e-01,4.830689655172413666e+00,3.782131661442006276e+01,3.119999999999999929e+01
2.356269999999999953e+01,1.204787500000000051e+02,-8.240059171597634347e+00,1.000000000000000000e+00,2.316520000000000246e-01,4.890532544378697999e+00,3.500000000000000000e+01,3.114262499999999889e+01
2.356268126000000152e+01,1.204787500000000051e+02,-8.263589743589744074e+00,1.000000000000000000e+00,2.135119999999999796e-01,4.770562499999999595e+00,2.968277945619335156e+01,3.116003021148036112e+01
2.356268426000000105e+01,1.204787500000000051e+02,-8.245250000000000412e+00,1.000000000000000000e+00,2.171119999999999717e-01,4.789312500000000306e+00,5.594062499999999716e+01,3.115696875000000077e+01
2.356268726000000058e+01,1.204787500000000051e+02,-9.051692307692308148e+00,1.000000000000000000e+00,2.207119999999999638e-01,3.900769230769231211e+00,7.600000000000000000e+01,3.110999999999999943e+01
2.356270999999999916e+01,1.204787401300000198e+02,-1.023507886435331216e+01,1.000000000000000000e+00,2.391169999999999962e-01,4.587292307692307780e+00,5.526332288401253834e+01,3.110999999999999943e+01
2.356270999999999916e+01,1.204787416300000160e+02,-9.631750000000000256e+00,1.000000000000000000e+00,2.404669999999999863e-01,4.941139240506329244e+00,4.256386292834891094e+01,3.113579439252336556e+01
