lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356271999999999878e+01,1.204787500000000051e+02,-2.975141065830720688e+00,1.000000000000000000e+00,2.972279999999999922e-01,2.536363636363636598e-01,3.100000000000000000e+01,3.044492163009404351e+01
2.356271999999999878e+01,1.204787500000000051e+02,-2.675015576323987787e+00,1.000000000000000000e+00,2.978279999999999816e-01,2.985981308411215229e-01,3.100000000000000000e+01,3.037093457943925046e+01
2.356271999999999878e+01,1.204787500000000051e+02,-2.920583941605839673e+00,1.000000000000000000e+00,2.984279999999999711e-01,2.453124999999999889e-01,3.100000000000000000e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.314744525547445253e+00,1.000000000000000000e+00,2.950559999999999850e-01,2.390625000000000111e-01,3.678563995837669154e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.708905109489051277e+00,1.000000000000000000e+00,2.962559999999999638e-01,2.328125000000000056e-01,4.302913631633714431e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.992968750000000178e+00,1.000000000000000000e+00,2.974559999999999982e-01,3.569073783359497654e-01,4.927263267429761129e+01,3.033159374999999969e+01
2.356271999999999878e+01,1.204787500000000051e+02,-4.208593750000000355e+00,1.000000000000000000e+00,2.986559999999999770e-01,1.242307692307692113e+00,5.100000000000000000e+01,3.028940624999999898e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.859252336448598442e+00,1.000000000000000000e+00,2.998560000000000114e-01,2.155607476635513997e+00,5.100000000000000000e+01,3.031542056074766478e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.187272727272727035e+00,1.000000000000000000e+00,3.010559999999999903e-01,4.435981308411214741e+00,3.157993730407523358e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.026355140186915982e+00,1.000000000000000000e+00,3.022559999999999691e-01,5.112852664576802653e+00,1.600000000000000000e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.067899686520376257e+00,1.000000000000000000e+00,2.940260000000000096e-01,5.408593750000000533e+00,2.330094043887147492e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.094012345679012288e+00,1.000000000000000000e+00,2.967259999999999898e-01,5.469843260188087974e+00,3.888161993769470115e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787500000000051e+02,-3.087943037974683502e+00,1.000000000000000000e+00,2.994259999999999700e-01,5.841795665634674783e+00,5.933855799373040441e+01,3.034348101265822706e+01
2.356271999999999878e+01,1.204787599300000096e+02,-2.958691588785046900e+00,1.000000000000000000e+00,3.120560000000000000e-01,5.820000000000000284e+00,8.300000000000000000e+01,3.028177570093457760e+01
2.356271999999999878e+01,1.204787584300000134e+02,-3.179247648902821410e+00,1.000000000000000000e+00,3.132559999999999789e-01,5.724687499999999929e+00,7.370846394984326366e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787569300000030e+02,-3.122821316614420084e+00,1.000000000000000000e+00,3.144560000000000133e-01,5.639843749999999822e+00,3.313084112149532956e+01,3.036056074766355195e+01
2.356271999999999878e+01,1.204787554300000068e+02,-3.164392523364485843e+00,1.000000000000000000e+00,3.156559999999999921e-01,5.762500000000000178e+00,5.081191222570532773e+01,3.044467289719625924e+01
2.356271999999999878e+01,1.204787539300000105e+02,-3.153448275862068773e+00,1.000000000000000000e+00,3.168560000000000265e-01,5.786081504702194067e+00,8.278683385579937237e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787524300000001e+02,-3.142438271604938382e+00,1.000000000000000000e+00,3.180560000000000054e-01,5.863591331269350171e+00,6.350467289719625796e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787509300000039e+02,-3.133006329113924071e+00,1.000000000000000000e+00,3.192559999999999842e-01,5.944113924050633102e+00,6.200000000000000000e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.155545171339563915e+00,1.000000000000000000e+00,3.449740000000000029e-01,6.088504672897196102e+00,6.200000000000000000e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.141159874608150382e+00,1.000000000000000000e+00,3.422740000000000227e-01,6.161410658307210575e+00,5.159874608150470010e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.094299065420560879e+00,1.000000000000000000e+00,3.395740000000000425e-01,6.151874999999999538e+00,5.886604361370716276e+01,3.039897196261682311e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.056457680250783682e+00,1.000000000000000000e+00,3.219790000000000152e-01,6.130470219435737000e+00,7.573354231974921902e+01,3.040542319749216205e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.032283950617284063e+00,1.000000000000000000e+00,3.215290000000000092e-01,6.158683385579937664e+00,8.300000000000000000e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.051962025316455662e+00,1.000000000000000000e+00,3.210790000000000033e-01,6.160000000000000142e+00,8.300000000000000000e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.112056074766355263e+00,1.000000000000000000e+00,3.206289999999999973e-01,6.143417721518987129e+00,5.591588785046728560e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.104043887147335479e+00,1.000000000000000000e+00,3.201789999999999914e-01,6.254062499999999858e+00,2.000000000000000000e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.151588785046729235e+00,1.000000000000000000e+00,3.197289999999999854e-01,6.247053291536050601e+00,2.305295950155763052e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.105266457680250891e+00,1.000000000000000000e+00,3.192789999999999795e-01,6.219531250000000178e+00,3.868965517241379359e+01,3.044999999999999929e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.169845679012345485e+00,1.000000000000000000e+00,3.122280000000000055e-01,6.219999999999999751e+00,6.527725856697819040e+01,3.044383177570093224e+01
2.356271999999999878e+01,1.204787400000000019e+02,-3.160586419753086407e+00,1.000000000000000000e+00,3.128279999999999950e-01,5.672941176470588154e+00,6.037617554858934454e+01,3.035999999999999943e+01
2.356271999999999878e+01,1.204787400000000019e+02,-2.830981012658227769e+00,1.000000000000000000e+00,3.134279999999999844e-01,6.641388012618296699e+00,5.018691588785046775e+01,3.035999999999999943e+01
2.356272992999999971e+01,1.204787400000000019e+02,-3.045919003115264978e+00,1.000000000000000000e+00,3.229650000000000021e-01,6.805046728971962722e+00,8.663551401869159463e+01,3.035999999999999943e+01
2.356272842999999995e+01,1.204787400000000019e+02,-4.323824451410658298e+00,1.000000000000000000e+00,3.222150000000000292e-01,6.066093750000000284e+00,8.700000000000000000e+01,3.035999999999999943e+01
2.356272693000000018e+01,1.204787400000000019e+02,-6.115887850467289333e+00,1.000000000000000000e+00,3.214650000000000007e-01,5.360781250000000497e+00,3.850155763239875739e+01,3.035999999999999943e+01
2.356272542999999686e+01,1.204787400000000019e+02,-7.819937304075234685e+00,1.000000000000000000e+00,3.207150000000000278e-01,5.021718749999999787e+00,5.275235109717868198e+01,3.035999999999999943e+01
2.356272392999999710e+01,1.204787400000000019e+02,-9.487787610619468737e+00,1.000000000000000000e+00,3.199649999999999994e-01,5.301166180758017710e+00,6.393146417445483110e+01,3.041362831858407034e+01
2.356272242999999733e+01,1.204787400000000019e+02,-1.066473520249221174e+01,1.000000000000000000e+00,3.192150000000000265e-01,5.704905660377358245e+00,6.087905604719763630e+01,3.044999999999999929e+01
2.356272092999999757e+01,1.204787400000000019e+02,-1.155115987460814964e+01,1.000000000000000000e+00,3.184649999999999981e-01,7.572830188679245289e+00,5.800000000000000000e+01,3.040978124999999821e+01
2.356270999999999916e+01,1.204787400000000019e+02,-1.232697819314641663e+01,1.000000000000000000e+00,2.997980000000000089e-01,1.122827586206896555e+01,4.413084112149532956e+01,3.039459374999999852e+01
2.356270999999999916e+01,1.204787400000000019e+02,-1.214808777429467135e+01,1.000000000000000000e+00,3.018979999999999997e-01,1.082597560975609774e+01,3.908463949843260110e+01,3.044999999999999929e+01
2.356270999999999916e+01,1.204787400000000019e+02,-1.173136645962732949e+01,1.000000000000000000e+00,3.039979999999999905e-01,7.538691588785047415e+00,6.393478260869564878e+01,3.042672897196261772e+01
2.356270999999999916e+01,1.204787400000000019e+02,-1.081344827586207025e+01,1.000000000000000000e+00,3.209930000000000283e-01,7.607343750000000071e+00,8.600000000000000000e+01,3.037743749999999920e+01
