2021-6-1 16:40:21,0.028
2021-6-1 16:40:21,23.56270,120.47885
2021-6-1 16:40:22,0.022
2021-6-1 16:40:22,23.56270,120.47885
2021-6-1 16:40:24,0.024
2021-6-1 16:40:24,23.56270,120.47885
2021-6-1 16:40:25,0.038
2021-6-1 16:40:25,23.56269,120.47885
2021-6-1 16:40:27,0.035
2021-6-1 16:40:27,23.56269,120.47885
2021-6-1 16:40:28,0.040
2021-6-1 16:40:28,23.56269,120.47884
2021-6-1 16:40:30,0.049
2021-6-1 16:40:30,23.56269,120.47883
2021-6-1 16:40:31,0.057
2021-6-1 16:40:31,23.56269,120.47883
2021-6-1 16:40:33,0.067
2021-6-1 16:40:33,23.56270,120.47882
2021-6-1 16:40:34,0.082
2021-6-1 16:40:34,23.56270,120.47882
2021-6-1 16:40:36,0.098
2021-6-1 16:40:36,23.56270,120.47881
2021-6-1 16:40:37,0.111
2021-6-1 16:40:37,23.56271,120.47881
2021-6-1 16:40:39,0.127
2021-6-1 16:40:39,23.56271,120.47880
2021-6-1 16:40:40,0.138
2021-6-1 16:40:40,23.56271,120.47880
2021-6-1 16:40:42,0.147
2021-6-1 16:40:42,23.56271,120.47879
2021-6-1 16:40:43,0.159
2021-6-1 16:40:43,23.56271,120.47879
2021-6-1 16:40:45,0.165
2021-6-1 16:40:45,23.56271,120.47879
2021-6-1 16:40:46,0.184
2021-6-1 16:40:46,23.56271,120.47878
2021-6-1 16:40:48,0.206
2021-6-1 16:40:48,23.56271,120.47878
2021-6-1 16:40:49,0.226
2021-6-1 16:40:49,23.56272,120.47877
2021-6-1 16:40:51,0.241
2021-6-1 16:40:51,23.56272,120.47877
2021-6-1 16:40:52,0.258
2021-6-1 16:40:52,23.56272,120.47877
2021-6-1 16:40:54,0.271
2021-6-1 16:40:54,23.56272,120.47876
2021-6-1 16:40:55,0.275
2021-6-1 16:40:55,23.56273,120.47876
2021-6-1 16:40:57,0.274
2021-6-1 16:40:57,23.56273,120.47876
2021-6-1 16:40:58,0.266
2021-6-1 16:40:58,23.56273,120.47876
2021-6-1 16:41:0,0.284
2021-6-1 16:41:0,23.56272,120.47876
2021-6-1 16:41:1,0.291
2021-6-1 16:41:1,23.56272,120.47876
2021-6-1 16:41:3,0.301
2021-6-1 16:41:3,23.56272,120.47875
2021-6-1 16:41:4,0.303
2021-6-1 16:41:4,23.56272,120.47875
2021-6-1 16:41:6,0.311
2021-6-1 16:41:6,23.56272,120.47875
2021-6-1 16:41:7,0.320
2021-6-1 16:41:7,23.56272,120.47875
2021-6-1 16:41:9,0.328
2021-6-1 16:41:9,23.56272,120.47874
2021-6-1 16:41:10,0.319
2021-6-1 16:41:10,23.56272,120.47874
2021-6-1 16:41:12,0.316
2021-6-1 16:41:12,23.56272,120.47874
2021-6-1 16:41:13,0.318
2021-6-1 16:41:13,23.56272,120.47874
2021-6-1 16:41:15,0.313
2021-6-1 16:41:15,23.56271,120.47874
2021-6-1 16:41:16,0.320
2021-6-1 16:41:16,23.56271,120.47874
2021-6-1 16:41:18,0.319
2021-6-1 16:41:18,23.56271,120.47874
2021-6-1 16:41:19,0.264
2021-6-1 16:41:19,23.56271,120.47874
2021-6-1 16:41:21,0.189
2021-6-1 16:41:21,23.56271,120.47875
2021-6-1 16:41:22,0.172
2021-6-1 16:41:22,23.56271,120.47875
2021-6-1 16:41:24,0.142
2021-6-1 16:41:24,23.56271,120.47875
2021-6-1 16:41:25,0.099
2021-6-1 16:41:25,23.56271,120.47876
2021-6-1 16:41:27,0.096
2021-6-1 16:41:27,23.56271,120.47877
2021-6-1 16:41:28,0.101
2021-6-1 16:41:28,23.56271,120.47877
2021-6-1 16:41:30,0.105
2021-6-1 16:41:30,23.56270,120.47877
2021-6-1 16:41:31,0.220
2021-6-1 16:41:31,23.56270,120.47880
2021-6-1 16:41:33,0.332
2021-6-1 16:41:33,23.56270,120.47882
2021-6-1 16:41:34,0.370
2021-6-1 16:41:34,23.56270,120.47882
2021-6-1 16:41:36,0.379
2021-6-1 16:41:36,23.56269,120.47882
2021-6-1 16:41:37,0.506
2021-6-1 16:41:37,23.56269,120.47885
2021-6-1 16:41:39,0.656
2021-6-1 16:41:39,23.56269,120.47887
2021-6-1 16:41:40,0.788
2021-6-1 16:41:40,23.56268,120.47890
2021-6-1 16:41:42,0.885
2021-6-1 16:41:42,23.56267,120.47892
