2021-6-1 10:44:16,0.220
2021-6-1 10:44:16,23.56268,120.47872
2021-6-1 10:44:18,0.219
2021-6-1 10:44:18,23.56268,120.47872
2021-6-1 10:44:19,0.209
2021-6-1 10:44:19,23.56268,120.47872
2021-6-1 10:44:21,0.214
2021-6-1 10:44:21,23.56268,120.47872
2021-6-1 10:44:22,0.207
2021-6-1 10:44:22,23.56268,120.47872
2021-6-1 10:44:24,0.202
2021-6-1 10:44:24,23.56269,120.47872
2021-6-1 10:44:25,0.192
2021-6-1 10:44:25,23.56269,120.47872
2021-6-1 10:44:27,0.190
2021-6-1 10:44:27,23.56269,120.47872
2021-6-1 10:44:28,0.194
2021-6-1 10:44:28,23.56269,120.47873
2021-6-1 10:44:30,0.217
2021-6-1 10:44:30,23.56269,120.47873
2021-6-1 10:44:31,0.218
2021-6-1 10:44:31,23.56269,120.47873
2021-6-1 10:44:33,0.220
2021-6-1 10:44:33,23.56269,120.47873
2021-6-1 10:44:34,0.236
2021-6-1 10:44:34,23.56269,120.47874
2021-6-1 10:44:36,0.261
2021-6-1 10:44:36,23.56269,120.47874
2021-6-1 10:44:37,0.276
2021-6-1 10:44:37,23.56270,120.47875
2021-6-1 10:44:39,0.293
2021-6-1 10:44:39,23.56270,120.47875
2021-6-1 10:44:40,0.295
2021-6-1 10:44:40,23.56270,120.47875
2021-6-1 10:44:42,0.281
2021-6-1 10:44:42,23.56270,120.47875
2021-6-1 10:44:43,0.270
2021-6-1 10:44:43,23.56270,120.47875
2021-6-1 10:44:45,0.256
2021-6-1 10:44:45,23.56270,120.47875
2021-6-1 10:44:46,0.232
2021-6-1 10:44:46,23.56270,120.47875
2021-6-1 10:44:48,0.213
2021-6-1 10:44:48,23.56270,120.47874
2021-6-1 10:44:49,0.198
2021-6-1 10:44:49,23.56270,120.47874
2021-6-1 10:44:51,0.224
2021-6-1 10:44:51,23.56270,120.47875
2021-6-1 10:44:52,0.232
2021-6-1 10:44:52,23.56270,120.47875
2021-6-1 10:44:54,0.236
2021-6-1 10:44:54,23.56270,120.47875
2021-6-1 10:44:55,0.248
2021-6-1 10:44:55,23.56271,120.47875
2021-6-1 10:44:57,0.257
2021-6-1 10:44:57,23.56271,120.47876
2021-6-1 10:44:58,0.252
2021-6-1 10:44:58,23.56271,120.47876
2021-6-1 10:45:0,0.255
2021-6-1 10:45:0,23.56271,120.47876
2021-6-1 10:45:1,0.268
2021-6-1 10:45:1,23.56271,120.47876
2021-6-1 10:45:3,0.276
2021-6-1 10:45:3,23.56271,120.47877
2021-6-1 10:45:4,0.281
2021-6-1 10:45:4,23.56271,120.47877
2021-6-1 10:45:6,0.277
2021-6-1 10:45:6,23.56272,120.47877
2021-6-1 10:45:7,0.265
2021-6-1 10:45:7,23.56271,120.47877
2021-6-1 10:45:9,0.233
2021-6-1 10:45:9,23.56271,120.47876
2021-6-1 10:45:10,0.202
2021-6-1 10:45:10,23.56271,120.47875
2021-6-1 10:45:12,0.224
2021-6-1 10:45:12,23.56270,120.47875
2021-6-1 10:45:13,0.288
2021-6-1 10:45:13,23.56270,120.47876
2021-6-1 10:45:15,0.353
2021-6-1 10:45:15,23.56270,120.47878
2021-6-1 10:45:16,0.469
2021-6-1 10:45:16,23.56270,120.47879
2021-6-1 10:45:18,0.522
2021-6-1 10:45:18,23.56270,120.47880
2021-6-1 10:45:19,0.547
2021-6-1 10:45:19,23.56270,120.47880
2021-6-1 10:45:21,0.592
2021-6-1 10:45:21,23.56270,120.47880
2021-6-1 10:45:22,0.667
2021-6-1 10:45:22,23.56270,120.47881
2021-6-1 10:45:24,0.708
2021-6-1 10:45:24,23.56270,120.47881
2021-6-1 10:45:25,0.750
2021-6-1 10:45:25,23.56270,120.47882
2021-6-1 10:45:27,0.777
2021-6-1 10:45:27,23.56270,120.47883
2021-6-1 10:45:28,0.784
2021-6-1 10:45:28,23.56270,120.47883
2021-6-1 10:45:30,0.798
2021-6-1 10:45:30,23.56270,120.47884
2021-6-1 10:45:31,0.827
2021-6-1 10:45:31,23.56270,120.47885
2021-6-1 10:45:33,0.901
2021-6-1 10:45:33,23.56269,120.47887
2021-6-1 10:45:34,0.917
2021-6-1 10:45:34,23.56268,120.47888
2021-6-1 10:45:36,0.982
2021-6-1 10:45:36,23.56267,120.47889
2021-6-1 10:45:37,0.984
2021-6-1 10:45:37,23.56266,120.47890
2021-6-1 10:45:39,1.010
2021-6-1 10:45:39,23.56266,120.47891
2021-6-1 10:45:40,1.033
2021-6-1 10:45:40,23.56266,120.47892
2021-6-1 10:45:42,1.063
2021-6-1 10:45:42,23.56266,120.47893
2021-6-1 10:45:43,7.452
2021-6-1 10:45:43,23.56230,120.47946
2021-6-1 10:45:45,8.091
2021-6-1 10:45:45,23.56230,120.47950
2021-6-1 10:45:46,8.220
2021-6-1 10:45:46,23.56228,120.47954
2021-6-1 10:45:48,8.414
2021-6-1 10:45:48,23.56225,120.47954
2021-6-1 10:45:49,8.105
2021-6-1 10:45:49,23.56225,120.47956
2021-6-1 10:45:51,8.739
2021-6-1 10:45:51,23.56222,120.47960
2021-6-1 10:45:52,8.523
2021-6-1 10:45:52,23.56219,120.47962
2021-6-1 10:45:54,8.217
2021-6-1 10:45:54,23.56218,120.47966
2021-6-1 10:45:55,7.683
2021-6-1 10:45:55,23.56216,120.47967
2021-6-1 10:45:57,7.812
2021-6-1 10:45:57,23.56214,120.47970
2021-6-1 10:45:58,7.807
2021-6-1 10:45:58,23.56212,120.47973
2021-6-1 10:46:0,7.876
2021-6-1 10:46:0,23.56210,120.47976
2021-6-1 10:46:1,7.877
2021-6-1 10:46:1,23.56208,120.47979
2021-6-1 10:46:3,7.851
2021-6-1 10:46:3,23.56206,120.47982
2021-6-1 10:46:4,7.938
2021-6-1 10:46:4,23.56204,120.47985
2021-6-1 10:46:6,8.014
2021-6-1 10:46:6,23.56201,120.47988
2021-6-1 10:46:7,8.212
2021-6-1 10:46:7,23.56199,120.47992
2021-6-1 10:46:9,8.193
2021-6-1 10:46:9,23.56196,120.47994
2021-6-1 10:46:10,8.211
2021-6-1 10:46:10,23.56193,120.47997
2021-6-1 10:46:12,8.513
2021-6-1 10:46:12,23.56190,120.48003
2021-6-1 10:46:13,8.624
2021-6-1 10:46:13,23.56188,120.48007
2021-6-1 10:46:15,8.724
2021-6-1 10:46:15,23.56185,120.48011
2021-6-1 10:46:16,8.835
2021-6-1 10:46:16,23.56183,120.48015
2021-6-1 10:46:18,8.850
2021-6-1 10:46:18,23.56180,120.48018
2021-6-1 10:46:19,8.821
2021-6-1 10:46:19,23.56179,120.48022
2021-6-1 10:46:21,8.836
2021-6-1 10:46:21,23.56176,120.48025
2021-6-1 10:46:22,8.775
2021-6-1 10:46:22,23.56175,120.48028
2021-6-1 10:46:24,8.899
2021-6-1 10:46:24,23.56173,120.48033
2021-6-1 10:46:25,9.029
2021-6-1 10:46:25,23.56171,120.48037
2021-6-1 10:46:27,9.060
2021-6-1 10:46:27,23.56169,120.48041
2021-6-1 10:46:28,9.087
2021-6-1 10:46:28,23.56167,120.48044
2021-6-1 10:46:30,9.243
2021-6-1 10:46:30,23.56165,120.48048
2021-6-1 10:46:31,9.250
2021-6-1 10:46:31,23.56163,120.48052
2021-6-1 10:46:33,9.239
2021-6-1 10:46:33,23.56161,120.48055
2021-6-1 10:46:34,9.336
2021-6-1 10:46:34,23.56158,120.48059
2021-6-1 10:46:36,9.384
2021-6-1 10:46:36,23.56156,120.48063
2021-6-1 10:46:37,9.401
2021-6-1 10:46:37,23.56154,120.48066
2021-6-1 10:46:39,9.387
2021-6-1 10:46:39,23.56152,120.48070
2021-6-1 10:46:40,9.425
2021-6-1 10:46:40,23.56150,120.48073
2021-6-1 10:46:42,9.429
2021-6-1 10:46:42,23.56148,120.48077
2021-6-1 10:46:43,9.456
2021-6-1 10:46:43,23.56146,120.48080
2021-6-1 10:46:45,9.469
2021-6-1 10:46:45,23.56144,120.48084
2021-6-1 10:46:46,9.471
2021-6-1 10:46:46,23.56141,120.48087
2021-6-1 10:46:48,9.480
2021-6-1 10:46:48,23.56139,120.48090
2021-6-1 10:46:49,9.455
2021-6-1 10:46:49,23.56138,120.48094
2021-6-1 10:46:51,9.513
2021-6-1 10:46:51,23.56136,120.48098
2021-6-1 10:46:52,9.621
2021-6-1 10:46:52,23.56134,120.48103
2021-6-1 10:46:54,9.711
2021-6-1 10:46:54,23.56131,120.48107
2021-6-1 10:46:55,9.857
2021-6-1 10:46:55,23.56128,120.48112
2021-6-1 10:46:57,9.901
2021-6-1 10:46:57,23.56125,120.48116
2021-6-1 10:46:58,9.912
2021-6-1 10:46:58,23.56123,120.48120
2021-6-1 10:47:0,9.982
2021-6-1 10:47:0,23.56119,120.48124
2021-6-1 10:47:1,10.018
2021-6-1 10:47:1,23.56117,120.48128
2021-6-1 10:47:3,10.016
2021-6-1 10:47:3,23.56115,120.48132
2021-6-1 10:47:4,10.023
2021-6-1 10:47:4,23.56113,120.48136
2021-6-1 10:47:6,9.989
2021-6-1 10:47:6,23.56111,120.48139
2021-6-1 10:47:7,10.002
2021-6-1 10:47:7,23.56108,120.48142
2021-6-1 10:47:9,10.005
2021-6-1 10:47:9,23.56106,120.48146
2021-6-1 10:47:10,9.985
2021-6-1 10:47:10,23.56104,120.48149
2021-6-1 10:47:12,9.987
2021-6-1 10:47:12,23.56102,120.48153
2021-6-1 10:47:13,9.997
2021-6-1 10:47:13,23.56100,120.48156
2021-6-1 10:47:15,10.007
2021-6-1 10:47:15,23.56097,120.48160
2021-6-1 10:47:16,10.040
2021-6-1 10:47:16,23.56095,120.48164
