9.999916553497314453e-01,1.181576067210698966e-06,2.922263888649467845e-07,2.409324508789723041e-07,2.619220538235822460e-07,6.430679604818578809e-06
9.999934434890747070e-01,3.619172048274776898e-06,4.816394039153237827e-07,1.342994977449052385e-07,5.653503194480435923e-07,1.674775717219745275e-06
9.999934434890747070e-01,3.636252358774072491e-06,4.831737214772147126e-07,1.346331686136181816e-07,5.678888896909484174e-07,1.680928221503563691e-06
9.999934434890747070e-01,3.653427029348677024e-06,4.847152013098821044e-07,1.349681895135290688e-07,5.704406476070289500e-07,1.687113012849295046e-06
9.999935626983642578e-01,3.593371502574882470e-06,4.619657829607604071e-07,1.267394083015460637e-07,5.809293952552252449e-07,1.602726797500508837e-06
9.999932050704956055e-01,3.814631099885446019e-06,4.935630499858234543e-07,1.355496550559109892e-07,6.012883204675745219e-07,1.722707679618906695e-06
9.999933242797851562e-01,3.766664121940266341e-06,4.942390319229161832e-07,1.371404323435854167e-07,5.872498149983584881e-07,1.727669996398617513e-06
9.999932050704956055e-01,3.698176897160010412e-06,4.975660772288392764e-07,1.406214806820571539e-07,5.593532819148094859e-07,1.825282538447936531e-06
9.999905824661254883e-01,5.448176125355530530e-06,6.188432166709390003e-07,1.622225909159169532e-07,8.270004627775051631e-07,2.375274789301329292e-06
9.999808073043823242e-01,1.298192819376708940e-05,9.425635312254598830e-07,1.926881765257348889e-07,1.301398924624663778e-06,3.763137783607817255e-06
9.999786615371704102e-01,1.525358948128996417e-05,9.090296657632279675e-07,1.927428883163884166e-07,1.602554561941360589e-06,3.364008080097846687e-06
9.999642372131347656e-01,1.629355938348453492e-05,3.933152584068011492e-06,2.621871772134909406e-06,8.073546268860809505e-06,4.773519776790635660e-06
9.999568462371826172e-01,2.106411011482123286e-05,4.304352387407561764e-06,2.369624326092889532e-06,1.119701391871785745e-05,4.167623046669177711e-06
9.999591112136840820e-01,2.047174712060950696e-05,4.234369043842889369e-06,1.867323021542688366e-06,1.049721868184860796e-05,3.792635425270418637e-06
9.999691247940063477e-01,1.465441255277255550e-05,3.930366801796481013e-06,1.363780029350891709e-06,7.609121894347481430e-06,3.259159484514384530e-06
9.999566078186035156e-01,2.236922773590777069e-05,5.340554253052687272e-06,1.532452984065457713e-06,1.020714535115985200e-05,3.900275260093621910e-06
9.999305009841918945e-01,4.130759407416917384e-05,6.180413947731722146e-06,1.733587168928352185e-06,1.487798272137297317e-05,5.374324700824217871e-06
9.991606473922729492e-01,6.152315763756632805e-04,5.014755151933059096e-05,2.477453381288796663e-05,1.280055876122787595e-04,2.120343560818582773e-05
9.999386072158813477e-01,4.860277840634807944e-05,2.444266101520042866e-06,5.211110192249179818e-07,3.350618499098345637e-06,6.401672180800233036e-06
9.999698400497436523e-01,1.221963702846551314e-05,3.648243819043273106e-06,2.389402652624994516e-06,6.881554782012244686e-06,4.888738658337388188e-06
9.999626874923706055e-01,1.614088614587672055e-05,4.240514499542769045e-06,3.238782028347486630e-06,7.876738891354762018e-06,5.820779733767267317e-06
9.972099661827087402e-01,2.686581341549754143e-03,2.734685403993353248e-05,5.996128493279684335e-06,3.600014315452426672e-05,3.403997470741160214e-05
9.999613761901855469e-01,1.679447450442239642e-05,4.373895535536576062e-06,3.328677621539100073e-06,7.851297596062067896e-06,6.194903562573017552e-06
9.999616146087646484e-01,1.660738598729949445e-05,4.397540124045917764e-06,3.331736706968513317e-06,7.749393262201920152e-06,6.289400516834575683e-06
9.995020627975463867e-01,4.264393064659088850e-04,1.599958159204106778e-05,5.244136900728335604e-06,2.874612255254760385e-05,2.152948218281380832e-05
9.999126195907592773e-01,6.457643758039921522e-05,3.933279458578908816e-06,1.174093085865024477e-06,7.440848094120156020e-06,1.031237479764968157e-05
9.999318122863769531e-01,4.856352825299836695e-05,3.176439804519759491e-06,9.388499506712832954e-07,6.157307780085830018e-06,9.255209988623391837e-06
9.998032450675964355e-01,1.736410922603681684e-04,5.757234703196445480e-06,1.152711433860531542e-06,6.169999778649071231e-06,1.002006592898396775e-05
9.993409514427185059e-01,6.107487715780735016e-04,1.418242845829809085e-05,2.445317932142643258e-06,1.191237333841854706e-05,1.977216925297398120e-05
9.958608746528625488e-01,4.000063985586166382e-03,4.272173828212544322e-05,7.515054221585160121e-06,4.767335849464870989e-05,4.112723763682879508e-05
9.980968832969665527e-01,1.750289928168058395e-03,3.560317418305203319e-05,1.205682656291173771e-05,6.523990305140614510e-05,4.004793663625605404e-05
9.999643564224243164e-01,1.537727257527876645e-05,4.310036729293642566e-06,2.960494157377979718e-06,7.238081252580741420e-06,5.782220796390902251e-06
9.999655485153198242e-01,1.473721567890606821e-05,4.135947619943181053e-06,2.835130999301327392e-06,7.242688752739923075e-06,5.415715349954552948e-06
9.999620914459228516e-01,1.632187559152953327e-05,4.496210294746560976e-06,3.247427457608864643e-06,7.448557425959734246e-06,6.412985840142937377e-06
9.999624490737915039e-01,1.648013858357444406e-05,4.318050741858314723e-06,3.134583948849467561e-06,7.641278898518066853e-06,6.036321337887784466e-06
9.991309046745300293e-01,7.750237127766013145e-04,2.152004890376701951e-05,6.699921868857927620e-06,3.927703801309689879e-05,2.654643321875482798e-05
7.579446434974670410e-01,2.397450357675552368e-01,5.673955311067402363e-04,4.047070979140698910e-04,9.219101048074662685e-04,4.162561963312327862e-04
9.999641180038452148e-01,1.631269515200983733e-05,3.905150151695124805e-06,2.587959443189902231e-06,8.287001037388108671e-06,4.746812010125722736e-06
9.999527931213378906e-01,2.168677019653841853e-05,4.828641976928338408e-06,4.157542207394726574e-06,9.371651685796678066e-06,7.025176728348014876e-06
9.999543428421020508e-01,2.263765054522082210e-05,4.341163275967119262e-06,3.927821126126218587e-06,7.965410077304113656e-06,6.856228083051973954e-06
9.999681711196899414e-01,1.283780511585064232e-05,4.152961992076598108e-06,2.000967015192145482e-06,8.098780199361499399e-06,4.756474481837358326e-06
9.946538209915161133e-01,4.693165421485900879e-03,1.313258399022743106e-04,4.056379475514404476e-05,4.326410999055951834e-04,4.841668851440772414e-05
9.999750852584838867e-01,1.684777271293569356e-05,1.202599037242180202e-06,2.135888479415370966e-07,3.867558916681446135e-06,2.814882236634730361e-06
9.999597072601318359e-01,2.444132405798882246e-05,2.643098696353263222e-06,3.064719464873633115e-07,8.376487130590248853e-06,4.543224804365308955e-06
9.999257326126098633e-01,4.260810965206474066e-05,7.202650976978475228e-06,2.000815129576949403e-06,1.689749842626042664e-05,5.525123924599029124e-06
9.998936653137207031e-01,5.472791599459014833e-05,9.553456038702279329e-06,9.564842002873774618e-06,2.390459485468454659e-05,8.565369171265047044e-06
9.999691247940063477e-01,1.270493703486863524e-05,3.594949475882458501e-06,2.309554474777542055e-06,7.016279141680570319e-06,5.268217137199826539e-06
9.999706745147705078e-01,1.111590245272964239e-05,3.728473984665470198e-06,2.313554659849614836e-06,6.969660717004444450e-06,5.238885933067649603e-06
9.999724626541137695e-01,1.102217265724902973e-05,3.260236780988634564e-06,2.062852217932231724e-06,6.645639587077312171e-06,4.574817467073444277e-06
9.716017246246337891e-01,2.706908062100410461e-02,1.540314842713996768e-04,3.381480928510427475e-05,1.063241623342037201e-03,7.803621701896190643e-05
9.999753236770629883e-01,1.678449370956514031e-05,1.117651663662400097e-06,1.986486353189320653e-07,3.758834736800054088e-06,2.808163571899058297e-06
9.999552965164184570e-01,2.957578908535651863e-05,3.863876827381318435e-06,7.430737696267897263e-07,6.792558451707009226e-06,3.820989149971865118e-06
9.999576807022094727e-01,1.828366839617956430e-05,9.742152542457915843e-06,1.885005190160882194e-06,7.989477126102428883e-06,4.440541943040443584e-06
9.999561309814453125e-01,2.261412919324357063e-05,4.093013558303937316e-06,3.343692924318020232e-06,7.139029548852704465e-06,6.665683486062334850e-06
9.999845027923583984e-01,1.037929268932202831e-05,6.729545134476211388e-07,1.868958747763826977e-07,1.574309635543613695e-06,2.631300958455540240e-06
9.999603033065795898e-01,1.909090860863216221e-05,4.166309736319817603e-06,2.590729991425178014e-06,9.379410585097502917e-06,4.478455139178549871e-06
9.999798536300659180e-01,1.339811933576129377e-05,9.021647997542459052e-07,1.780876459633873310e-07,3.327075773995602503e-06,2.318833367098704912e-06
9.999427795410156250e-01,3.841293801087886095e-05,3.394450914129265584e-06,4.117244998269598000e-07,8.940721272665541619e-06,6.082401796447811648e-06
9.999253749847412109e-01,3.735129575943574309e-05,7.081256171659333631e-06,6.091444447520188987e-06,1.755518678692169487e-05,6.588533324247691780e-06
9.999669790267944336e-01,1.207888635690324008e-05,4.074628122907597572e-06,2.036809974015341140e-06,8.101318599074147642e-06,6.738279353157849982e-06
9.999784231185913086e-01,1.015319321595598012e-05,2.083145773212891072e-06,6.331008535198634490e-07,2.511093725843238644e-06,6.308447609626455233e-06
9.999309778213500977e-01,3.938894587918184698e-05,7.323709269257960841e-06,2.017309043367276900e-06,1.510152105765882879e-05,5.253617473499616608e-06
9.999300241470336914e-01,4.197556700091809034e-05,4.970847840013448149e-06,1.403388296239427291e-06,1.579436866450123489e-05,5.715858605981338769e-06
9.928039908409118652e-01,6.555108819156885147e-03,7.270160858752205968e-05,1.973768121388275176e-05,5.078985705040395260e-04,4.060777064296416938e-05
2.771075349301099777e-03,9.957712292671203613e-01,2.574415993876755238e-04,3.389849152881652117e-04,7.931306026875972748e-04,6.817263783887028694e-05
6.345138814367601299e-08,9.997926354408264160e-01,1.459711825191334356e-06,1.914349995786324143e-04,1.258492466149618849e-05,1.946754764503566548e-06
1.553854787061936804e-07,9.999407529830932617e-01,3.152656745442072861e-06,4.436735616764053702e-05,9.990783837565686554e-06,1.567530944157624617e-06
1.470610982323705684e-06,9.999483823776245117e-01,6.384693278960185125e-06,1.907271871459670365e-05,2.107403997797518969e-05,3.525545707816490903e-06
1.106745457946090028e-06,9.999204874038696289e-01,6.363785814755829051e-06,3.547309825080446899e-05,3.201638901373371482e-05,4.548634933598805219e-06
1.119241161973150156e-07,9.999511241912841797e-01,1.944760469996253960e-06,3.804060906986705959e-05,7.479989562853006646e-06,1.271403334612841718e-06
8.386940208993109991e-08,9.999440908432006836e-01,1.631749569241947029e-06,4.358606747700832784e-05,9.169636541628278792e-06,1.394647597408038564e-06
6.342511227330760448e-08,9.998323917388916016e-01,1.422714603904751129e-06,1.465002715121954679e-04,1.748283466440625489e-05,2.107835825881920755e-06
4.766463135297271947e-08,9.995492100715637207e-01,1.321866875514388084e-06,4.309373907744884491e-04,1.608643106010276824e-05,2.358339770580641925e-06
4.620782334541218006e-08,9.999208450317382812e-01,1.160688384516106453e-06,7.036877650534734130e-05,6.489246970886597410e-06,1.116602106776554137e-06
4.340584780493372818e-07,9.999226331710815430e-01,6.846320957265561447e-06,5.068249811301939189e-05,1.706489456410054117e-05,2.432699375276570208e-06
1.764561687878085650e-07,9.999270439147949219e-01,2.364763531659264117e-06,5.133823287906125188e-05,1.678401895333081484e-05,2.238746446892037056e-06
1.399653797307109926e-07,9.995511174201965332e-01,2.935933480330277234e-06,2.283665671711787581e-04,2.113411464961245656e-04,6.087753718020394444e-06
1.260902138255914906e-07,9.999203681945800781e-01,3.145702976325992495e-06,6.429243512684479356e-05,1.043185602611629292e-05,1.613910171727184206e-06
1.850654030022269581e-07,9.999153614044189453e-01,4.302843990444671363e-06,6.586039671674370766e-05,1.230670568475034088e-05,1.876644205367483664e-06
3.295894259736087406e-07,9.998119473457336426e-01,4.354314114607404917e-06,6.349664909066632390e-05,1.145517235272563994e-04,5.394127583713270724e-06
2.786454444958508248e-07,9.999265670776367188e-01,5.348998001863947138e-06,5.067689926363527775e-05,1.499296740803401917e-05,2.106673946400405839e-06
1.101740281228558160e-07,9.998754262924194336e-01,2.510164677005377598e-06,1.049757775035686791e-04,1.462810178054496646e-05,2.253238335470086895e-06
1.156130053914239397e-07,9.998830556869506836e-01,2.570512606325792149e-06,9.737584332469850779e-05,1.456197333027375862e-05,2.322036607438349165e-06
1.195070922221930232e-07,9.992371797561645508e-01,2.593138560769148171e-06,5.813210154883563519e-04,1.712886733002960682e-04,7.502594144170871004e-06
2.339317859423317714e-07,9.998254179954528809e-01,2.800698439386906102e-06,1.312664680881425738e-04,3.658138302853330970e-05,3.761885864150826819e-06
1.585666211667557945e-07,9.998837709426879883e-01,2.106834699588944204e-06,9.330265311291441321e-05,1.787226574379019439e-05,2.772468860712251626e-06
5.280292825204924156e-08,9.996809959411621094e-01,1.449189312552334741e-06,2.960886049550026655e-04,1.901209179777652025e-05,2.326465164514956996e-06
5.985788220641552471e-08,9.994256496429443359e-01,1.484081167291151360e-06,5.454017082229256630e-04,2.429655614832881838e-05,3.107489419562625699e-06
1.608867250979528762e-06,9.999027252197265625e-01,8.475480171910021454e-06,4.251519203535281122e-05,3.890137668349780142e-05,5.764427896792767569e-06
3.324335239085485227e-06,9.999121427536010742e-01,1.512900053057819605e-05,3.052594183827750385e-05,3.206336259609088302e-05,6.756673883501207456e-06
1.810098808618931798e-07,9.999001026153564453e-01,3.632942252806969918e-06,8.417850040132179856e-05,9.979865353670902550e-06,1.937613660629722290e-06
2.002359593689106987e-07,9.998928308486938477e-01,4.905777132080402225e-06,8.422478276770561934e-05,1.564547346788458526e-05,2.168688524761819281e-06
1.299701580137480050e-05,9.998025298118591309e-01,5.046988735557533801e-05,6.664275133516639471e-05,4.484999226406216621e-05,2.257116284454241395e-05
8.316329171975667123e-07,9.998611211776733398e-01,6.171062977955443785e-06,7.073995220707729459e-05,5.543643419514410198e-05,5.727802545152371749e-06
8.399693030014532269e-08,9.998785257339477539e-01,2.135499926225747913e-06,1.100838053389452398e-04,7.612490207975497469e-06,1.518319095339393243e-06
2.057590364756833878e-07,9.999223947525024414e-01,4.657754743675468490e-06,5.710484037990681827e-05,1.375083957100287080e-05,1.932952045535785146e-06
5.282192105937610904e-08,9.997277855873107910e-01,1.355695985694183037e-06,2.549286000430583954e-04,1.376054660795489326e-05,2.170693278458202258e-06
5.722419160747449496e-08,9.984519481658935547e-01,1.631376335353706963e-06,1.508644898422062397e-03,3.352662679390050471e-05,4.167625775153283030e-06
4.931077768333125277e-08,9.992332458496093750e-01,1.609117020962003153e-06,7.420689216814935207e-04,2.036062141996808350e-05,2.663495706656249240e-06
1.076458104876110156e-07,9.998843669891357422e-01,2.599202161945868284e-06,1.019765622913837433e-04,9.167690222966484725e-06,1.687052758825302590e-06
6.780355477076227544e-08,9.982560276985168457e-01,2.091782562274602242e-06,1.709693460725247860e-03,2.769762795651331544e-05,4.436622930370504037e-06
7.663063570362282917e-07,9.973298311233520508e-01,1.301097472605761141e-05,3.697292122524231672e-04,2.258353633806109428e-03,2.824420153046958148e-05
2.998551120981574059e-03,9.384411573410034180e-01,4.605301097035408020e-02,1.104605477303266525e-02,4.388768575154244900e-04,1.022443873807787895e-03
1.789203452062793076e-07,9.998286962509155273e-01,5.148628133611055091e-06,1.449015253456309438e-04,1.863414399849716574e-05,2.367039996897801757e-06
8.684923358259766246e-08,9.984678626060485840e-01,2.660052359715336934e-06,1.496386015787720680e-03,2.904460234276484698e-05,3.948394805775023997e-06
5.435273578768828884e-06,9.998739957809448242e-01,2.276409941259771585e-05,4.792983600054867566e-05,3.944056516047567129e-05,1.047152909450232983e-05
1.749286155927620712e-07,9.990291595458984375e-01,3.671437070806859992e-06,9.299376979470252991e-04,3.133963400614447892e-05,5.812551535200327635e-06
8.588418131694197655e-05,5.582869797945022583e-02,1.207132078707218170e-02,9.296122193336486816e-01,6.523666088469326496e-04,1.749391783960163593e-03
4.550054654828272760e-06,1.420518092345446348e-04,1.410481490893289447e-04,9.995261430740356445e-01,1.003403594950214028e-04,8.593744860263541341e-05
1.053456344379810616e-06,2.220952410425525159e-05,1.810449612094089389e-05,9.998983144760131836e-01,2.784367825370281935e-05,3.250456575187854469e-05
5.460999091155827045e-04,7.038495823508128524e-05,9.642494660511147231e-06,9.989639520645141602e-01,2.125476166838780046e-04,1.973008620552718639e-04
1.893856278911698610e-05,1.324746244790730998e-05,1.234987666975939646e-05,9.998780488967895508e-01,3.191324867657385767e-05,4.555046689347364008e-05
2.086281710944604129e-05,8.234436390921473503e-04,7.048625848256051540e-04,9.977691173553466797e-01,4.097376950085163116e-04,2.719970070756971836e-04
8.848527613736223429e-06,2.769659331534057856e-04,2.380236401222646236e-04,9.991612434387207031e-01,1.774144620867446065e-04,1.374887360725551844e-04
4.712643203674815595e-06,9.873396629700437188e-05,8.390325820073485374e-05,9.996453523635864258e-01,9.078277071239426732e-05,7.651458145119249821e-05
3.289925643912283704e-06,4.395143696456216276e-05,3.917753565474413335e-05,9.998127818107604980e-01,5.160016007721424103e-05,4.926252950099296868e-05
4.694034487329190597e-06,2.609266084618866444e-05,2.463474811520427465e-05,9.998649358749389648e-01,3.599420961108990014e-05,4.359276135801337659e-05
1.162238731922116131e-05,1.285678899876074865e-05,1.293988043471472338e-05,9.998923540115356445e-01,2.816551568685099483e-05,4.214131695334799588e-05
7.155545172281563282e-04,3.817983088083565235e-05,2.222967668785713613e-05,9.989356398582458496e-01,1.210768969031050801e-04,1.673248189035803080e-04
1.457925736904144287e-01,2.842685498762875795e-04,1.392414706060662866e-04,8.514007329940795898e-01,9.212053846567869186e-04,1.461998792365193367e-03
9.591403603553771973e-01,1.447557006031274796e-04,6.105964712332934141e-05,3.970032185316085815e-02,3.317740920465439558e-04,6.216980400495231152e-04
9.918049573898315430e-01,7.802753243595361710e-03,9.486656199442222714e-05,4.360220191301777959e-05,1.174043864011764526e-04,1.364542404189705849e-04
9.133368730545043945e-01,8.458943665027618408e-02,3.813206276390701532e-04,1.742928288877010345e-04,1.391025609336793423e-03,1.271273067686706781e-04
9.999666213989257812e-01,2.571694858488626778e-05,1.453135610063327476e-06,2.802043468363990542e-07,1.909628281282493845e-06,3.999682121502701193e-06
9.992033839225769043e-01,7.352294633165001869e-04,1.776717908796854317e-05,3.165441057717544027e-06,1.615151813894044608e-05,2.434050111332908273e-05
8.541077375411987305e-01,1.442141085863113403e-01,4.843281058128923178e-04,1.492285955464467406e-04,8.453981135971844196e-04,1.992123143281787634e-04
2.769296467304229736e-01,7.166030406951904297e-01,1.094125909730792046e-03,4.565680283121764660e-04,4.671427886933088303e-03,2.451571926940232515e-04
