2021-6-8 10:56:9,0.049
2021-6-8 10:56:9,23.56277,120.47862
2021-6-8 10:56:10,0.040
2021-6-8 10:56:10,23.56277,120.47862
2021-6-8 10:56:12,0.033
2021-6-8 10:56:12,23.56277,120.47862
2021-6-8 10:56:13,0.029
2021-6-8 10:56:13,23.56277,120.47863
2021-6-8 10:56:15,0.037
2021-6-8 10:56:15,23.56276,120.47863
2021-6-8 10:56:16,0.053
2021-6-8 10:56:16,23.56276,120.47863
2021-6-8 10:56:18,0.075
2021-6-8 10:56:18,23.56275,120.47863
2021-6-8 10:56:19,0.079
2021-6-8 10:56:19,23.56275,120.47863
2021-6-8 10:56:21,0.095
2021-6-8 10:56:21,23.56275,120.47863
2021-6-8 10:56:22,0.106
2021-6-8 10:56:22,23.56275,120.47863
2021-6-8 10:56:24,0.116
2021-6-8 10:56:24,23.56274,120.47863
2021-6-8 10:56:25,0.125
2021-6-8 10:56:25,23.56274,120.47863
2021-6-8 10:56:27,0.134
2021-6-8 10:56:27,23.56274,120.47863
2021-6-8 10:56:28,0.144
2021-6-8 10:56:28,23.56274,120.47863
2021-6-8 10:56:30,0.155
2021-6-8 10:56:30,23.56273,120.47863
2021-6-8 10:56:31,0.161
2021-6-8 10:56:31,23.56273,120.47863
2021-6-8 10:56:33,0.158
2021-6-8 10:56:33,23.56273,120.47863
2021-6-8 10:56:34,0.153
2021-6-8 10:56:34,23.56273,120.47863
2021-6-8 10:56:36,0.147
2021-6-8 10:56:36,23.56273,120.47863
2021-6-8 10:56:37,0.140
2021-6-8 10:56:37,23.56273,120.47863
2021-6-8 10:56:39,0.135
2021-6-8 10:56:39,23.56273,120.47863
2021-6-8 10:56:40,0.130
2021-6-8 10:56:40,23.56273,120.47863
2021-6-8 10:56:42,0.129
2021-6-8 10:56:42,23.56273,120.47863
2021-6-8 10:56:43,0.133
2021-6-8 10:56:43,23.56273,120.47864
2021-6-8 10:56:45,0.126
2021-6-8 10:56:45,23.56273,120.47864
2021-6-8 10:56:46,0.135
2021-6-8 10:56:46,23.56273,120.47864
