2021-5-4 16:33:28,0.276
2021-5-4 16:33:28,23.56390,120.47789
2021-5-4 16:33:30,0.271
2021-5-4 16:33:30,23.56390,120.47789
2021-5-4 16:33:31,0.263
2021-5-4 16:33:31,23.56390,120.47789
2021-5-4 16:33:33,0.260
2021-5-4 16:33:33,23.56390,120.47789
2021-5-4 16:33:34,0.253
2021-5-4 16:33:34,23.56390,120.47789
2021-5-4 16:33:36,0.239
2021-5-4 16:33:36,23.56390,120.47789
2021-5-4 16:33:37,0.234
2021-5-4 16:33:37,23.56390,120.47789
2021-5-4 16:33:39,0.207
2021-5-4 16:33:39,23.56389,120.47789
2021-5-4 16:33:40,0.182
2021-5-4 16:33:40,23.56389,120.47789
2021-5-4 16:33:42,0.155
2021-5-4 16:33:42,23.56388,120.47789
2021-5-4 16:33:43,0.140
2021-5-4 16:33:43,23.56388,120.47789
2021-5-4 16:33:45,0.123
2021-5-4 16:33:45,23.56388,120.47789
2021-5-4 16:33:46,0.113
2021-5-4 16:33:46,23.56388,120.47789
2021-5-4 16:33:48,0.106
2021-5-4 16:33:48,23.56387,120.47789
2021-5-4 16:33:49,0.102
2021-5-4 16:33:49,23.56387,120.47789
2021-5-4 16:33:51,0.108
2021-5-4 16:33:51,23.56387,120.47789
2021-5-4 16:33:52,0.112
2021-5-4 16:33:52,23.56387,120.47789
2021-5-4 16:33:54,0.109
2021-5-4 16:33:54,23.56387,120.47789
2021-5-4 16:33:55,0.114
2021-5-4 16:33:55,23.56387,120.47789
2021-5-4 16:33:57,0.114
2021-5-4 16:33:57,23.56387,120.47789
2021-5-4 16:33:58,0.110
2021-5-4 16:33:58,23.56386,120.47789
2021-5-4 16:34:0,0.107
2021-5-4 16:34:0,23.56386,120.47789
2021-5-4 16:34:1,0.105
2021-5-4 16:34:1,23.56386,120.47789
2021-5-4 16:34:3,0.105
2021-5-4 16:34:3,23.56386,120.47789
2021-5-4 16:34:4,0.104
2021-5-4 16:34:4,23.56386,120.47789
2021-5-4 16:34:6,0.097
2021-5-4 16:34:6,23.56386,120.47789
2021-5-4 16:34:7,0.084
2021-5-4 16:34:7,23.56386,120.47789
2021-5-4 16:34:9,0.069
2021-5-4 16:34:9,23.56386,120.47789
2021-5-4 16:34:10,0.053
2021-5-4 16:34:10,23.56386,120.47790
2021-5-4 16:34:12,0.020
2021-5-4 16:34:12,23.56386,120.47790
2021-5-4 16:34:13,0.009
2021-5-4 16:34:13,23.56386,120.47791
2021-5-4 16:34:15,0.049
2021-5-4 16:34:15,23.56387,120.47791
2021-5-4 16:34:16,0.078
2021-5-4 16:34:16,23.56387,120.47792
2021-5-4 16:34:18,0.141
2021-5-4 16:34:18,23.56389,120.47792
2021-5-4 16:34:19,0.192
2021-5-4 16:34:19,23.56390,120.47792
2021-5-4 16:34:21,0.228
2021-5-4 16:34:21,23.56390,120.47792
2021-5-4 16:34:22,0.261
2021-5-4 16:34:22,23.56391,120.47792
2021-5-4 16:34:24,0.282
2021-5-4 16:34:24,23.56392,120.47792
2021-5-4 16:34:25,0.298
2021-5-4 16:34:25,23.56392,120.47792
2021-5-4 16:34:27,0.305
2021-5-4 16:34:27,23.56393,120.47792
2021-5-4 16:34:28,0.309
2021-5-4 16:34:28,23.56393,120.47791
2021-5-4 16:34:30,15.232
2021-5-4 16:34:30,23.56443,120.47750
2021-5-4 16:34:31,17.020
2021-5-4 16:34:31,23.56451,120.47742
2021-5-4 16:34:33,17.120
2021-5-4 16:34:33,23.56454,120.47734
2021-5-4 16:34:34,16.581
2021-5-4 16:34:34,23.56460,120.47727
2021-5-4 16:34:36,15.767
2021-5-4 16:34:36,23.56465,120.47723
2021-5-4 16:34:37,14.196
2021-5-4 16:34:37,23.56468,120.47715
2021-5-4 16:34:39,12.831
2021-5-4 16:34:39,23.56469,120.47706
2021-5-4 16:34:40,11.255
2021-5-4 16:34:40,23.56470,120.47701
2021-5-4 16:34:42,10.398
2021-5-4 16:34:42,23.56469,120.47697
2021-5-4 16:34:43,9.935
2021-5-4 16:34:43,23.56471,120.47694
2021-5-4 16:34:45,9.561
2021-5-4 16:34:45,23.56471,120.47692
2021-5-4 16:34:46,9.175
2021-5-4 16:34:46,23.56471,120.47689
2021-5-4 16:34:48,8.347
2021-5-4 16:34:48,23.56469,120.47688
2021-5-4 16:34:49,8.017
2021-5-4 16:34:49,23.56468,120.47686
2021-5-4 16:34:51,7.724
2021-5-4 16:34:51,23.56467,120.47684
2021-5-4 16:34:52,7.496
2021-5-4 16:34:52,23.56467,120.47682
2021-5-4 16:34:54,7.240
2021-5-4 16:34:54,23.56465,120.47681
2021-5-4 16:34:55,6.979
2021-5-4 16:34:55,23.56464,120.47680
2021-5-4 16:34:57,6.748
2021-5-4 16:34:57,23.56462,120.47679
2021-5-4 16:34:58,7.237
2021-5-4 16:34:58,23.56430,120.47738
2021-5-4 16:35:0,7.479
2021-5-4 16:35:0,23.56425,120.47742
2021-5-4 16:35:1,7.057
2021-5-4 16:35:1,23.56423,120.47741
2021-5-4 16:35:3,7.498
2021-5-4 16:35:3,23.56422,120.47743
2021-5-4 16:35:4,7.530
2021-5-4 16:35:4,23.56419,120.47746
2021-5-4 16:35:6,7.111
2021-5-4 16:35:6,23.56418,120.47749
2021-5-4 16:35:7,6.807
2021-5-4 16:35:7,23.56416,120.47750
2021-5-4 16:35:9,6.763
2021-5-4 16:35:9,23.56414,120.47752
2021-5-4 16:35:10,7.805
2021-5-4 16:35:10,23.56414,120.47755
2021-5-4 16:35:12,8.087
2021-5-4 16:35:12,23.56412,120.47758
2021-5-4 16:35:13,8.063
2021-5-4 16:35:13,23.56410,120.47762
2021-5-4 16:35:15,8.106
