lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.346516282207392479e+01,1.199777606452208119e+02,-2.572588235294117620e+00,1.000000000000000000e+00,7.802537420693780312e+00,1.793676470588235317e+00,5.438690476190475920e+01,3.267029411764706026e+01
2.346533193300693654e+01,1.199786253121825297e+02,-2.709998463665693968e+00,1.000000000000000000e+00,7.802593652751196096e+00,3.608087224793156800e+00,6.369911504424779025e+01,3.272382511141847061e+01
2.346769948606913658e+01,1.199907306496466362e+02,-5.407186971885082016e+00,2.000000000000000000e+00,7.803380901555024174e+00,7.960632449866778870e+00,3.206464041095890138e+01,3.284646227140002850e+01
2.346786859700215189e+01,1.199915953166083682e+02,-5.599843293900752528e+00,2.000000000000000000e+00,7.803437133612439958e+00,8.271528537372038414e+00,3.013827054794520777e+01,3.285522206854156479e+01
2.346803770793516719e+01,1.199924599835700860e+02,-5.792499615916423039e+00,2.000000000000000000e+00,7.803493365669856630e+00,8.582424624877296182e+00,2.821190068493150704e+01,3.286398186568310820e+01
2.346820681886818249e+01,1.199933246505318181e+02,-5.985155937932093551e+00,2.000000000000000000e+00,7.803549597727272413e+00,8.893320712382555726e+00,2.628553082191780987e+01,3.287274166282464449e+01
2.346837592980119425e+01,1.199941893174935359e+02,-6.177812259947764062e+00,2.000000000000000000e+00,7.803605829784689085e+00,9.204216799887813494e+00,2.435916095890411270e+01,3.288150145996618789e+01
2.346854504073420955e+01,1.199950539844552679e+02,-6.370468581963435462e+00,2.000000000000000000e+00,7.803662061842105757e+00,9.515112887393073038e+00,2.243279109589040843e+01,3.289026125710772419e+01
2.346871415166722485e+01,1.199959186514169716e+02,-6.563124903979105085e+00,2.000000000000000000e+00,7.803718293899521541e+00,9.826008974898332582e+00,2.050642123287671126e+01,3.289902105424926759e+01
2.346888326260024016e+01,1.199967833183787036e+02,-6.755781225994777373e+00,2.000000000000000000e+00,7.803774525956938213e+00,1.013690506240359035e+01,1.858005136986301409e+01,3.290778085139080389e+01
2.346905237353325546e+01,1.199976479853404214e+02,-7.794850299401198335e+00,2.000000000000000000e+00,7.803830758014353997e+00,1.044780114990884989e+01,1.665368150684931692e+01,3.290999999999999659e+01
2.346922148446626721e+01,1.199985126523021535e+02,-9.257125748502993190e+00,2.000000000000000000e+00,7.803886990071770668e+00,1.075869723741410766e+01,1.472731164383561264e+01,3.290999999999999659e+01
2.346939059539928252e+01,1.199993773192638713e+02,-1.071940119760479071e+01,2.000000000000000000e+00,7.803943222129186452e+00,4.657338129496403134e+00,1.637352941176470722e+01,3.290999999999999659e+01
2.346955970633229427e+01,1.200002419862256033e+02,-4.276725663716813841e+00,2.000000000000000000e+00,7.803999454186603124e+00,3.684647058823529608e+00,4.902058823529412024e+01,3.290999999999999659e+01
2.346972881726530957e+01,1.200011066531873070e+02,-2.423273809523809330e+00,2.000000000000000000e+00,7.804055686244018908e+00,3.843164179104477718e+00,5.000000000000000000e+01,3.298380952380951925e+01
2.346989792819832488e+01,1.200019713201490390e+02,-2.249850746268656554e+00,2.000000000000000000e+00,7.804111918301435580e+00,5.995880597014925151e+00,3.325373134328358304e+01,3.300999999999999801e+01
2.347006703913134018e+01,1.200028359871107568e+02,-1.217761194029850724e+00,2.000000000000000000e+00,7.804168150358851364e+00,1.237591304347825982e+01,6.280597014925373145e+01,3.295716417910447404e+01
2.347023615006435548e+01,1.200037006540724889e+02,-2.813043478260869312e-01,2.000000000000000000e+00,7.804224382416268035e+00,9.906347826086955521e+00,6.223188405797101552e+01,3.295115942028985501e+01
2.347040526099736724e+01,1.200045653210341925e+02,-2.747533632286995320e-01,2.000000000000000000e+00,7.804280614473684707e+00,3.557072463768117032e+00,5.776811594202898448e+01,3.300999999999999801e+01
2.347057437193038254e+01,1.200054299879959387e+02,5.862331838565020270e-01,2.000000000000000000e+00,7.804336846531100491e+00,6.273590391908975938e+00,6.846786248131539310e+01,3.300999999999999801e+01
2.347074348286339429e+01,1.200062946549576424e+02,1.420809248554913307e+00,2.000000000000000000e+00,7.804393078588517163e+00,8.097863463969659392e+00,4.784005979073243964e+01,3.301754335260115170e+01
2.347091259379640960e+01,1.200071593219193744e+02,9.612716763005780818e-01,2.000000000000000000e+00,7.804449310645932947e+00,7.587109826589594874e+00,3.028115942028985330e+01,3.309557803468208448e+01
2.347108170472942490e+01,1.200080239888810922e+02,-4.814925373134327780e-01,2.000000000000000000e+00,7.804505542703349619e+00,6.455227272727272592e+00,4.506376811594202536e+01,3.310000000000000142e+01
2.347125081566244020e+01,1.200088886558428243e+02,-2.075522388059701573e+00,2.000000000000000000e+00,7.804561774760765402e+00,5.466590909090909278e+00,5.060655737704917811e+01,3.310000000000000142e+01
2.347141992659545551e+01,1.200097533228045279e+02,-3.225606936416185011e+00,2.000000000000000000e+00,7.804618006818182074e+00,4.743294797687861220e+00,5.552459016393442681e+01,3.316144927536232245e+01
2.347158903752846726e+01,1.200106179897662599e+02,-3.848150289017341130e+00,2.000000000000000000e+00,7.804674238875597858e+00,6.095895953757225705e+00,5.700000000000000000e+01,3.315173410404624832e+01
2.347175814846148256e+01,1.200114826567279778e+02,-3.827194029850746304e+00,2.000000000000000000e+00,7.804730470933014530e+00,5.419625360230547528e+00,5.178612716763005608e+01,3.311805970149254108e+01
2.347192725939449787e+01,1.200123473236897098e+02,-3.083910447761194273e+00,2.000000000000000000e+00,7.804786702990430314e+00,7.388737373737374270e+00,4.793731343283582191e+01,3.316283582089552340e+01
2.347209637032751317e+01,1.200132119906514276e+02,-2.485260115606936715e+00,2.000000000000000000e+00,7.804842935047846986e+00,9.134949494949495374e+00,5.286268656716417524e+01,3.320000000000000284e+01
2.347226548126052847e+01,1.200140766576131597e+02,-3.291618497109826347e+00,2.000000000000000000e+00,7.804899167105263658e+00,8.413526011560694684e+00,5.561271676300577838e+01,3.319855491329479946e+01
2.347243459219354023e+01,1.200149413245748633e+02,-3.731213872832369827e+00,2.000000000000000000e+00,7.804955399162679441e+00,4.561988472622477531e+00,4.714450867052023142e+01,3.311184971098266061e+01
2.347260370312655198e+01,1.200158059915365953e+02,-3.615609264853977933e+00,2.000000000000000000e+00,7.805011631220096113e+00,3.802910372608257816e+00,6.882080924855490878e+01,3.307654929577464742e+01
2.347277281405956728e+01,1.200166706584983132e+02,-3.355790533736152881e+00,2.000000000000000000e+00,7.805067863277511897e+00,4.059707955689829006e+00,6.531726907630522305e+01,3.304938631790744097e+01
2.347294192499258259e+01,1.200175353254600452e+02,-3.095971802618328272e+00,2.000000000000000000e+00,7.805124095334928569e+00,4.316505538771400197e+00,5.748594377510040232e+01,3.302222334004024162e+01
2.347311103592559789e+01,1.200183999924217630e+02,-2.820287356321839134e+00,2.000000000000000000e+00,7.805180327392344353e+00,4.267011494252873405e+00,4.965461847389558159e+01,3.305255014326647256e+01
2.347328014685861319e+01,1.200192646593834951e+02,-2.608985507246377011e+00,2.000000000000000000e+00,7.805236559449761025e+00,3.791040462427745616e+00,4.600000000000000000e+01,3.306973913043478319e+01
2.347344925779162850e+01,1.200201293263451987e+02,-2.679710982658959573e+00,2.000000000000000000e+00,7.805292791507176808e+00,3.562832369942196653e+00,4.600000000000000000e+01,3.298947976878612565e+01
2.347361836872464025e+01,1.200209939933069307e+02,-3.288620689655172402e+00,2.000000000000000000e+00,7.805349023564593480e+00,4.360520231213872222e+00,4.089017341040462128e+01,3.290999999999999659e+01
2.347378747965765555e+01,1.200218586602686486e+02,-4.685172413793103452e+00,2.000000000000000000e+00,7.805405255622009264e+00,4.537919075144507985e+00,2.286127167630057855e+01,3.290999999999999659e+01
2.347395659059067086e+01,1.200227233272303806e+02,-6.865491329479768368e+00,2.000000000000000000e+00,7.805461487679425936e+00,4.219999999999999751e+00,6.187861271676300845e+01,3.299063583815028977e+01
2.347412570152368261e+01,1.200235879941920984e+02,-7.159421965317918968e+00,2.000000000000000000e+00,7.805517719736841720e+00,4.184293948126801332e+00,5.861849710982659190e+01,3.294265895953756740e+01
