lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356359000000000137e+01,1.204760700000000071e+02,-2.810674846625766943e+00,1.000000000000000000e+00,3.799999999999999906e-02,2.498632218844984543e+00,7.200000000000000000e+01,3.009661538461538299e+01
2.356359000000000137e+01,1.204760700000000071e+02,-2.829079754601226959e+00,1.000000000000000000e+00,3.799999999999999906e-02,2.123169230769230698e+00,6.159327217125382248e+01,3.016054054054054134e+01
2.356359000000000137e+01,1.204760700000000071e+02,-2.174984615384615516e+00,1.000000000000000000e+00,4.600999999999999535e-02,2.457230769230769329e+00,5.800000000000000000e+01,2.999636923076922912e+01
2.356359000000000137e+01,1.204760700000000071e+02,-1.817177914110428283e-01,1.000000000000000000e+00,4.465999999999999831e-02,4.659753846153846801e+00,5.800000000000000000e+01,3.006647239263803684e+01
2.356359000000000137e+01,1.204760700000000071e+02,2.262280701754385559e-01,1.000000000000000000e+00,4.331000000000000127e-02,4.946588921282798701e+00,5.800000000000000000e+01,3.007999999999999829e+01
2.356359000000000137e+01,1.204760700000000071e+02,1.282674772036473954e-02,1.000000000000000000e+00,4.195999999999999730e-02,4.912340425531914967e+00,2.759999999999999787e+01,3.013717325227963428e+01
2.356359000000000137e+01,1.204760700000000071e+02,-5.600000000000000810e-02,1.000000000000000000e+00,4.061000000000000026e-02,4.869230769230769695e+00,2.000000000000000000e+01,3.012015384615384761e+01
2.356359000000000137e+01,1.204760700000000071e+02,-5.636923076923077147e-01,1.000000000000000000e+00,3.925999999999999629e-02,6.140923076923076707e+00,2.500613496932515289e+01,3.007999999999999829e+01
2.356359000000000137e+01,1.204760700000000071e+02,-1.302439024390243949e+00,1.000000000000000000e+00,5.078000000000000569e-02,6.196307692307692072e+00,5.187804878048780211e+01,3.007999999999999829e+01
2.356359000000000137e+01,1.204760700000000071e+02,-1.679018404907975492e+00,1.000000000000000000e+00,4.748000000000000831e-02,5.877981651376146921e+00,6.323076923076922640e+01,3.007999999999999829e+01
2.356359000000000137e+01,1.204760700000000071e+02,-2.030674846625766694e+00,1.000000000000000000e+00,4.418000000000000399e-02,6.372883435582822109e+00,5.911620795107033643e+01,3.010098159509202276e+01
2.356359000000000137e+01,1.204760700000000071e+02,-2.500000000000000000e+00,1.000000000000000000e+00,4.088000000000000661e-02,6.430674846625767493e+00,6.720183486238532566e+01,3.015623853211009120e+01
2.356359000000000137e+01,1.204760700000000071e+02,-2.899999999999999911e+00,1.000000000000000000e+00,2.066999999999999740e-02,5.533333333333333215e+00,6.061890243902438868e+01,3.008629179331306958e+01
2.356359000000000137e+01,1.204760700000000071e+02,-3.180184049079754605e+00,1.000000000000000000e+00,2.021999999999999839e-02,5.438307692307692065e+00,5.200000000000000000e+01,3.016835866261398280e+01
2.356359000000000137e+01,1.204760700000000071e+02,-3.364723926380368102e+00,1.000000000000000000e+00,1.976999999999999938e-02,5.264862385321101179e+00,5.107033639143730852e+01,3.017000000000000171e+01
2.356359000000000137e+01,1.204760700000000071e+02,-3.536666666666666625e+00,1.000000000000000000e+00,1.931999999999999690e-02,4.969110429447852972e+00,3.363914373088685039e+01,3.017000000000000171e+01
2.356359000000000137e+01,1.204760700000000071e+02,-3.476963190184049424e+00,1.000000000000000000e+00,1.886999999999999789e-02,5.125535168195718860e+00,5.789846153846153953e+01,3.017000000000000171e+01
