lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356123634499999753e+01,1.204775363450000043e+02,-2.634444444444444144e+00,1.000000000000000000e+00,3.383055500000000215e+00,3.078000000000000291e+00,6.795404120443740226e+01,3.018835443037974642e+01
2.356123484499999776e+01,1.204775348450000081e+02,-1.863627760252365873e+00,1.000000000000000000e+00,3.380205500000000196e+00,4.187223974763407242e+00,5.805047318611987350e+01,3.024658227848101433e+01
2.356123334499999800e+01,1.204775333449999977e+02,-7.002414012738853444e+01,1.000000000000000000e+00,3.377355500000000177e+00,4.442038216560509234e+00,5.600000000000000000e+01,3.019825396825396879e+01
2.356123184499999823e+01,1.204775318450000015e+02,-4.214690851735015542e+01,1.000000000000000000e+00,3.374505500000000158e+00,4.884858044164038127e+00,7.779617834394903753e+01,3.023656151419558213e+01
2.356123034499999847e+01,1.204775303450000052e+02,-4.893769968051118191e+00,1.000000000000000000e+00,3.371655500000000139e+00,4.650064102564102519e+00,6.251898734177215289e+01,3.020782051282051484e+01
2.356123768999999868e+01,1.204775199999999984e+02,-2.692070063694267379e+00,1.000000000000000000e+00,3.389148999999999745e+00,4.324012738853502569e+00,6.743312101910828460e+01,3.017000000000000171e+01
2.356123468999999915e+01,1.204775199999999984e+02,-2.910624203821656053e+01,1.000000000000000000e+00,3.382848999999999773e+00,4.816337579617834486e+00,6.037142857142856656e+01,3.017000000000000171e+01
2.356123168999999962e+01,1.204775199999999984e+02,-3.454466666666666441e+01,1.000000000000000000e+00,3.376548999999999801e+00,5.000764331210191038e+00,7.016560509554139458e+01,3.017000000000000171e+01
2.356121934499999782e+01,1.204775293450000078e+02,-5.790000000000000036e+00,1.000000000000000000e+00,3.346886499999999653e+00,5.249968354430380124e+00,6.688888888888888573e+01,3.017000000000000171e+01
2.356121784499999805e+01,1.204775278449999973e+02,-4.252336448598130758e+00,1.000000000000000000e+00,3.344336499999999823e+00,5.269065420560747448e+00,6.634069400630914970e+01,3.020843750000000227e+01
2.356121634499999828e+01,1.204775263450000011e+02,-2.974516129032258149e+00,1.000000000000000000e+00,3.341786499999999993e+00,5.117491961414790680e+00,6.998089171974521605e+01,3.023688102893890672e+01
2.356121484499999852e+01,1.204775248450000049e+02,-4.619745222929934059e-01,1.000000000000000000e+00,3.339236499999999719e+00,6.362420382165605126e+00,6.390445859872611578e+01,3.017000000000000171e+01
2.356121334499999875e+01,1.204775233449999945e+02,3.652151898734177227e+00,1.000000000000000000e+00,3.336686499999999889e+00,9.030285714285714249e+00,8.052531645569619911e+01,3.017000000000000171e+01
2.356121184499999899e+01,1.204775218449999983e+02,6.087006369426751107e+00,1.000000000000000000e+00,3.334136500000000058e+00,8.307515923566878513e+00,5.939808917197451876e+01,3.019000000000000128e+01
