lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356148999999999916e+01,1.204776800000000065e+02,-2.388595419847328039e+00,1.000000000000000000e+00,3.058700000000000307e-02,1.155848329048843270e+00,3.000000000000000000e+01,3.360044274809160925e+01
2.356148999999999916e+01,1.204776800000000065e+02,-2.666756756756756719e+00,1.000000000000000000e+00,3.028700000000000142e-02,3.034939759036144658e+00,3.000000000000000000e+01,3.365054054054053978e+01
2.356148999999999916e+01,1.204776800000000065e+02,-3.042181818181818098e+00,1.000000000000000000e+00,2.203899999999999956e-02,4.365999999999999659e+00,1.383783783783783861e+01,3.367999999999999972e+01
2.356148999999999916e+01,1.204776800000000065e+02,-3.209548192771084274e+00,1.000000000000000000e+00,2.293899999999999759e-02,5.565999999999999837e+00,7.000000000000000000e+00,3.372819277108433766e+01
2.356148999999999916e+01,1.204776800000000065e+02,-3.427633136094674349e+00,1.000000000000000000e+00,2.383899999999999908e-02,5.669698795180722506e+00,7.000000000000000000e+00,3.378000000000000114e+01
2.356148999999999916e+01,1.204776800000000065e+02,-3.680720720720720873e+00,1.000000000000000000e+00,2.473900000000000057e-02,4.694513274336283182e+00,1.236873156342182867e+01,3.378000000000000114e+01
2.356148999999999916e+01,1.204776800000000065e+02,-3.796106194690265223e+00,1.000000000000000000e+00,2.563899999999999860e-02,5.599759036144578594e+00,3.213213213213212782e+01,3.378000000000000114e+01
2.356148999999999916e+01,1.204776800000000065e+02,-4.096991150442477192e+00,1.000000000000000000e+00,2.653900000000000009e-02,5.096725663716814125e+00,5.879646017699114680e+01,3.378570570570570908e+01
2.356148999999999916e+01,1.204776800000000065e+02,-4.019729729729729861e+00,1.000000000000000000e+00,2.743900000000000158e-02,5.076626506024096486e+00,5.504504504504504325e+01,3.387579579579579558e+01
2.356148999999999916e+01,1.204776800000000065e+02,-4.285000000000000142e+00,1.000000000000000000e+00,2.833900000000001002e-02,5.167708333333333570e+00,6.585585585585585022e+01,3.388000000000000256e+01
2.356148999999999916e+01,1.204776800000000065e+02,-4.346265060240964040e+00,1.000000000000000000e+00,2.923900000000000804e-02,5.873042168674698971e+00,5.983333333333333570e+01,3.394756756756756744e+01
2.356148999999999916e+01,1.204776800000000065e+02,-4.475783132530120945e+00,1.000000000000000000e+00,3.013900000000000606e-02,6.240843373493976110e+00,4.960240963855422081e+01,3.403536144578313127e+01
