lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,Time
2.355605999999999867e+01,1.204797200000000004e+02,-1.634850749270531090e-01,1.000000000000000000e+00,4.969719999999999693e-01,7.081057113329318753e-01,1.089066658268112775e+00,3.566248930942936113e+01,4.000688700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-1.662884575516505592e-01,1.000000000000000000e+00,4.266625000000000556e-01,6.941074069719217476e-01,1.070169913232444259e+00,3.566618382211880345e+01,4.000718700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-1.690918401762480094e-01,1.000000000000000000e+00,4.229125000000000245e-01,6.801091026109116200e-01,1.051273168196775742e+00,3.566987833480825287e+01,4.000748700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-1.718952228008450156e-01,1.000000000000000000e+00,4.191625000000000489e-01,6.661107982499014923e-01,1.032376423161110779e+00,3.567357284749769519e+01,4.000778700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-1.746986054254424658e-01,1.000000000000000000e+00,4.154125000000000179e-01,6.521124938888913647e-01,1.013479678125442263e+00,3.567726736018713751e+01,4.000808700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.055358142960135304e-01,1.000000000000000000e+00,3.741625000000000090e-01,4.981311459177781842e-01,3.299531772575250699e+01,3.571790699977102435e+01,4.001138700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.083391969206109806e-01,1.000000000000000000e+00,3.712254999999999860e-01,4.841328415567698329e-01,3.610568561872909754e+01,3.572160151246047377e+01,4.001168700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.111425795452084309e-01,1.000000000000000000e+00,3.671754999999999880e-01,4.701345371957579289e-01,3.921605351170568809e+01,3.572529602514991609e+01,4.001198700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.139459621698058811e-01,1.000000000000000000e+00,3.742600000000000371e-01,4.561362328347495776e-01,4.232642140468227154e+01,3.572899053783935841e+01,4.001228700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.167493447944033313e-01,1.000000000000000000e+00,3.682600000000000318e-01,4.421379284737376736e-01,4.543678929765886920e+01,3.573268505052880073e+01,4.001258700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.195527274190003375e-01,1.000000000000000000e+00,3.622600000000000264e-01,4.281396241127293223e-01,4.854715719063545265e+01,3.573637956321825015e+01,4.001288700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.223561100435977878e-01,1.000000000000000000e+00,3.345040000000000235e-01,4.141413197517174183e-01,5.165752508361203610e+01,3.574007407590769247e+01,4.001318700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.251594926681952380e-01,1.000000000000000000e+00,3.321040000000000103e-01,4.001430153907072906e-01,5.476789297658862665e+01,3.574376858859713479e+01,4.001348700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-2.279628752927926882e-01,1.000000000000000000e+00,3.297039999999999971e-01,3.861447110296971630e-01,5.787826086956521721e+01,3.574746310128658422e+01,4.001378700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,-1.671246006389776328e-01,1.000000000000000000e+00,3.273040000000000393e-01,3.524203821656051172e-01,6.098862876254180776e+01,3.575000000000000000e+01,4.001408700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,5.585443037974683472e-02,1.000000000000000000e+00,3.249040000000000261e-01,4.500000000000000111e-01,6.300000000000000000e+01,3.577547770700636676e+01,4.001438700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,2.305626102292769042e-01,1.000000000000000000e+00,3.225040000000000129e-01,2.685931822114552836e-01,5.096178343949044631e+01,3.584883597883597872e+01,4.001468700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,8.284462081128748379e-01,1.000000000000000000e+00,2.985039999999999916e-01,1.862294514621906760e+00,4.156659022755336252e+01,3.579592592592592837e+01,4.001768700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,8.882345679012345618e-01,1.000000000000000000e+00,3.000260000000000149e-01,2.021664647862952080e+00,4.378920444522843525e+01,3.579063492063492191e+01,4.001798700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,9.480229276895943968e-01,1.000000000000000000e+00,3.097039999999999793e-01,2.181034781103996956e+00,4.601181866290350797e+01,3.578534391534391546e+01,4.001828700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,1.007811287477954121e+00,1.000000000000000000e+00,3.073040000000000216e-01,2.340404914345042275e+00,4.823443288057858069e+01,3.578005291005290900e+01,4.001858700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,1.067599647266314067e+00,1.000000000000000000e+00,3.049040000000000084e-01,2.499775047586087595e+00,5.045704709825365342e+01,3.577476190476190254e+01,4.001888700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,1.127388007054673791e+00,1.000000000000000000e+00,2.970649999999999125e-01,2.659145180827132471e+00,5.267966131592874035e+01,3.576947089947090319e+01,4.001918700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,1.187176366843033515e+00,1.000000000000000000e+00,2.955649999999999666e-01,2.818515314068177791e+00,5.490227553360381307e+01,3.576417989417989673e+01,4.001948700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,1.246964726631393239e+00,1.000000000000000000e+00,2.940649999999999653e-01,2.977885447309223110e+00,5.712488975127888580e+01,3.575888888888889028e+01,4.001978700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,1.306753086419753185e+00,1.000000000000000000e+00,2.925649999999999640e-01,3.137255580550267986e+00,5.934750396895395852e+01,3.575359788359788382e+01,4.002008700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,2.278115015974440993e+00,1.000000000000000000e+00,2.910649999999999626e-01,3.296625713791313306e+00,6.157011818662903124e+01,3.575000000000000000e+01,4.002038700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,5.381111111111111178e+00,1.000000000000000000e+00,2.895649999999999613e-01,4.790984126984127123e+00,5.107324840764331242e+01,3.577579617834395265e+01,4.002068700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,6.641265822784809814e+00,1.000000000000000000e+00,2.880649999999999600e-01,1.074821656050955454e+01,4.477531645569619911e+01,3.582873015873015987e+01,4.002098700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,3.933117066290550135e+00,1.000000000000000000e+00,1.837850000000000317e-01,9.380095238095236709e+00,8.500000000000000000e+01,3.575366455250176045e+01,4.002128700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,4.957094499294781187e+00,2.000000000000000000e+00,2.002850000000000463e-01,8.637325505544684034e+00,8.517746478873239369e+01,3.577480620155039048e+01,4.002158700000000000e+07
2.355605999999999867e+01,1.204797200000000004e+02,5.981071932299013127e+00,2.000000000000000000e+00,2.167850000000000332e-01,9.050241356816698612e+00,8.602253521126760916e+01,3.579594785059901341e+01,4.002188700000000000e+07
2.355605999999999867e+01,1.204797109349999999e+02,7.005049365303244180e+00,2.000000000000000000e+00,1.997445000000000748e-01,9.463157208088714967e+00,8.686760563380281042e+01,3.581708949964764344e+01,4.002218700000000000e+07
2.355605999999999867e+01,1.204797124349999962e+02,8.029026798307475232e+00,2.000000000000000000e+00,2.217945000000000610e-01,9.876073059360731321e+00,8.771267605633802589e+01,3.583823114869626636e+01,4.002248700000000000e+07
2.355605999999999867e+01,1.204797139349999924e+02,7.618222222222222229e+00,2.000000000000000000e+00,2.438445000000000473e-01,1.025784126984127020e+01,8.855774647887324136e+01,3.585000000000000142e+01,4.002278700000000000e+07
2.355605999999999867e+01,1.204797154350000028e+02,4.973501577287066766e+00,2.000000000000000000e+00,2.658945000000000336e-01,9.292758620689655302e+00,8.900000000000000000e+01,3.581277602523659453e+01,4.002308700000000000e+07
2.355605999999999867e+01,1.204797169349999990e+02,2.746557203389830892e+00,2.000000000000000000e+00,2.879445000000000476e-01,3.037715196599362066e+00,6.554140127388535575e+01,3.573930084745762770e+01,4.002338700000000000e+07
2.355605999999999867e+01,1.204797184349999952e+02,1.993379237288135819e+00,2.000000000000000000e+00,3.099945000000000062e-01,4.819861849096705342e+00,3.076059322033898269e+01,3.570752118644067963e+01,4.002368700000000000e+07
2.355605999999999867e+01,1.204797199350000056e+02,1.240201271186440746e+00,2.000000000000000000e+00,3.320445000000000202e-01,6.602008501594049505e+00,3.012500000000000000e+01,3.567574152542372445e+01,4.002398700000000000e+07
2.355605999999999867e+01,1.204796957400000110e+02,6.487261146496815511e-01,2.000000000000000000e+00,6.716700000000003223e-02,7.985891719745222161e+00,2.948940677966101731e+01,3.563184713375795809e+01,4.002428700000000000e+07
2.355605999999999867e+01,1.204797017400000101e+02,8.944398766700925041e-01,2.000000000000000000e+00,1.394669999999999521e-01,9.045061728395062062e+00,2.900000000000000000e+01,3.554116135662898301e+01,4.002458700000000000e+07
2.355605999999999867e+01,1.204797077400000092e+02,4.535354573484069451e-01,2.000000000000000000e+00,2.117669999999999830e-01,9.702469135802468614e+00,3.014388489208633004e+01,3.547949640287769313e+01,4.002488700000000000e+07
2.355605999999999867e+01,1.204797318699999948e+02,1.263103802672138620e-02,2.000000000000000000e+00,5.251959999999998852e-01,1.035987654320987694e+01,3.661870503597122450e+01,3.541783144912641035e+01,4.002518700000000000e+07
2.355605999999999867e+01,1.204797348699999873e+02,-4.282733812949641727e-01,2.000000000000000000e+00,5.575959999999999805e-01,1.101728395061728349e+01,4.309352517985611541e+01,3.535616649537512757e+01,4.002548700000000000e+07
2.355605999999999867e+01,1.204797378699999939e+02,1.798840125391849787e+00,2.000000000000000000e+00,5.899959999999999649e-01,1.111971698113207552e+01,4.956834532374100633e+01,3.535000000000000142e+01,4.002578700000000000e+07
2.355605999999999867e+01,1.204797408699999863e+02,1.479449685534591108e+00,2.000000000000000000e+00,6.223959999999999493e-01,8.981287284144427119e+00,7.993710691823899595e+01,3.527087912087912258e+01,4.002608700000000000e+07
2.355605999999999867e+01,1.204797438699999930e+02,3.992610062893080514e-01,2.000000000000000000e+00,6.547959999999999336e-01,6.169670329670330133e+00,7.443492063492062982e+01,3.517668759811616752e+01,4.002638700000000000e+07
2.355605999999999867e+01,1.204797468699999996e+02,3.399999999999999689e-01,2.000000000000000000e+00,6.871959999999999180e-01,4.874281045751634345e+00,6.348253968253968083e+01,3.514999999999999858e+01,4.002668700000000000e+07
2.355605999999999867e+01,1.204797498699999920e+02,5.781909547738692812e-01,2.000000000000000000e+00,7.195960000000000134e-01,4.081884580703336596e+00,3.957324840764331242e+01,3.512913741223670883e+01,4.002698700000000000e+07
2.355605999999999867e+01,1.204797357400000095e+02,7.138693467336683085e-01,3.000000000000000000e+00,5.944000000000001505e-01,4.068358881875563604e+00,3.156224899598393563e+01,3.509904714142427196e+01,4.002728700000000000e+07
2.355605999999999867e+01,1.204797417400000086e+02,8.495477386934673358e-01,3.000000000000000000e+00,6.544000000000000927e-01,4.054833183047790612e+00,3.095983935742971838e+01,3.506895687061183509e+01,4.002758700000000000e+07
2.355605999999999867e+01,1.204797477400000076e+02,8.914767932489451319e-01,3.000000000000000000e+00,7.144000000000001460e-01,4.041307484220018509e+00,3.035742971887550112e+01,3.503827877507919197e+01,4.002788700000000000e+07
2.355605999999999867e+01,1.204797628049999787e+02,7.459071729957805763e-01,3.000000000000000000e+00,8.668629999999999391e-01,5.688839662447257695e+00,3.244514767932489718e+01,3.500659978880675993e+01,4.002818700000000000e+07
2.355605999999999867e+01,1.204797673049999815e+02,6.003375527426160208e-01,3.000000000000000000e+00,9.115629999999999011e-01,6.973649789029535029e+00,3.845780590717299674e+01,3.497492080253432079e+01,4.002848700000000000e+07
2.355605999999999867e+01,1.204797718049999844e+02,4.937711864406779672e-01,3.000000000000000000e+00,9.562629999999999741e-01,8.258459915611812363e+00,4.447046413502109630e+01,3.496355932203390182e+01,4.002878700000000000e+07
2.355605999999999867e+01,1.204797763049999872e+02,5.732203389830508033e-01,3.000000000000000000e+00,1.000963000000000047e+00,7.653642384105959984e+00,5.009745762711864359e+01,3.502711864406779796e+01,4.002908700000000000e+07
