2021-5-7 16:33:25,0.105
2021-5-7 16:33:25,23.56149,120.47769
2021-5-7 16:33:27,0.094
2021-5-7 16:33:27,23.56149,120.47769
2021-5-7 16:33:28,0.095
2021-5-7 16:33:28,23.56148,120.47768
2021-5-7 16:33:30,0.102
2021-5-7 16:33:30,23.56148,120.47767
2021-5-7 16:33:31,0.120
2021-5-7 16:33:31,23.56147,120.47767
2021-5-7 16:33:33,0.126
2021-5-7 16:33:33,23.56147,120.47767
2021-5-7 16:33:34,0.138
2021-5-7 16:33:34,23.56146,120.47767
2021-5-7 16:33:36,0.150
2021-5-7 16:33:36,23.56146,120.47768
2021-5-7 16:33:37,0.163
2021-5-7 16:33:37,23.56145,120.47767
2021-5-7 16:33:39,0.174
2021-5-7 16:33:39,23.56145,120.47767
2021-5-7 16:33:40,0.176
2021-5-7 16:33:40,23.56145,120.47766
2021-5-7 16:33:42,0.186
2021-5-7 16:33:42,23.56144,120.47767
2021-5-7 16:33:43,0.210
2021-5-7 16:33:43,23.56144,120.47766
2021-5-7 16:33:45,0.186
2021-5-7 16:33:45,23.56145,120.47766
2021-5-7 16:33:46,0.203
2021-5-7 16:33:46,23.56145,120.47764
2021-5-7 16:33:48,0.175
2021-5-7 16:33:48,23.56145,120.47764
2021-5-7 16:33:49,0.153
2021-5-7 16:33:49,23.56145,120.47765
2021-5-7 16:33:51,0.134
2021-5-7 16:33:51,23.56146,120.47765
2021-5-7 16:33:52,0.134
2021-5-7 16:33:52,23.56146,120.47765
2021-5-7 16:33:54,0.206
2021-5-7 16:33:54,23.56145,120.47765
2021-5-7 16:33:55,0.254
2021-5-7 16:33:55,23.56145,120.47764
2021-5-7 16:33:57,0.467
2021-5-7 16:33:57,23.56143,120.47764
2021-5-7 16:33:58,0.591
2021-5-7 16:33:58,23.56142,120.47763
2021-5-7 16:34:0,0.672
2021-5-7 16:34:0,23.56141,120.47762
2021-5-7 16:34:1,0.938
2021-5-7 16:34:1,23.56140,120.47759
2021-5-7 16:34:3,1.138
2021-5-7 16:34:3,23.56139,120.47757
2021-5-7 16:34:4,1.214
2021-5-7 16:34:4,23.56139,120.47755
2021-5-7 16:34:6,1.344
2021-5-7 16:34:6,23.56137,120.47753
2021-5-7 16:34:7,1.738
2021-5-7 16:34:7,23.56136,120.47749
2021-5-7 16:34:9,1.837
2021-5-7 16:34:9,23.56134,120.47747
2021-5-7 16:34:10,2.081
2021-5-7 16:34:10,23.56131,120.47746
2021-5-7 16:34:12,2.264
2021-5-7 16:34:12,23.56129,120.47743
2021-5-7 16:34:13,2.321
2021-5-7 16:34:13,23.56128,120.47742
2021-5-7 16:34:15,2.428
2021-5-7 16:34:15,23.56126,120.47741
2021-5-7 16:34:16,2.727
2021-5-7 16:34:16,23.56125,120.47737
2021-5-7 16:34:18,2.834
2021-5-7 16:34:18,23.56124,120.47735
2021-5-7 16:34:19,3.038
2021-5-7 16:34:19,23.56123,120.47732
2021-5-7 16:34:21,3.104
2021-5-7 16:34:21,23.56121,120.47731
2021-5-7 16:34:22,3.121
2021-5-7 16:34:22,23.56120,120.47730
2021-5-7 16:34:24,3.150
2021-5-7 16:34:24,23.56119,120.47729
2021-5-7 16:34:25,3.166
2021-5-7 16:34:25,23.56118,120.47728
2021-5-7 16:34:27,3.196
2021-5-7 16:34:27,23.56117,120.47727
2021-5-7 16:34:28,3.215
2021-5-7 16:34:28,23.56115,120.47726
2021-5-7 16:34:30,3.232
2021-5-7 16:34:30,23.56114,120.47725
