2021-5-28 17:8:18,0.008
2021-5-28 17:8:18,23.56274,120.47881
2021-5-28 17:8:19,0.013
2021-5-28 17:8:19,23.56274,120.47881
2021-5-28 17:8:21,0.023
2021-5-28 17:8:21,23.56274,120.47881
2021-5-28 17:8:22,0.031
2021-5-28 17:8:22,23.56274,120.47881
2021-5-28 17:8:24,0.039
2021-5-28 17:8:24,23.56274,120.47880
2021-5-28 17:8:25,0.044
2021-5-28 17:8:25,23.56274,120.47881
2021-5-28 17:8:27,0.063
2021-5-28 17:8:27,23.56274,120.47880
2021-5-28 17:8:28,0.079
2021-5-28 17:8:28,23.56274,120.4788
2021-5-28 17:8:30,0.095
2021-5-28 17:8:30,23.56274,120.47879
2021-5-28 17:8:31,0.107
2021-5-28 17:8:31,23.56274,120.47879
2021-5-28 17:8:33,0.118
2021-5-28 17:8:33,23.56274,120.47879
2021-5-28 17:8:34,0.129
2021-5-28 17:8:34,23.56275,120.47878
2021-5-28 17:8:36,0.149
2021-5-28 17:8:36,23.56275,120.47878
2021-5-28 17:8:37,0.170
2021-5-28 17:8:37,23.56275,120.47877
2021-5-28 17:8:39,0.182
2021-5-28 17:8:39,23.56275,120.47877
2021-5-28 17:8:40,0.204
2021-5-28 17:8:40,23.56275,120.47876
2021-5-28 17:8:42,0.213
2021-5-28 17:8:42,23.56275,120.47876
2021-5-28 17:8:43,0.214
2021-5-28 17:8:43,23.56275,120.47876
2021-5-28 17:8:45,0.210
2021-5-28 17:8:45,23.56275,120.47875
2021-5-28 17:8:46,0.210
2021-5-28 17:8:46,23.56275,120.47875
2021-5-28 17:8:48,0.212
2021-5-28 17:8:48,23.56275,120.47875
2021-5-28 17:8:49,0.213
2021-5-28 17:8:49,23.56275,120.47875
2021-5-28 17:8:51,0.212
2021-5-28 17:8:51,23.56275,120.47875
2021-5-28 17:8:52,0.208
2021-5-28 17:8:52,23.56275,120.47874
2021-5-28 17:8:54,0.204
2021-5-28 17:8:54,23.56275,120.47874
2021-5-28 17:8:55,0.196
2021-5-28 17:8:55,23.56275,120.47874
2021-5-28 17:8:57,0.188
2021-5-28 17:8:57,23.56275,120.47874
2021-5-28 17:8:58,0.182
