lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356377000000000166e+01,1.204778699999999958e+02,-4.018885630498533423e+00,1.000000000000000000e+00,3.969999999999999918e-02,3.618392857142857189e+00,5.848387096774193594e+01,2.845888888888888957e+01
2.356377000000000166e+01,1.204778699999999958e+02,-3.390000000000000124e+00,1.000000000000000000e+00,4.240000000000000019e-02,5.819464285714285978e+00,5.759821428571428470e+01,2.851999999999999957e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.845297619047618909e+00,1.000000000000000000e+00,4.510000000000000120e-02,5.670298507462686821e+00,5.463582089552238585e+01,2.851999999999999957e+01
2.356377000000000166e+01,1.204778699999999958e+02,-3.068511904761904496e+00,1.000000000000000000e+00,6.130000000000000032e-02,5.079253731343284173e+00,5.452380952380952550e+01,2.851374999999999815e+01
2.356377000000000166e+01,1.204778699999999958e+02,-3.327202380952380967e+00,1.000000000000000000e+00,6.174999999999999933e-02,4.268839285714285836e+00,7.635294117647059409e+01,2.842446428571428640e+01
2.356377000000000166e+01,1.204778699999999958e+02,-3.067176470588235393e+00,1.000000000000000000e+00,6.219999999999999835e-02,4.226529411764706090e+00,5.870588235294117396e+01,2.842000000000000171e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.742142857142857437e+00,1.000000000000000000e+00,6.264999999999999736e-02,4.315535714285714697e+00,5.885714285714285410e+01,2.835437499999999744e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.520357142857142740e+00,1.000000000000000000e+00,6.310000000000000331e-02,4.393363095238095539e+00,5.000000000000000000e+01,2.838598214285714505e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.511641791044775918e+00,1.000000000000000000e+00,6.354999999999999538e-02,4.449641791044776085e+00,6.692857142857143060e+01,2.837366071428571601e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.654925373134328304e+00,1.000000000000000000e+00,4.100000000000000866e-02,4.379253731343283107e+00,6.188059701492537101e+01,2.832999999999999829e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.762346041055718349e+00,1.000000000000000000e+00,4.490000000000000935e-02,4.288064516129032278e+00,6.098507462686566782e+01,2.835692082111436818e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.762941176470588456e+00,1.000000000000000000e+00,4.880000000000001004e-02,4.388283582089552048e+00,7.002898550724637516e+01,2.841170694864048585e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.708642533936651553e+00,1.000000000000000000e+00,5.270000000000001072e-02,4.365895522388060002e+00,5.359180576631259640e+01,2.837092145015105871e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.654343891402714650e+00,1.000000000000000000e+00,7.010000000000000953e-02,4.343507462686567067e+00,5.632321699544765181e+01,2.833013595166162801e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.773214285714285410e+00,1.000000000000000000e+00,7.175000000000000822e-02,4.430357142857142883e+00,5.900000000000000000e+01,2.824991071428571132e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.642857142857142794e+00,1.000000000000000000e+00,7.340000000000000691e-02,4.473988095238095042e+00,5.900000000000000000e+01,2.831044642857142790e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.543462686567164344e+00,1.000000000000000000e+00,7.505000000000000560e-02,4.553095238095237640e+00,3.328571428571428470e+01,2.839080357142857380e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.575492537313432972e+00,1.000000000000000000e+00,7.670000000000000429e-02,4.595492537313432990e+00,5.703582089552239154e+01,2.836868656716417902e+01
2.356377000000000166e+01,1.204778699999999958e+02,-2.649764011799410124e+00,1.000000000000000000e+00,7.835000000000000298e-02,4.667134328358208961e+00,5.871343283582089612e+01,2.837141592920353972e+01
2.356379000000000801e+01,1.204778699999999958e+02,-2.665820895522388323e+00,1.000000000000000000e+00,6.700000000000000400e-02,4.551061946902654753e+00,5.973372781065089043e+01,2.842000000000000171e+01
2.356378700000000848e+01,1.204778699999999958e+02,-2.653214285714285747e+00,1.000000000000000000e+00,7.059999999999999609e-02,4.640746268656716467e+00,6.525000000000000000e+01,2.842000000000000171e+01
2.356378400000000539e+01,1.204778699999999958e+02,-2.767142857142856904e+00,1.000000000000000000e+00,7.420000000000000207e-02,4.981044776119403217e+00,5.900000000000000000e+01,2.843398809523809589e+01
2.356378100000000586e+01,1.204778699999999958e+02,-2.856428571428571317e+00,1.000000000000000000e+00,7.780000000000000804e-02,4.964107142857143273e+00,5.369642857142856940e+01,2.851999999999999957e+01
2.356375099999999634e+01,1.204778609999999901e+02,-2.748571428571428665e+00,1.000000000000000000e+00,1.182999999999999885e-01,5.675595238095238138e+00,2.863793103448275801e+01,2.851999999999999957e+01
2.356375249999999610e+01,1.204778624999999863e+02,-1.976896551724137918e+00,1.000000000000000000e+00,1.157499999999999918e-01,6.492636103151862237e+00,7.260344827586206407e+01,2.851999999999999957e+01
2.356375399999999587e+01,1.204778639999999967e+02,-4.477313432835821061e-01,1.000000000000000000e+00,1.131999999999999951e-01,7.819311377245508510e+00,7.700000000000000000e+01,2.845233532934132015e+01
2.356375549999999564e+01,1.204778654999999929e+02,1.426369047619047592e+00,1.000000000000000000e+00,1.106499999999999984e-01,6.786845238095238209e+00,4.351497005988024114e+01,2.847714285714285865e+01
2.356375699999999895e+01,1.204778669999999892e+02,1.973880597014925353e+00,1.000000000000000000e+00,1.081000000000000016e-01,5.670773809523809383e+00,4.676785714285713880e+01,2.856178571428571544e+01
2.356375849999999872e+01,1.204778684999999996e+02,1.304089552238806071e+00,1.000000000000000000e+00,1.055499999999999911e-01,7.776298507462686693e+00,5.900000000000000000e+01,2.857776119402985060e+01
2.356375000000000242e+01,1.204778799999999990e+02,6.547462686567164791e-01,1.000000000000000000e+00,-2.000000000000004552e-02,7.616179104477612150e+00,4.753731343283582333e+01,2.851999999999999957e+01
2.356375300000000195e+01,1.204778799999999990e+02,-3.364838709677419271e+00,1.000000000000000000e+00,-4.100000000000048050e-03,4.494895522388060449e+00,3.399701492537313641e+01,2.851999999999999957e+01
2.356375600000000148e+01,1.204778799999999990e+02,-3.630967741935483772e+00,2.000000000000000000e+00,1.179999999999996330e-02,6.635181598062954045e+00,4.705192479856759036e+01,2.851999999999999957e+01
2.356375900000000101e+01,1.204778799999999990e+02,-3.897096774193548274e+00,2.000000000000000000e+00,2.769999999999997464e-02,8.712663438256658566e+00,4.732050134288272147e+01,2.851999999999999957e+01
2.356378000000000128e+01,1.204778799999999990e+02,-4.163225806451612776e+00,2.000000000000000000e+00,6.700000000000003175e-02,1.079014527845036220e+01,4.758907788719785259e+01,2.851999999999999957e+01
2.356378000000000128e+01,1.204778799999999990e+02,-3.316666666666666874e+00,2.000000000000000000e+00,7.900000000000001465e-02,1.297522388059701370e+01,4.785765443151298371e+01,2.851999999999999957e+01
2.356378000000000128e+01,1.204778799999999990e+02,-1.207536656891495586e+00,2.000000000000000000e+00,9.100000000000002531e-02,1.411636363636363711e+01,5.137724550898203546e+01,2.854586510263929711e+01
2.356378000000000128e+01,1.204778799999999990e+02,-7.468588770864947879e-01,2.000000000000000000e+00,1.030000000000000221e-01,1.242112676056337861e+01,6.353079178885630540e+01,2.860221547799696395e+01
2.356378000000000128e+01,1.204778799999999990e+02,7.372078907435507533e-01,2.000000000000000000e+00,1.150000000000000189e-01,9.179129321382841766e+00,7.979999999999999716e+01,2.856124430955993887e+01
2.356378000000000128e+01,1.204778799999999990e+02,2.221274658573596295e+00,2.000000000000000000e+00,1.270000000000000018e-01,5.937131882202304034e+00,7.889090909090909065e+01,2.852027314112291378e+01
2.356376000000000204e+01,1.204778599999999926e+02,3.023820895522387975e+00,2.000000000000000000e+00,4.700000000000001399e-02,6.410635838150288812e+00,7.763583815028901824e+01,2.860005970149253685e+01
2.356376300000000157e+01,1.204778629999999993e+02,3.004783904619970247e+00,2.000000000000000000e+00,7.280000000000000360e-02,7.611021897810219095e+00,5.942774566473988784e+01,2.860999999999999943e+01
2.356376600000000110e+01,1.204778659999999917e+02,2.799120715350223776e+00,2.000000000000000000e+00,9.860000000000000708e-02,8.864671532846715607e+00,5.700000000000000000e+01,2.860999999999999943e+01
2.356376900000000063e+01,1.204778689999999983e+02,1.251449275362318758e+00,2.000000000000000000e+00,1.244000000000000106e-01,7.642057971014493134e+00,5.700000000000000000e+01,2.860999999999999943e+01
2.356379000000000090e+01,1.204778809999999964e+02,-3.358208955223880299e-01,2.000000000000000000e+00,2.096000000000000085e-01,5.001843434343434147e+00,5.700000000000000000e+01,2.862977578475336315e+01
2.356379000000000090e+01,1.204778824999999927e+02,-5.417910447761193904e-01,2.000000000000000000e+00,2.255000000000000060e-01,5.963964646464646080e+00,4.708383233532934042e+01,2.867013452914797966e+01
2.356379000000000090e+01,1.204778840000000031e+02,-9.379710144927535520e-01,2.000000000000000000e+00,2.414000000000000035e-01,6.926085858585858901e+00,2.642514970059880142e+01,2.872034782608695735e+01
2.356379000000000090e+01,1.204778854999999993e+02,-2.242028985507246386e+00,2.000000000000000000e+00,2.572999999999999732e-01,6.869304347826086676e+00,1.100000000000000000e+01,2.878999999999999915e+01
2.356379000000000090e+01,1.204778869999999955e+02,-5.302898550724638227e+00,2.000000000000000000e+00,2.731999999999999984e-01,4.886000000000000121e+00,1.247826086956521685e+01,2.878999999999999915e+01
2.356379000000000090e+01,1.204778885000000059e+02,-3.916178160919540296e+00,2.000000000000000000e+00,2.891000000000000236e-01,6.617327586206896761e+00,2.726086956521739069e+01,2.878999999999999915e+01
2.356377000000000166e+01,1.204779000000000053e+02,-4.516537313432835710e+00,2.000000000000000000e+00,1.729999999999998761e-01,7.416032906764168153e+00,2.800000000000000000e+01,2.882201793721973004e+01
2.356377300000000119e+01,1.204779000000000053e+02,-6.101611940298507619e+00,2.000000000000000000e+00,2.086999999999998856e-01,5.946197440585009097e+00,4.460479041916167375e+01,2.886237668161435010e+01
2.356377600000000072e+01,1.204779000000000053e+02,-6.836019976949673449e+00,2.000000000000000000e+00,2.443999999999998951e-01,5.048688296932205333e+00,6.571257485029940426e+01,2.887999999999999901e+01
2.356382699999999986e+01,1.204779000000000053e+02,-4.269366116019977397e+00,1.000000000000000000e+00,8.513000000000001677e-01,5.892142406261835497e+00,6.162461538461538169e+01,2.887999999999999901e+01
2.356381999999999977e+01,1.204779099999999943e+02,-4.118386477141759983e+00,1.000000000000000000e+00,6.670000000000000373e-01,5.941757353869460800e+00,6.081692307692307509e+01,2.887999999999999901e+01
2.356381999999999977e+01,1.204779099999999943e+02,-3.967406838263542124e+00,1.000000000000000000e+00,6.667000000000000703e-01,5.991372301477086104e+00,6.000923076923076849e+01,2.887999999999999901e+01
2.356381999999999977e+01,1.204779099999999943e+02,-3.816427199385324709e+00,1.000000000000000000e+00,6.663999999999999924e-01,6.040987249084711408e+00,5.920153846153846189e+01,2.887999999999999901e+01
2.356381999999999977e+01,1.204779099999999943e+02,-3.665447560507106850e+00,1.000000000000000000e+00,6.661000000000000254e-01,6.090602196692336712e+00,5.839384615384615529e+01,2.887999999999999901e+01
2.356381100000000117e+01,1.204779099999999943e+02,-3.514467921628889435e+00,1.000000000000000000e+00,6.774999999999999911e-01,6.140217144299962015e+00,5.758615384615384869e+01,2.887999999999999901e+01
2.356381250000000094e+01,1.204779099999999943e+02,-3.363488282750672020e+00,1.000000000000000000e+00,6.752500000000000169e-01,6.189832091907587319e+00,5.677846153846154209e+01,2.887999999999999901e+01
2.356381400000000070e+01,1.204779099999999943e+02,-3.212508643872454606e+00,1.000000000000000000e+00,6.730000000000000426e-01,6.239447039515212623e+00,5.597076923076922839e+01,2.887999999999999901e+01
2.356381550000000047e+01,1.204779099999999943e+02,-3.061529004994237191e+00,1.000000000000000000e+00,6.707500000000000684e-01,6.289061987122837927e+00,5.516307692307692179e+01,2.887999999999999901e+01
2.356381700000000023e+01,1.204779099999999943e+02,-4.306447761194029944e+00,1.000000000000000000e+00,6.684999999999999831e-01,6.338676934730463230e+00,5.435538461538461519e+01,2.883687499999999915e+01
2.356381850000000000e+01,1.204779099999999943e+02,-6.872403560830861124e+00,1.000000000000000000e+00,6.662500000000000089e-01,5.479642857142856371e+00,4.150000000000000000e+01,2.875651785714285680e+01
2.356382999999999939e+01,1.204779099999999943e+02,-8.388214285714285623e+00,1.000000000000000000e+00,6.570000000000000284e-01,4.921369047619047699e+00,2.900000000000000000e+01,2.869999999999999929e+01
2.356382999999999939e+01,1.204779099999999943e+02,-8.360991253644314725e+00,1.000000000000000000e+00,6.558000000000000496e-01,5.068214285714285339e+00,2.900000000000000000e+01,2.868613372093023273e+01
2.356382999999999939e+01,1.204779099999999943e+02,-8.570903790087463392e+00,1.000000000000000000e+00,6.546000000000000707e-01,4.709476744186046560e+00,2.725581395348837077e+01,2.860758928571428683e+01
2.356382999999999939e+01,1.204779099999999943e+02,-8.051988130563797696e+00,1.000000000000000000e+00,6.533999999999999808e-01,4.511279761904761543e+00,2.038922155688622695e+01,2.852723214285714093e+01
2.356382100000000079e+01,1.204779189999999858e+02,-7.997650602409638765e+00,1.000000000000000000e+00,6.612000000000000099e-01,4.381646706586826312e+00,4.643712574850299291e+01,2.843826347305389390e+01
2.356382250000000056e+01,1.204779174999999896e+02,-6.741044776119403004e+00,1.000000000000000000e+00,6.585000000000000853e-01,4.259343283582089690e+00,4.800000000000000000e+01,2.849134328358208990e+01
2.356382400000000032e+01,1.204779159999999933e+02,-4.965267857142857011e+00,1.000000000000000000e+00,6.558000000000000496e-01,4.211820895522388142e+00,3.694029850746268551e+01,2.851999999999999957e+01
2.356382550000000009e+01,1.204779144999999829e+02,-4.189999999999999503e+00,1.000000000000000000e+00,6.531000000000000139e-01,4.310059523809523618e+00,4.185970149253731165e+01,2.851999999999999957e+01
2.356382699999999986e+01,1.204779129999999867e+02,-4.310535714285714803e+00,1.000000000000000000e+00,6.503999999999999782e-01,4.327916666666666856e+00,6.333035714285713880e+01,2.844422619047618994e+01
2.356382849999999962e+01,1.204779114999999905e+02,-4.431071428571429216e+00,1.000000000000000000e+00,6.477000000000000535e-01,4.353660714285714661e+00,7.002678571428570820e+01,2.835624999999999929e+01
2.356383999999999901e+01,1.204779200000000117e+02,-5.500608695652173807e+00,1.000000000000000000e+00,6.129999999999999893e-01,4.370476190476190403e+00,5.497345132743362939e+01,2.840358823529411936e+01
2.356383999999999901e+01,1.204779170000000050e+02,-7.274521739130434206e+00,1.000000000000000000e+00,6.150999999999999801e-01,4.608144927536232061e+00,5.178947368421052744e+01,2.832419354838709680e+01
2.356383999999999901e+01,1.204779140000000126e+02,-5.568749999999999645e+00,1.000000000000000000e+00,6.171999999999999709e-01,4.920714285714285374e+00,7.600000000000000000e+01,2.824501466275659567e+01
2.356383999999999901e+01,1.204779110000000060e+02,-4.658361153262519316e+00,1.000000000000000000e+00,6.192999999999999616e-01,5.473538175046554599e+00,7.600000000000000000e+01,2.823999999999999844e+01
2.356383999999999901e+01,1.204778990000000078e+02,-3.889013657056145767e+00,1.000000000000000000e+00,6.367000000000000437e-01,5.965158286778398100e+00,7.119271623672230476e+01,2.823999999999999844e+01
2.356383999999999901e+01,1.204778975000000116e+02,-3.250952380952381038e+00,1.000000000000000000e+00,6.362499999999999822e-01,6.238298507462686437e+00,6.618512898330804717e+01,2.823999999999999844e+01
2.356383999999999901e+01,1.204778960000000012e+02,-3.164642857142857313e+00,1.000000000000000000e+00,6.358000000000000318e-01,6.630744047619048231e+00,5.477678571428571530e+01,2.819017857142857153e+01
2.356383999999999901e+01,1.204778945000000050e+02,-3.552300884955752469e+00,1.000000000000000000e+00,6.353499999999999703e-01,6.805250737463127031e+00,6.091369047619047450e+01,2.818970588235293917e+01
2.356383999999999901e+01,1.204778930000000088e+02,-4.272380952380952834e+00,1.000000000000000000e+00,6.349000000000000199e-01,6.306458333333333499e+00,6.900000000000000000e+01,2.826955223880596790e+01
2.356383999999999901e+01,1.204778914999999984e+02,-5.312857142857142279e+00,1.000000000000000000e+00,6.344499999999999584e-01,6.241369047619047983e+00,5.530357142857143060e+01,2.830991071428571360e+01
2.356381999999999977e+01,1.204779000000000053e+02,-5.126238805970149137e+00,1.000000000000000000e+00,5.529999999999999361e-01,6.152083333333333570e+00,3.707738095238094900e+01,2.825044642857142563e+01
2.356382299999999930e+01,1.204778969999999987e+02,-5.430716417910447902e+00,1.000000000000000000e+00,5.646999999999999797e-01,5.836071428571428577e+00,5.900000000000000000e+01,2.833080597014925317e+01
2.356382599999999883e+01,1.204778940000000063e+02,-5.936507462686567038e+00,1.000000000000000000e+00,5.763999999999999124e-01,5.701343283582089860e+00,5.798208955223880423e+01,2.841140298507462703e+01
2.356382899999999836e+01,1.204778909999999996e+02,-7.814417910447762239e+00,1.000000000000000000e+00,5.880999999999999561e-01,5.522380952380952834e+00,3.022089552238805865e+01,2.834799999999999898e+01
2.356384100000000004e+01,1.204778789999999873e+02,-8.504354354354354939e+00,1.000000000000000000e+00,5.971000000000000751e-01,5.393153153153153134e+00,6.013134328358209046e+01,2.826740298507462512e+01
2.356384249999999980e+01,1.204778774999999911e+02,-7.655523255813952765e+00,1.000000000000000000e+00,6.092500000000000693e-01,5.373691860465116044e+00,6.122754491017963829e+01,2.829335329341317262e+01
2.356384399999999957e+01,1.204778759999999949e+02,-5.782314540059346974e+00,1.000000000000000000e+00,6.214000000000000634e-01,5.303412462908011271e+00,5.057558139534883423e+01,2.828721739130434543e+01
2.356384549999999933e+01,1.204778744999999844e+02,-4.814119402985074458e+00,1.000000000000000000e+00,6.335500000000000576e-01,5.297291666666666288e+00,4.500000000000000000e+01,2.827197014925372898e+01
2.356384699999999910e+01,1.204778729999999882e+02,-6.794985163204747991e+00,1.000000000000000000e+00,6.457000000000000517e-01,5.217380952380952230e+00,4.084226190476190510e+01,2.832999999999999829e+01
2.356384849999999886e+01,1.204778714999999920e+02,-8.447164179104477810e+00,1.000000000000000000e+00,6.578500000000000458e-01,5.130029761904761898e+00,3.779166666666666430e+01,2.831714285714285495e+01
2.356281999999999499e+01,1.204785600000000301e+02,-5.653134328358207839e+00,1.000000000000000000e+00,-3.924499999999999744e+01,4.906815476190476311e+00,4.800000000000000000e+01,2.824321428571428427e+01
2.356297599999999548e+01,1.204784550000000252e+02,-6.261474926253686846e+00,1.000000000000000000e+00,-3.324560000000000315e+01,4.857692307692308198e+00,4.715680473372781023e+01,2.832357142857142662e+01
2.356313199999999597e+01,1.204783500000000203e+02,-4.799074626865671434e+00,1.000000000000000000e+00,-2.724619999999999465e+01,4.953134328358209437e+00,3.384319526627218977e+01,2.832999999999999829e+01
2.356328799999999646e+01,1.204782450000000154e+02,-4.050776119402985209e+00,1.000000000000000000e+00,-2.124679999999999325e+01,4.896955223880596897e+00,4.558208955223880565e+01,2.832999999999999829e+01
2.356432599999999766e+01,1.204775819999999982e+02,-6.861988304093568303e+00,1.000000000000000000e+00,2.034489999999999554e+01,4.859970674486802977e+00,7.002985074626866435e+01,2.827546268656716322e+01
2.356433499999999981e+01,1.204775699999999858e+02,-9.548835820895522630e+00,1.000000000000000000e+00,2.041224999999999667e+01,4.963731343283582120e+00,6.562463343108504432e+01,2.823999999999999844e+01
2.356434399999999840e+01,1.204775579999999877e+02,-9.121428571428571885e+00,1.000000000000000000e+00,2.047959999999999781e+01,4.972500000000000142e+00,5.243452380952381020e+01,2.823999999999999844e+01
2.356435300000000055e+01,1.204775459999999896e+02,-7.873504273504273065e+00,1.000000000000000000e+00,2.054694999999999894e+01,5.156819484240688034e+00,5.936309523809524080e+01,2.821673295454545283e+01
2.356436199999999914e+01,1.204775339999999915e+02,-7.631646706586826312e+00,1.000000000000000000e+00,2.061429999999999652e+01,5.053667621776503971e+00,7.210315186246418762e+01,2.814999999999999858e+01
2.356437100000000129e+01,1.204775219999999933e+02,-6.778353293413173830e+00,1.000000000000000000e+00,2.068164999999999765e+01,5.112976190476190119e+00,5.700000000000000000e+01,2.814999999999999858e+01
2.356434000000000495e+01,1.204775699999999858e+02,-7.388925373134328289e+00,1.000000000000000000e+00,2.146200000000000330e+01,5.189613095238095219e+00,5.591666666666666430e+01,2.814999999999999858e+01
2.356435500000000616e+01,1.204775489999999820e+02,-5.309643916913946882e+00,1.000000000000000000e+00,2.142240000000000322e+01,5.172023809523810023e+00,3.091666666666666430e+01,2.814999999999999858e+01
